Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,4.9,3.7,98,CALM,0 0,0 0,1018.5,1.6,2024-07-24
3:30 am,5.0,3.8,97,CALM,0 0,0 0,1018.4,1.6,2024-07-24
3:00 am,5.0,3.8,96,CALM,0 0,0 0,1018.6,1.6,2024-07-24
2:30 am,5.6,4.5,96,CALM,0 0,0 0,1018.4,1.6,2024-07-24
2:00 am,5.7,4.6,95,CALM,0 0,0 0,1018.3,1.6,2024-07-24
1:30 am,6.3,5.3,95,CALM,0 0,0 0,1018.2,1.6,2024-07-24
1:00 am,6.5,5.5,93,CALM,0 0,0 0,1018.3,1.6,2024-07-24
12:30 am,7.1,6.1,91,CALM,0 0,0 0,1018.3,1.6,2024-07-24
12:00 am,7.8,6.8,86,CALM,0 0,0 0,1018.2,1.6,2024-07-24
11:30 pm,9.0,7.7,82,SSE,2 1,7 4,1018.2,1.6,2024-07-23
11:00 pm,10.0,7.5,80,SSE,9 5,13 7,1018.3,1.6,2024-07-23
10:30 pm,10.7,7.8,75,SSE,11 6,17 9,1018.1,1.6,2024-07-23
10:00 pm,11.4,8.5,71,S,11 6,17 9,1017.8,1.6,2024-07-23
9:30 pm,11.8,8.2,71,SSE,15 8,28 15,1017.6,1.6,2024-07-23
9:00 pm,12.1,8.9,70,SSE,13 7,20 11,1017.4,1.6,2024-07-23
8:30 pm,12.0,9.6,71,SSE,9 5,15 8,1016.9,1.6,2024-07-23
8:00 pm,12.4,10.4,69,SSE,7 4,13 7,1016.5,1.6,2024-07-23
7:30 pm,12.6,10.2,68,SSE,9 5,17 9,1016.0,1.6,2024-07-23
7:00 pm,12.2,10.2,71,SSE,7 4,17 9,1015.7,1.6,2024-07-23
6:30 pm,12.3,10.2,69,SSE,7 4,15 8,1015.3,1.6,2024-07-23
6:00 pm,12.9,10.4,65,SSE,9 5,17 9,1014.8,1.6,2024-07-23
5:30 pm,13.7,9.5,59,S,17 9,32 17,1014.4,1.6,2024-07-23
5:00 pm,14.0,9.6,60,SSW,19 10,28 15,1013.9,1.6,2024-07-23
4:30 pm,14.3,11.6,63,SW,11 6,17 9,1013.2,1.6,2024-07-23
4:00 pm,15.5,10.8,54,SW,20 11,33 18,1012.6,1.6,2024-07-23
3:30 pm,15.2,11.6,57,S,15 8,28 15,1012.4,1.6,2024-07-23
3:00 pm,15.5,11.9,56,S,15 8,22 12,1012.0,1.6,2024-07-23
2:30 pm,15.8,13.0,62,S,13 7,22 12,1012.0,1.6,2024-07-23
2:00 pm,15.8,13.1,63,S,13 7,19 10,1012.1,1.6,2024-07-23
1:30 pm,15.5,12.5,67,S,15 8,24 13,1012.0,1.6,2024-07-23
1:00 pm,14.6,12.4,70,SSE,11 6,17 9,1012.4,1.6,2024-07-23
12:30 pm,14.2,11.8,76,S,13 7,24 13,1012.5,1.6,2024-07-23
12:00 pm,13.9,12.0,87,SSE,13 7,22 12,1012.4,1.6,2024-07-23
11:30 am,13.1,10.8,91,SSE,15 8,20 11,1012.4,1.6,2024-07-23
11:00 am,13.0,11.6,94,S,11 6,24 13,1013.0,1.6,2024-07-23
10:30 am,12.9,11.1,95,S,13 7,20 11,1012.6,1.6,2024-07-23
10:00 am,12.8,10.3,97,SSE,17 9,30 16,1012.2,1.6,2024-07-23
9:30 am,12.8,11.5,98,SSW,11 6,19 10,1012.4,0.8,2024-07-23
9:00 am,12.7,12.1,98,WSW,7 4,15 8,1012.0,20.4,2024-07-23
8:30 am,12.5,12.0,96,E,6 3,9 5,1010.9,18.8,2024-07-23
8:00 am,12.6,12.0,94,SSE,6 3,13 7,1010.5,18.0,2024-07-23
7:30 am,12.6,10.5,92,SSE,13 7,20 11,1010.3,17.8,2024-07-23
7:00 am,12.5,10.4,92,SSE,13 7,22 12,1010.1,17.8,2024-07-23
6:30 am,13.3,10.6,97,S,19 10,37 20,1010.3,17.8,2024-07-23
6:00 am,14.5,14.5,99,SW,7 4,13 7,1009.3,17.8,2024-07-23
5:30 am,14.7,13.7,99,SSW,13 7,32 17,1008.6,17.8,2024-07-23
5:00 am,14.2,14.1,99,NNE,7 4,11 6,1007.9,14.4,2024-07-23
4:30 am,14.0,14.1,99,ESE,6 3,9 5,1008.2,12.2,2024-07-23
4:00 am,13.8,14.6,99,ESE,2 1,7 4,1008.8,12.0,2024-07-23
3:30 am,13.1,14.0,99,CALM,0 0,0 0,1009.0,12.0,2024-07-23
3:00 am,12.7,13.5,99,CALM,0 0,0 0,1009.2,12.0,2024-07-23
2:30 am,13.5,14.5,99,CALM,0 0,0 0,1009.2,12.0,2024-07-23
2:00 am,14.2,15.5,99,CALM,0 0,0 0,1008.9,12.0,2024-07-23
