Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,6.3,3.1,81,NE,9 5,13 7,1012.3,0.0,2025-07-27
3:30 am,6.1,3.3,82,NE,7 4,11 6,1013.1,0.0,2025-07-27
3:00 am,6.1,3.0,84,NNE,9 5,15 8,1013.8,0.0,2025-07-27
2:30 am,6.1,3.0,84,NNE,9 5,13 7,1014.6,0.0,2025-07-27
2:00 am,5.8,3.2,88,NNE,7 4,11 6,1015.2,0.0,2025-07-27
1:30 am,4.8,2.3,92,NE,6 3,7 4,1015.9,0.0,2025-07-27
1:00 am,5.0,2.9,92,NNE,4 2,7 4,1016.3,0.0,2025-07-27
12:30 am,5.3,3.9,90,CALM,0 0,0 0,1016.6,0.0,2025-07-27
12:00 am,5.6,4.2,86,CALM,0 0,0 0,1017.1,0.0,2025-07-27
11:30 pm,6.8,5.0,79,NNE,2 1,6 3,1017.2,0.0,2025-07-26
11:00 pm,7.8,5.3,76,NNE,6 3,9 5,1017.4,0.0,2025-07-26
10:30 pm,7.9,5.5,78,NNE,6 3,9 5,1017.9,0.0,2025-07-26
10:00 pm,8.1,5.5,77,NNE,7 4,9 5,1018.2,0.0,2025-07-26
9:30 pm,8.5,6.1,75,NNE,6 3,9 5,1018.7,0.0,2025-07-26
9:00 pm,9.0,6.6,72,NNE,6 3,9 5,1019.0,0.0,2025-07-26
8:30 pm,9.2,6.6,72,NNE,7 4,9 5,1019.1,0.0,2025-07-26
8:00 pm,9.5,7.1,69,N,6 3,7 4,1019.2,0.0,2025-07-26
7:30 pm,9.9,7.5,68,N,6 3,7 4,1019.2,0.0,2025-07-26
7:00 pm,10.4,8.1,69,N,6 3,9 5,1019.4,0.0,2025-07-26
6:30 pm,11.4,9.1,63,NNE,6 3,7 4,1019.4,0.0,2025-07-26
6:00 pm,12.2,9.7,56,NE,6 3,7 4,1019.5,0.0,2025-07-26
5:30 pm,13.7,10.6,50,NE,9 5,13 7,1019.7,0.0,2025-07-26
5:00 pm,14.6,11.4,46,NNE,9 5,13 7,1019.9,0.0,2025-07-26
4:30 pm,15.2,11.7,45,NE,11 6,19 10,1020.0,0.0,2025-07-26
4:00 pm,16.3,13.3,39,N,7 4,15 8,1020.1,0.0,2025-07-26
3:30 pm,16.4,13.1,39,NNE,9 5,13 7,1020.2,0.0,2025-07-26
3:00 pm,16.2,12.5,39,NNE,11 6,24 13,1020.4,0.0,2025-07-26
2:30 pm,15.9,12.3,41,NE,11 6,17 9,1020.4,0.0,2025-07-26
2:00 pm,16.0,12.0,42,NNE,13 7,22 12,1020.7,0.0,2025-07-26
1:30 pm,16.0,12.0,41,NNE,13 7,22 12,1021.1,0.0,2025-07-26
1:00 pm,15.7,11.8,43,NE,13 7,20 11,1021.6,0.0,2025-07-26
12:30 pm,15.2,11.1,42,NNE,13 7,19 10,1022.3,0.0,2025-07-26
12:00 pm,15.1,11.5,44,NNE,11 6,19 10,1023.0,0.0,2025-07-26
11:30 am,14.2,9.5,47,NNE,17 9,26 14,1023.5,0.0,2025-07-26
11:00 am,14.0,10.0,47,NNE,13 7,22 12,1024.0,0.0,2025-07-26
10:30 am,13.1,9.4,56,N,13 7,20 11,1024.6,0.0,2025-07-26
10:00 am,11.5,8.5,60,N,9 5,17 9,1024.9,0.0,2025-07-26
9:30 am,9.6,6.5,66,N,9 5,13 7,1025.2,0.0,2025-07-26
9:00 am,7.8,4.7,74,NNE,9 5,13 7,1025.1,0.2,2025-07-26
8:30 am,5.4,3.0,92,W,6 3,7 4,1025.1,0.2,2025-07-26
8:00 am,3.0,1.5,99,CALM,0 0,6 3,1024.9,0.2,2025-07-26
7:30 am,1.7,0.0,99,CALM,0 0,0 0,1024.5,0.2,2025-07-26
7:00 am,2.1,-0.7,99,W,6 3,7 4,1024.1,0.2,2025-07-26
6:30 am,2.0,0.3,99,CALM,0 0,0 0,1024.0,0.2,2025-07-26
6:00 am,1.6,-0.5,99,W,2 1,6 3,1023.7,0.2,2025-07-26
5:30 am,1.8,0.1,99,CALM,0 0,0 0,1023.7,0.2,2025-07-26
5:00 am,2.2,0.5,99,CALM,0 0,6 3,1023.6,0.2,2025-07-26
4:30 am,2.2,0.5,99,CALM,0 0,0 0,1023.7,0.2,2025-07-26
4:00 am,2.3,0.7,99,CALM,0 0,0 0,1023.8,0.2,2025-07-26
3:30 am,2.4,0.8,99,CALM,0 0,0 0,1024.0,0.2,2025-07-26
3:00 am,2.9,1.4,99,CALM,0 0,0 0,1024.0,0.2,2025-07-26
2:30 am,2.7,0.0,99,SW,6 3,7 4,1024.1,0.2,2025-07-26
2:00 am,2.7,1.1,98,CALM,0 0,0 0,1024.3,0.2,2025-07-26
1:30 am,3.1,1.6,98,CALM,0 0,0 0,1024.3,0.2,2025-07-26
1:00 am,3.5,2.0,98,CALM,0 0,0 0,1024.2,0.2,2025-07-26
12:30 am,3.8,2.4,98,CALM,0 0,0 0,1024.3,0.2,2025-07-26
12:00 am,4.3,3.0,98,CALM,0 0,0 0,1024.4,0.2,2025-07-26
11:30 pm,4.5,3.2,97,CALM,0 0,0 0,1024.6,0.2,2025-07-25
11:00 pm,5.1,3.9,98,CALM,0 0,0 0,1024.7,0.2,2025-07-25
10:30 pm,5.2,4.0,96,CALM,0 0,0 0,1024.8,0.2,2025-07-25
10:00 pm,5.8,4.7,94,CALM,0 0,0 0,1024.8,0.2,2025-07-25
9:30 pm,6.1,5.0,93,CALM,0 0,0 0,1024.9,0.2,2025-07-25
9:00 pm,6.6,5.6,93,CALM,0 0,0 0,1024.8,0.2,2025-07-25
8:30 pm,6.7,5.6,91,CALM,0 0,0 0,1024.6,0.2,2025-07-25
8:00 pm,7.4,6.4,88,CALM,0 0,0 0,1024.3,0.2,2025-07-25
7:30 pm,8.1,7.1,84,CALM,0 0,0 0,1024.2,0.2,2025-07-25
7:00 pm,9.0,8.0,78,CALM,0 0,0 0,1024.1,0.2,2025-07-25
6:30 pm,10.4,9.4,72,CALM,0 0,6 3,1023.7,0.2,2025-07-25
6:00 pm,11.8,9.3,63,SW,7 4,9 5,1023.5,0.2,2025-07-25
5:30 pm,12.4,9.9,60,SW,7 4,13 7,1023.3,0.2,2025-07-25
