Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,25.1,21.9,31,E,13 7,22 12,1024.6,0.0,2024-09-14
3:30 pm,25.8,23.2,32,E,11 6,20 11,1024.5,0.0,2024-09-14
3:00 pm,25.4,22.6,31,E,11 6,20 11,1024.5,0.0,2024-09-14
2:30 pm,25.4,22.5,30,ESE,11 6,17 9,1024.5,0.0,2024-09-14
2:00 pm,25.6,23.2,34,E,11 6,17 9,1024.5,0.0,2024-09-14
1:30 pm,25.1,22.5,33,E,11 6,19 10,1024.6,0.0,2024-09-14
1:00 pm,24.8,22.3,35,E,11 6,20 11,1024.7,0.0,2024-09-14
12:30 pm,24.7,22.3,36,E,11 6,20 11,1025.0,0.0,2024-09-14
12:00 pm,23.7,20.3,36,E,15 8,30 16,1025.4,0.0,2024-09-14
11:30 am,23.0,20.0,38,E,13 7,22 12,1025.9,0.0,2024-09-14
11:00 am,21.9,18.7,38,E,13 7,24 13,1026.0,0.0,2024-09-14
10:30 am,21.2,18.7,43,E,11 6,22 12,1026.3,0.0,2024-09-14
10:00 am,20.2,17.2,44,ENE,13 7,24 13,1026.4,0.0,2024-09-14
9:30 am,19.0,16.2,50,E,13 7,28 15,1026.6,0.0,2024-09-14
9:00 am,17.9,15.1,55,E,13 7,28 15,1026.8,0.0,2024-09-14
8:30 am,16.8,14.0,58,E,13 7,28 15,1026.8,0.0,2024-09-14
8:00 am,15.9,12.7,61,E,15 8,24 13,1027.0,0.0,2024-09-14
7:30 am,15.2,12.7,64,ENE,11 6,20 11,1026.8,0.0,2024-09-14
7:00 am,14.1,12.3,67,E,7 4,15 8,1026.6,0.0,2024-09-14
6:30 am,13.7,11.5,68,E,9 5,19 10,1026.4,0.0,2024-09-14
6:00 am,14.3,11.4,66,E,13 7,26 14,1026.1,0.0,2024-09-14
5:30 am,14.3,12.1,65,E,9 5,19 10,1026.0,0.0,2024-09-14
5:00 am,14.7,12.2,64,ENE,11 6,24 13,1025.8,0.0,2024-09-14
4:30 am,14.6,12.1,65,ENE,11 6,22 12,1025.4,0.0,2024-09-14
4:00 am,14.8,12.4,66,ENE,11 6,22 12,1025.5,0.0,2024-09-14
3:30 am,14.9,12.8,65,ENE,9 5,22 12,1025.7,0.0,2024-09-14
3:00 am,15.5,13.0,61,E,11 6,19 10,1025.8,0.0,2024-09-14
2:30 am,16.0,13.9,60,E,9 5,19 10,1025.9,0.0,2024-09-14
2:00 am,16.5,14.1,59,E,11 6,20 11,1026.0,0.0,2024-09-14
1:30 am,16.7,14.7,59,ENE,9 5,20 11,1026.1,0.0,2024-09-14
1:00 am,17.3,15.4,59,E,9 5,24 13,1026.2,0.0,2024-09-14
12:30 am,17.8,16.0,58,E,9 5,19 10,1026.1,0.0,2024-09-14
12:00 am,18.4,16.3,57,E,11 6,24 13,1026.3,0.0,2024-09-14
11:30 pm,18.8,16.7,56,ESE,11 6,24 13,1026.3,0.0,2024-09-13
11:00 pm,19.4,17.2,52,ESE,11 6,20 11,1026.1,0.0,2024-09-13
10:30 pm,20.0,17.7,49,E,11 6,20 11,1026.1,0.0,2024-09-13
10:00 pm,18.4,16.8,50,S,6 3,9 5,1026.2,0.0,2024-09-13
9:30 pm,19.3,17.6,47,S,6 3,17 9,1026.1,0.0,2024-09-13
9:00 pm,19.0,17.1,44,S,6 3,9 5,1026.3,0.0,2024-09-13
8:30 pm,18.0,17.4,56,S,2 1,7 4,1026.1,0.0,2024-09-13
8:00 pm,19.4,19.3,53,CALM,0 0,4 2,1025.7,0.0,2024-09-13
7:30 pm,21.5,20.1,44,S,6 3,11 6,1025.5,0.0,2024-09-13
7:00 pm,22.5,20.6,42,S,9 5,15 8,1025.2,0.0,2024-09-13
6:30 pm,22.9,21.2,33,ESE,4 2,7 4,1024.8,0.0,2024-09-13
6:00 pm,24.3,22.1,31,SE,7 4,11 6,1024.6,0.0,2024-09-13
5:30 pm,25.2,23.6,34,SSW,6 3,7 4,1024.4,0.0,2024-09-13
5:00 pm,26.0,24.0,33,SSW,9 5,17 9,1024.2,0.0,2024-09-13
