Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,17.2,16.5,77,N,9 5,17 9,1005.8,2.0,2024-06-26
3:30 pm,18.0,17.4,69,WNW,7 4,15 8,1005.7,2.0,2024-06-26
3:00 pm,18.3,17.7,68,NW,7 4,13 7,1005.5,2.0,2024-06-26
2:30 pm,19.2,19.3,72,NW,6 3,9 5,1005.5,2.0,2024-06-26
2:00 pm,16.9,17.2,86,WNW,6 3,17 9,1005.5,2.0,2024-06-26
1:30 pm,16.6,16.3,87,NNW,9 5,13 7,1005.5,2.0,2024-06-26
1:00 pm,15.6,15.5,90,NNW,7 4,13 7,1005.6,2.0,2024-06-26
12:30 pm,17.2,16.2,78,NNE,11 6,20 11,1005.7,0.4,2024-06-26
12:00 pm,16.3,14.7,80,N,13 7,20 11,1006.2,0.4,2024-06-26
11:30 am,16.1,14.7,78,N,11 6,19 10,1006.5,0.4,2024-06-26
11:00 am,15.8,14.1,80,N,13 7,22 12,1006.8,0.4,2024-06-26
10:30 am,14.7,12.5,78,N,13 7,24 13,1007.3,0.4,2024-06-26
10:00 am,12.7,10.3,84,N,13 7,20 11,1007.4,0.4,2024-06-26
9:30 am,11.7,9.6,88,N,11 6,19 10,1007.2,0.4,2024-06-26
9:00 am,12.0,9.0,76,N,13 7,24 13,1007.0,0.0,2024-06-26
8:30 am,13.8,9.8,55,N,15 8,28 15,1006.3,0.0,2024-06-26
8:00 am,13.4,9.7,55,NNE,13 7,20 11,1006.1,0.0,2024-06-26
7:30 am,13.1,9.8,55,NNE,11 6,19 10,1006.2,0.0,2024-06-26
7:00 am,13.0,9.6,55,NNE,11 6,17 9,1006.1,0.0,2024-06-26
6:30 am,12.5,9.2,58,NE,11 6,17 9,1006.1,0.0,2024-06-26
6:00 am,11.7,8.8,63,NE,9 5,15 8,1006.3,0.0,2024-06-26
5:30 am,11.3,8.5,65,NE,9 5,13 7,1006.5,0.0,2024-06-26
