Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,18.8,16.6,43,SSE,7 4,15 8,1014.6,0.0,2024-12-30
3:30 am,19.3,16.6,41,SSE,9 5,15 8,1014.4,0.0,2024-12-30
3:00 am,19.9,16.7,38,SSE,11 6,17 9,1013.9,0.0,2024-12-30
2:30 am,20.7,17.4,40,SSE,13 7,20 11,1013.3,0.0,2024-12-30
2:00 am,21.4,19.6,46,SSE,9 5,19 10,1012.7,0.0,2024-12-30
1:30 am,22.2,20.0,44,SSE,11 6,19 10,1012.6,0.0,2024-12-30
1:00 am,22.6,19.7,44,SSE,15 8,24 13,1012.5,0.0,2024-12-30
12:30 am,22.6,20.0,43,SSE,13 7,20 11,1012.5,0.0,2024-12-30
12:00 am,23.1,20.4,41,ESE,13 7,24 13,1012.4,0.0,2024-12-30
11:30 pm,22.8,20.1,41,ESE,13 7,26 14,1012.4,0.0,2024-12-29
11:00 pm,22.7,19.4,43,ESE,17 9,32 17,1012.0,0.0,2024-12-29
10:30 pm,23.1,21.1,48,ESE,13 7,24 13,1011.8,0.0,2024-12-29
10:00 pm,23.5,22.4,52,S,11 6,20 11,1011.5,0.0,2024-12-29
9:30 pm,23.7,23.3,59,S,11 6,20 11,1011.5,0.0,2024-12-29
9:00 pm,24.4,24.2,58,S,11 6,17 9,1011.2,0.0,2024-12-29
8:30 pm,25.1,25.5,55,SSE,7 4,11 6,1011.6,0.0,2024-12-29
8:00 pm,24.7,24.0,60,SSE,15 8,26 14,1010.8,0.0,2024-12-29
7:30 pm,25.3,25.1,55,SSE,11 6,17 9,1011.7,0.0,2024-12-29
7:00 pm,25.4,25.5,54,SSE,9 5,20 11,1011.5,0.0,2024-12-29
6:30 pm,25.0,25.9,58,SSE,6 3,9 5,1011.1,0.0,2024-12-29
6:00 pm,24.9,25.7,57,SSW,6 3,11 6,1010.6,0.0,2024-12-29
5:30 pm,24.7,23.7,57,SSE,15 8,28 15,1009.2,0.0,2024-12-29
5:00 pm,25.0,22.9,55,S,20 11,33 18,1008.6,0.0,2024-12-29
4:30 pm,27.4,26.3,45,SSE,13 7,24 13,1008.1,0.0,2024-12-29
4:00 pm,31.8,30.8,24,SSW,4 2,17 9,1008.4,0.0,2024-12-29
3:30 pm,32.5,31.2,19,SSE,2 1,7 4,1008.5,0.0,2024-12-29
3:00 pm,32.9,30.4,22,SSE,11 6,19 10,1008.8,0.0,2024-12-29
2:30 pm,32.9,29.7,20,SSE,13 7,19 10,1008.9,0.0,2024-12-29
2:00 pm,34.3,31.0,20,S,15 8,20 11,1009.0,0.0,2024-12-29
1:30 pm,33.0,31.1,25,SSE,11 6,19 10,1009.1,0.0,2024-12-29
1:00 pm,32.3,30.3,28,SSE,13 7,19 10,1009.5,0.0,2024-12-29
12:30 pm,32.6,29.6,26,SSE,17 9,26 14,1010.0,0.0,2024-12-29
12:00 pm,31.5,30.4,30,SSE,9 5,17 9,1010.0,0.0,2024-12-29
11:30 am,31.0,29.6,29,SSE,9 5,15 8,1010.1,0.0,2024-12-29
11:00 am,30.2,28.2,29,SSE,11 6,17 9,1010.5,0.0,2024-12-29
10:30 am,29.3,28.3,31,SE,6 3,13 7,1010.9,0.0,2024-12-29
10:00 am,28.7,27.3,33,ESE,9 5,13 7,1011.1,0.0,2024-12-29
9:30 am,28.0,26.4,33,SE,9 5,13 7,1011.4,0.0,2024-12-29
9:00 am,26.5,25.4,37,ESE,7 4,11 6,1011.8,0.0,2024-12-29
8:30 am,24.7,23.5,40,ESE,7 4,15 8,1011.8,0.0,2024-12-29
8:00 am,24.0,22.4,42,SE,9 5,17 9,1012.2,0.0,2024-12-29
7:30 am,23.2,22.2,44,ESE,6 3,13 7,1012.1,0.0,2024-12-29
7:00 am,23.8,22.2,42,E,9 5,13 7,1012.1,0.0,2024-12-29
6:30 am,21.4,20.0,47,ESE,7 4,9 5,1012.0,0.0,2024-12-29
6:00 am,21.0,19.1,46,E,9 5,17 9,1011.5,0.0,2024-12-29
5:30 am,20.5,18.8,46,E,7 4,17 9,1011.4,0.0,2024-12-29
5:00 am,20.8,18.5,42,E,9 5,15 8,1011.1,0.0,2024-12-29
4:30 am,21.3,18.9,40,E,9 5,17 9,1011.1,0.0,2024-12-29
4:00 am,21.5,18.7,39,ENE,11 6,22 12,1011.3,0.0,2024-12-29
3:30 am,21.3,18.8,38,ENE,9 5,19 10,1011.3,0.0,2024-12-29
3:00 am,17.3,17.2,60,CALM,0 0,0 0,1011.6,0.0,2024-12-29
2:30 am,17.8,18.1,64,CALM,0 0,0 0,1011.7,0.0,2024-12-29
2:00 am,18.8,19.1,60,CALM,0 0,0 0,1011.9,0.0,2024-12-29
1:30 am,20.6,19.3,48,SSE,6 3,7 4,1012.0,0.0,2024-12-29
1:00 am,21.1,19.7,48,SE,7 4,19 10,1012.4,0.0,2024-12-29
12:30 am,20.7,19.3,49,SE,7 4,11 6,1012.8,0.0,2024-12-29
12:00 am,20.9,19.7,51,SSE,7 4,13 7,1013.5,0.0,2024-12-29
11:30 pm,21.4,20.0,51,SSE,9 5,15 8,1014.0,0.0,2024-12-28
11:00 pm,21.3,20.3,56,E,9 5,13 7,1014.3,0.0,2024-12-28
10:30 pm,21.3,20.1,58,E,11 6,17 9,1014.7,0.0,2024-12-28
10:00 pm,21.9,20.1,54,E,13 7,20 11,1015.0,0.0,2024-12-28
9:30 pm,22.9,21.1,46,E,11 6,20 11,1014.9,0.0,2024-12-28
9:00 pm,23.6,20.4,38,E,15 8,20 11,1015.0,0.0,2024-12-28
8:30 pm,24.4,21.3,33,SSE,13 7,22 12,1015.0,0.0,2024-12-28
8:00 pm,24.7,21.9,32,SSE,11 6,20 11,1014.8,0.0,2024-12-28
7:30 pm,25.0,22.1,31,SSE,11 6,19 10,1014.8,0.0,2024-12-28
7:00 pm,25.5,22.6,30,SSE,11 6,20 11,1014.9,0.0,2024-12-28
6:30 pm,26.6,23.7,28,S,11 6,17 9,1014.6,0.0,2024-12-28
6:00 pm,27.4,23.9,25,SSE,13 7,26 14,1014.7,0.0,2024-12-28
5:30 pm,28.0,24.9,27,S,13 7,20 11,1014.6,0.0,2024-12-28
5:00 pm,28.2,24.4,27,S,17 9,30 16,1014.6,0.0,2024-12-28
4:30 pm,28.9,25.2,27,SSE,17 9,30 16,1014.8,0.0,2024-12-28
4:00 pm,29.4,25.5,25,SSE,17 9,30 16,1015.0,0.0,2024-12-28
3:30 pm,30.0,26.7,28,SSE,17 9,28 15,1015.3,0.0,2024-12-28
3:00 pm,29.4,25.4,28,SSE,20 11,33 18,1015.5,0.0,2024-12-28
2:30 pm,30.3,27.3,27,SSE,15 8,24 13,1015.7,0.0,2024-12-28
2:00 pm,31.1,28.2,29,SSE,17 9,26 14,1015.9,0.0,2024-12-28
1:30 pm,30.9,28.1,30,SSE,17 9,26 14,1016.2,0.0,2024-12-28
1:00 pm,30.9,28.0,27,SSE,15 8,22 12,1016.5,0.0,2024-12-28
12:30 pm,30.5,27.3,28,SSE,17 9,28 15,1016.9,0.0,2024-12-28
12:00 pm,30.3,28.5,30,S,11 6,22 12,1017.4,0.0,2024-12-28
11:30 am,29.6,28.2,29,S,7 4,13 7,1017.7,0.0,2024-12-28
11:00 am,28.8,27.7,32,SSE,7 4,17 9,1018.1,0.0,2024-12-28
10:30 am,27.8,26.8,35,S,7 4,13 7,1018.5,0.0,2024-12-28
10:00 am,27.1,26.2,37,ESE,7 4,11 6,1018.8,0.0,2024-12-28
9:30 am,26.4,25.7,41,E,7 4,11 6,1019.0,0.0,2024-12-28
9:00 am,24.8,24.1,45,E,7 4,13 7,1019.2,0.0,2024-12-28
8:30 am,23.5,22.8,48,ESE,7 4,13 7,1019.5,0.0,2024-12-28
8:00 am,22.5,21.5,52,E,9 5,13 7,1019.5,0.0,2024-12-28
7:30 am,20.9,19.4,56,ENE,11 6,24 13,1019.4,0.0,2024-12-28
7:00 am,19.5,19.9,64,SSE,2 1,9 5,1019.4,0.0,2024-12-28
6:30 am,17.1,17.8,73,CALM,0 0,0 0,1019.3,0.0,2024-12-28
6:00 am,14.1,14.6,85,CALM,0 0,0 0,1019.2,0.0,2024-12-28
5:30 am,13.9,14.3,85,CALM,0 0,0 0,1019.0,0.0,2024-12-28
5:00 am,14.5,15.0,82,CALM,0 0,6 3,1018.9,0.0,2024-12-28
4:30 am,15.3,14.8,80,SSE,6 3,7 4,1018.7,0.0,2024-12-28
4:00 am,15.5,15.8,80,SSE,2 1,7 4,1018.5,0.0,2024-12-28
3:30 am,16.0,15.8,82,SSE,6 3,9 5,1018.5,0.0,2024-12-28
3:00 am,16.2,15.9,83,SSE,7 4,13 7,1018.6,0.0,2024-12-28
