Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,11.7,11.0,90,SSE,4 2,7 4,1015.1,0.0,2023-04-05
3:30 am,11.5,11.4,87,CALM,0 0,0 0,1015.1,0.0,2023-04-05
3:00 am,11.8,11.7,85,CALM,0 0,0 0,1015.3,0.0,2023-04-05
2:30 am,12.4,12.5,85,CALM,0 0,0 0,1015.4,0.0,2023-04-05
2:00 am,12.7,12.5,79,CALM,0 0,0 0,1015.3,0.0,2023-04-05
1:30 am,13.7,13.5,74,CALM,0 0,0 0,1015.4,0.0,2023-04-05
1:00 am,15.4,14.1,67,SSE,6 3,7 4,1015.3,0.0,2023-04-05
12:30 am,16.0,14.5,64,SSE,7 4,11 6,1015.3,0.0,2023-04-05
12:00 am,16.8,15.0,62,S,9 5,13 7,1015.3,0.0,2023-04-05
11:30 pm,17.3,15.5,60,S,9 5,15 8,1015.4,0.0,2023-04-04
11:00 pm,17.9,15.8,59,SSW,11 6,22 12,1015.4,0.0,2023-04-04
10:30 pm,18.5,16.1,58,S,13 7,24 13,1015.4,0.0,2023-04-04
10:00 pm,18.8,17.1,61,S,11 6,22 12,1015.3,0.0,2023-04-04
9:30 pm,18.9,17.7,62,S,9 5,17 9,1015.2,0.0,2023-04-04
9:00 pm,19.2,18.0,62,SSW,9 5,17 9,1015.0,0.0,2023-04-04
8:30 pm,19.3,18.0,60,SSW,9 5,17 9,1015.0,0.0,2023-04-04
8:00 pm,19.5,18.3,60,S,9 5,22 12,1014.9,0.0,2023-04-04
7:30 pm,19.9,18.2,57,S,11 6,19 10,1014.6,0.0,2023-04-04
7:00 pm,20.0,18.0,53,S,11 6,19 10,1014.4,0.0,2023-04-04
6:30 pm,20.3,17.7,54,S,15 8,30 16,1014.1,0.0,2023-04-04
6:00 pm,20.4,17.8,58,SSW,17 9,30 16,1014.0,0.0,2023-04-04
5:30 pm,20.7,18.5,58,SSW,15 8,26 14,1013.7,0.0,2023-04-04
5:00 pm,21.6,17.8,45,SW,19 10,32 17,1013.5,0.0,2023-04-04
4:30 pm,22.4,19.3,46,SSW,17 9,32 17,1013.3,0.0,2023-04-04
4:00 pm,22.7,19.4,47,SW,19 10,28 15,1013.1,0.0,2023-04-04
3:30 pm,23.4,20.3,47,SSW,19 10,32 17,1013.0,0.0,2023-04-04
3:00 pm,23.1,20.5,50,SW,17 9,28 15,1013.1,0.0,2023-04-04
2:30 pm,23.3,20.9,51,SW,17 9,28 15,1013.1,0.0,2023-04-04
2:00 pm,23.7,21.7,50,SW,15 8,26 14,1013.1,0.0,2023-04-04
1:30 pm,23.5,21.1,50,SW,17 9,26 14,1013.2,0.0,2023-04-04
1:00 pm,23.3,21.2,50,SW,15 8,30 16,1013.4,0.0,2023-04-04
12:30 pm,24.2,22.0,43,S,13 7,24 13,1013.4,0.0,2023-04-04
12:00 pm,23.9,21.7,44,SSW,13 7,24 13,1013.7,0.0,2023-04-04
11:30 am,22.3,21.0,49,SSE,9 5,17 9,1014.1,0.0,2023-04-04
11:00 am,22.2,21.3,54,SSE,9 5,20 11,1014.5,0.0,2023-04-04
10:30 am,21.8,20.5,60,SSE,13 7,20 11,1014.6,0.0,2023-04-04
10:00 am,20.8,19.8,62,SE,11 6,20 11,1014.8,0.0,2023-04-04
9:30 am,20.1,19.1,65,SSE,11 6,15 8,1015.0,0.0,2023-04-04
9:00 am,18.9,17.9,70,SSE,11 6,17 9,1015.1,0.0,2023-04-04
8:30 am,17.8,17.6,77,SE,7 4,13 7,1015.0,0.0,2023-04-04
8:00 am,16.9,15.8,79,SSE,11 6,17 9,1014.9,0.0,2023-04-04
7:30 am,16.6,15.9,80,S,9 5,13 7,1014.8,0.0,2023-04-04
7:00 am,16.2,15.4,81,S,9 5,13 7,1014.5,0.0,2023-04-04
6:30 am,16.1,15.3,81,S,9 5,15 8,1014.2,0.0,2023-04-04
