Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,27.8,24.6,36,SW,19 10,32 17,1012.8,0.0,2023-12-13
3:30 pm,28.0,25.1,38,SW,19 10,26 14,1012.8,0.0,2023-12-13
3:00 pm,28.6,26.7,41,SW,17 9,22 12,1012.8,0.0,2023-12-13
2:30 pm,28.8,27.6,43,SW,15 8,28 15,1012.7,0.0,2023-12-13
2:00 pm,28.3,25.9,41,SW,19 10,28 15,1012.8,0.0,2023-12-13
1:30 pm,27.6,25.3,45,SW,20 11,30 16,1012.7,0.0,2023-12-13
1:00 pm,27.9,25.6,43,WSW,19 10,32 17,1012.7,0.0,2023-12-13
12:30 pm,27.8,25.5,43,SW,19 10,28 15,1012.9,0.0,2023-12-13
12:00 pm,27.4,25.3,43,WSW,17 9,28 15,1012.9,0.0,2023-12-13
11:30 am,29.3,27.7,36,WSW,13 7,26 14,1012.8,0.0,2023-12-13
11:00 am,27.7,26.4,42,WSW,13 7,24 13,1012.8,0.0,2023-12-13
10:30 am,28.8,27.2,37,WSW,13 7,20 11,1012.6,0.0,2023-12-13
10:00 am,29.4,28.0,29,W,7 4,15 8,1012.4,0.0,2023-12-13
9:30 am,29.6,28.4,29,WNW,6 3,9 5,1012.5,0.0,2023-12-13
9:00 am,27.7,26.1,30,WNW,7 4,11 6,1012.8,0.0,2023-12-13
8:30 am,26.5,25.9,33,NE,2 1,7 4,1012.8,0.0,2023-12-13
8:00 am,25.8,24.1,33,NE,7 4,11 6,1012.7,0.0,2023-12-13
7:30 am,24.0,22.3,37,S,7 4,15 8,1012.5,0.0,2023-12-13
7:00 am,22.7,22.2,50,S,6 3,9 5,1012.5,0.0,2023-12-13
6:30 am,20.4,21.7,67,CALM,0 0,6 3,1012.5,0.0,2023-12-13
6:00 am,18.2,19.6,79,CALM,0 0,0 0,1012.1,0.0,2023-12-13
