Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,17.9,18.5,85,SW,6 3,15 8,1017.4,1.2,2024-06-16
3:30 pm,20.0,19.1,67,SW,11 6,17 9,1017.0,0.2,2024-06-16
3:00 pm,21.1,19.6,56,SW,11 6,17 9,1016.7,0.2,2024-06-16
2:30 pm,21.3,19.3,54,SW,13 7,19 10,1016.5,0.2,2024-06-16
2:00 pm,21.5,19.8,57,SW,13 7,20 11,1016.3,0.2,2024-06-16
1:30 pm,21.0,20.0,62,N,11 6,20 11,1016.1,0.2,2024-06-16
1:00 pm,21.3,21.4,69,N,9 5,22 12,1016.3,0.2,2024-06-16
12:30 pm,21.0,21.7,73,N,7 4,15 8,1016.8,0.2,2024-06-16
12:00 pm,20.2,21.1,77,N,6 3,13 7,1016.9,0.2,2024-06-16
11:30 am,17.7,18.2,87,N,7 4,15 8,1017.3,0.2,2024-06-16
11:00 am,17.6,19.2,84,CALM,0 0,0 0,1017.5,0.0,2024-06-16
10:30 am,17.6,17.4,77,NNE,7 4,11 6,1017.4,0.0,2024-06-16
10:00 am,16.7,16.3,79,NNE,7 4,13 7,1017.4,0.0,2024-06-16
9:30 am,16.3,15.7,83,NNE,9 5,13 7,1017.3,0.0,2024-06-16
9:00 am,14.3,13.2,92,NNE,11 6,17 9,1017.2,0.0,2024-06-16
8:30 am,12.5,11.9,99,NNE,7 4,15 8,1016.9,0.0,2024-06-16
8:00 am,11.8,11.9,99,NE,2 1,9 5,1016.5,0.0,2024-06-16
7:30 am,10.7,10.1,99,NE,4 2,9 5,1016.1,0.0,2024-06-16
7:00 am,10.4,9.4,99,NE,6 3,9 5,1015.9,0.0,2024-06-16
6:30 am,10.7,9.8,99,NE,6 3,7 4,1015.7,0.0,2024-06-16
6:00 am,10.3,10.4,99,CALM,0 0,6 3,1015.4,0.0,2024-06-16
5:30 am,10.0,8.9,99,NE,6 3,7 4,1015.2,0.0,2024-06-16
5:00 am,10.5,8.9,99,NE,9 5,11 6,1015.0,0.0,2024-06-16
4:30 am,9.8,9.8,99,CALM,0 0,0 0,1015.1,0.0,2024-06-16
4:00 am,10.0,10.0,99,CALM,0 0,0 0,1014.8,0.0,2024-06-16
3:30 am,10.1,10.2,99,CALM,0 0,0 0,1014.9,0.0,2024-06-16
3:00 am,10.4,10.5,99,CALM,0 0,0 0,1014.8,0.0,2024-06-16
2:30 am,10.1,9.8,99,NE,2 1,6 3,1014.7,0.0,2024-06-16
2:00 am,10.6,10.8,99,CALM,0 0,0 0,1014.6,0.0,2024-06-16
1:30 am,10.9,11.1,99,CALM,0 0,0 0,1014.7,0.0,2024-06-16
1:00 am,11.4,11.8,99,CALM,0 0,0 0,1014.7,0.0,2024-06-16
12:30 am,11.6,12.0,98,CALM,0 0,0 0,1014.6,0.0,2024-06-16
12:00 am,12.2,12.8,99,CALM,0 0,0 0,1014.7,0.0,2024-06-16
11:30 pm,11.9,12.4,98,CALM,0 0,0 0,1014.9,0.0,2024-06-15
