Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,26.8,24.6,37,ENE,13 7,30 16,1014.5,0.0,2024-02-18
3:30 am,27.4,25.3,33,ENE,11 6,22 12,1014.5,0.0,2024-02-18
3:00 am,27.7,25.9,32,ENE,9 5,19 10,1013.6,0.0,2024-02-18
2:30 am,27.4,26.2,33,ENE,6 3,13 7,1013.8,0.0,2024-02-18
2:00 am,28.5,26.5,29,E,9 5,17 9,1014.0,0.0,2024-02-18
1:30 am,27.4,25.8,34,ENE,9 5,17 9,1014.0,0.0,2024-02-18
1:00 am,23.7,25.9,64,CALM,0 0,0 0,1014.2,0.0,2024-02-18
12:30 am,24.4,26.1,60,ESE,2 1,7 4,1013.8,0.0,2024-02-18
12:00 am,25.1,25.4,53,SE,7 4,11 6,1014.3,0.0,2024-02-18
11:30 pm,25.8,26.4,54,ESE,7 4,9 5,1015.0,0.0,2024-02-17
11:00 pm,26.0,26.9,55,SE,7 4,11 6,1015.3,0.0,2024-02-17
10:30 pm,26.0,26.9,55,ESE,7 4,9 5,1015.7,0.0,2024-02-17
10:00 pm,26.3,27.4,54,SE,6 3,9 5,1016.1,0.0,2024-02-17
9:30 pm,27.1,27.7,53,SSE,9 5,15 8,1016.2,0.0,2024-02-17
9:00 pm,27.2,27.4,53,SSE,11 6,17 9,1016.2,0.0,2024-02-17
8:30 pm,27.2,27.9,54,SSE,9 5,15 8,1016.1,0.0,2024-02-17
8:00 pm,27.2,27.9,54,SSE,9 5,15 8,1016.0,0.0,2024-02-17
7:30 pm,27.3,27.9,53,SSE,9 5,17 9,1015.7,0.0,2024-02-17
7:00 pm,27.5,28.2,53,SSW,9 5,17 9,1015.5,0.0,2024-02-17
6:30 pm,28.0,27.9,51,SSW,13 7,19 10,1015.3,0.0,2024-02-17
6:00 pm,28.6,28.8,48,SSW,11 6,22 12,1015.1,0.0,2024-02-17
5:30 pm,30.3,31.0,44,S,9 5,22 12,1014.9,0.0,2024-02-17
5:00 pm,30.0,29.6,46,S,15 8,22 12,1014.9,0.0,2024-02-17
4:30 pm,31.1,31.0,42,SSW,13 7,26 14,1014.9,0.0,2024-02-17
4:00 pm,31.5,31.3,40,S,13 7,22 12,1014.8,0.0,2024-02-17
3:30 pm,33.4,34.1,40,S,11 6,17 9,1014.5,0.0,2024-02-17
3:00 pm,33.0,32.1,38,SSW,17 9,24 13,1014.7,0.0,2024-02-17
2:30 pm,34.9,34.5,35,S,15 8,22 12,1014.6,0.0,2024-02-17
2:00 pm,36.4,35.3,23,S,9 5,17 9,1014.7,0.0,2024-02-17
1:30 pm,36.6,36.2,26,SSE,9 5,19 10,1014.8,0.0,2024-02-17
1:00 pm,35.1,34.4,27,E,9 5,15 8,1015.1,0.0,2024-02-17
12:30 pm,33.8,33.5,31,NE,9 5,13 7,1015.3,0.0,2024-02-17
12:00 pm,32.8,33.2,37,ENE,9 5,19 10,1015.8,0.0,2024-02-17
11:30 am,31.6,31.9,36,E,7 4,13 7,1016.3,0.0,2024-02-17
11:00 am,29.8,30.4,43,E,7 4,15 8,1016.4,0.0,2024-02-17
10:30 am,28.8,29.4,45,ESE,7 4,13 7,1016.8,0.0,2024-02-17
10:00 am,27.0,27.9,53,ESE,7 4,17 9,1017.0,0.0,2024-02-17
9:30 am,25.4,25.9,57,E,9 5,15 8,1017.1,0.0,2024-02-17
9:00 am,24.6,24.8,58,ESE,9 5,19 10,1017.4,0.0,2024-02-17
8:30 am,24.0,25.0,64,NE,7 4,17 9,1017.5,0.0,2024-02-17
8:00 am,22.6,23.8,72,ENE,7 4,9 5,1017.3,0.0,2024-02-17
7:30 am,20.1,22.6,84,CALM,0 0,0 0,1017.1,0.0,2024-02-17
7:00 am,18.3,20.8,94,CALM,0 0,0 0,1016.9,0.0,2024-02-17
6:30 am,17.3,19.6,96,CALM,0 0,0 0,1016.9,0.0,2024-02-17
6:00 am,17.4,19.7,96,CALM,0 0,0 0,1016.5,0.0,2024-02-17
5:30 am,18.0,20.6,97,CALM,0 0,0 0,1016.1,0.0,2024-02-17
5:00 am,18.8,21.8,98,CALM,0 0,0 0,1016.2,0.0,2024-02-17
4:30 am,19.3,22.6,99,CALM,0 0,0 0,1015.8,0.0,2024-02-17
4:00 am,19.3,21.8,99,SSW,4 2,7 4,1015.9,0.0,2024-02-17
3:30 am,19.6,22.3,99,SSW,4 2,9 5,1015.6,0.0,2024-02-17
3:00 am,19.6,22.3,99,SSW,4 2,7 4,1015.5,0.0,2024-02-17
2:30 am,18.4,21.2,97,CALM,0 0,0 0,1015.7,0.0,2024-02-17
2:00 am,18.6,21.5,97,CALM,0 0,0 0,1015.6,0.0,2024-02-17
1:30 am,18.9,21.8,96,CALM,0 0,4 2,1015.6,0.0,2024-02-17
