Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,4.1,2.8,99,CALM,0 0,0 0,1029.3,0.6,2025-08-15
3:30 am,4.5,2.5,99,SW,4 2,9 5,1029.3,0.6,2025-08-15
3:00 am,4.2,2.9,99,CALM,0 0,0 0,1029.2,0.6,2025-08-15
2:30 am,4.4,3.1,99,CALM,0 0,0 0,1029.5,0.6,2025-08-15
2:00 am,4.7,3.5,98,CALM,0 0,0 0,1029.4,0.6,2025-08-15
1:30 am,4.8,3.5,96,CALM,0 0,0 0,1029.5,0.6,2025-08-15
1:00 am,5.2,4.0,96,CALM,0 0,0 0,1029.6,0.6,2025-08-15
12:30 am,5.5,4.4,96,CALM,0 0,0 0,1029.7,0.6,2025-08-15
12:00 am,5.7,4.5,93,CALM,0 0,0 0,1029.7,0.6,2025-08-15
11:30 pm,6.2,5.1,92,CALM,0 0,0 0,1029.5,0.6,2025-08-14
11:00 pm,6.6,5.5,90,CALM,0 0,0 0,1029.3,0.6,2025-08-14
10:30 pm,7.1,6.1,91,CALM,0 0,0 0,1029.4,0.6,2025-08-14
10:00 pm,7.4,6.3,86,CALM,0 0,0 0,1029.4,0.6,2025-08-14
9:30 pm,8.1,7.2,86,CALM,0 0,0 0,1029.3,0.6,2025-08-14
9:00 pm,8.7,7.3,81,S,2 1,6 3,1029.2,0.6,2025-08-14
8:30 pm,9.1,7.8,80,S,2 1,7 4,1028.8,0.6,2025-08-14
8:00 pm,9.7,8.6,72,CALM,0 0,6 3,1028.4,0.6,2025-08-14
7:30 pm,10.3,9.2,69,CALM,0 0,6 3,1028.4,0.6,2025-08-14
7:00 pm,11.5,9.9,62,S,2 1,6 3,1028.1,0.6,2025-08-14
6:30 pm,13.3,10.3,53,S,9 5,17 9,1027.6,0.6,2025-08-14
6:00 pm,13.6,10.6,53,SSW,9 5,17 9,1027.0,0.6,2025-08-14
5:30 pm,14.2,10.9,53,SSW,11 6,19 10,1026.8,0.6,2025-08-14
5:00 pm,14.9,11.5,54,S,13 7,20 11,1026.1,0.6,2025-08-14
4:30 pm,15.2,11.4,53,S,15 8,24 13,1026.0,0.6,2025-08-14
4:00 pm,15.8,12.2,55,SW,15 8,22 12,1025.9,0.6,2025-08-14
3:30 pm,15.4,10.9,53,SSW,19 10,30 16,1025.7,0.6,2025-08-14
3:00 pm,15.8,11.5,50,SSW,17 9,24 13,1025.5,0.6,2025-08-14
2:30 pm,16.0,11.9,53,SW,17 9,28 15,1025.2,0.6,2025-08-14
2:00 pm,16.3,12.0,54,SW,19 10,30 16,1025.1,0.6,2025-08-14
1:30 pm,16.5,11.3,48,SW,22 12,35 19,1025.1,0.6,2025-08-14
1:00 pm,15.9,11.3,51,SSW,19 10,33 18,1024.9,0.6,2025-08-14
12:30 pm,16.6,11.8,45,SW,19 10,33 18,1025.0,0.6,2025-08-14
12:00 pm,15.7,10.9,48,SW,19 10,32 17,1025.0,0.6,2025-08-14
11:30 am,15.8,11.2,51,SW,19 10,32 17,1025.1,0.6,2025-08-14
11:00 am,16.0,11.3,52,SW,20 11,33 18,1025.0,0.6,2025-08-14
10:30 am,15.4,11.5,58,SW,17 9,24 13,1024.8,0.6,2025-08-14
10:00 am,13.5,10.5,76,SW,15 8,26 14,1024.7,0.6,2025-08-14
9:30 am,15.7,10.7,48,SW,20 11,35 19,1024.0,0.0,2025-08-14
9:00 am,15.6,10.5,47,SW,20 11,33 18,1023.3,21.2,2025-08-14
8:30 am,15.3,11.9,54,SW,13 7,26 14,1022.8,21.2,2025-08-14
8:00 am,14.6,10.7,54,SW,15 8,28 15,1022.2,21.2,2025-08-14
7:30 am,14.2,10.9,60,SW,13 7,22 12,1021.8,21.2,2025-08-14
7:00 am,13.6,9.1,61,SW,19 10,30 16,1021.1,21.2,2025-08-14
6:30 am,13.6,10.2,60,WSW,13 7,22 12,1020.1,21.2,2025-08-14
6:00 am,14.8,10.6,55,SW,17 9,35 19,1019.5,21.2,2025-08-14
5:30 am,14.3,9.7,56,WSW,19 10,35 19,1018.9,21.2,2025-08-14
5:00 am,13.3,11.2,80,WSW,11 6,32 17,1018.4,21.2,2025-08-14
4:30 am,12.4,9.9,83,WSW,13 7,24 13,1018.3,21.2,2025-08-14
4:00 am,14.8,11.9,65,WSW,13 7,32 17,1017.4,20.2,2025-08-14
3:30 am,14.5,10.0,68,WSW,22 12,50 27,1017.2,20.2,2025-08-14
3:00 am,14.8,11.3,67,WSW,17 9,24 13,1016.6,20.2,2025-08-14
2:30 am,14.6,10.5,68,WSW,20 11,35 19,1016.4,20.2,2025-08-14
2:00 am,15.3,11.7,64,WSW,17 9,32 17,1015.9,20.2,2025-08-14
1:30 am,15.2,12.0,64,WSW,15 8,28 15,1015.5,20.2,2025-08-14
1:00 am,15.5,12.2,67,WSW,17 9,30 16,1015.0,20.2,2025-08-14
12:30 am,15.0,12.5,77,WSW,15 8,24 13,1014.6,20.2,2025-08-14
12:00 am,14.7,13.4,93,WSW,13 7,24 13,1013.7,20.2,2025-08-14
11:30 pm,14.5,12.5,97,W,17 9,30 16,1013.7,19.8,2025-08-13
11:00 pm,14.2,13.1,93,WNW,11 6,20 11,1013.3,17.8,2025-08-13
10:30 pm,14.5,13.3,97,W,13 7,30 16,1013.4,17.4,2025-08-13
10:00 pm,14.8,14.2,99,W,11 6,26 14,1013.0,15.6,2025-08-13
9:30 pm,14.3,12.2,96,WNW,17 9,30 16,1013.0,13.4,2025-08-13
9:00 pm,14.1,11.7,99,W,19 10,35 19,1012.8,11.2,2025-08-13
8:30 pm,15.5,14.0,99,WNW,17 9,30 16,1011.9,5.8,2025-08-13
8:00 pm,15.5,14.0,98,WNW,17 9,33 18,1011.5,2.8,2025-08-13
7:30 pm,16.0,14.6,97,W,17 9,43 23,1011.1,1.4,2025-08-13
7:04 pm,17.6,13.9,84,NW,28 15,52 28,1009.9,0.6,2025-08-13
7:00 pm,21.2,18.3,68,NNW,24 13,44 24,1008.7,0.0,2025-08-13
6:30 pm,21.8,19.3,59,NNW,19 10,41 22,1008.7,0.0,2025-08-13
6:00 pm,21.7,18.8,57,NNW,20 11,43 23,1008.6,0.0,2025-08-13
5:30 pm,22.1,18.3,54,NNW,24 13,52 28,1008.8,0.0,2025-08-13
