Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,17.9,15.9,46,NE,6 3,11 6,1026.4,0.0,2024-06-20
3:30 pm,17.8,14.7,45,NE,11 6,19 10,1026.2,0.0,2024-06-20
3:00 pm,18.2,15.5,43,NE,9 5,17 9,1026.1,0.0,2024-06-20
2:30 pm,18.2,15.6,45,NNE,9 5,17 9,1026.2,0.0,2024-06-20
2:00 pm,18.2,15.5,43,NE,9 5,17 9,1026.5,0.0,2024-06-20
1:30 pm,18.1,15.2,46,NNE,11 6,19 10,1027.0,0.0,2024-06-20
1:00 pm,18.3,15.6,44,NNE,9 5,15 8,1027.2,0.0,2024-06-20
12:30 pm,17.0,14.0,49,NE,11 6,19 10,1027.7,0.0,2024-06-20
12:00 pm,16.7,13.3,49,NE,13 7,22 12,1028.3,0.0,2024-06-20
11:30 am,16.3,13.1,53,NE,13 7,20 11,1029.0,0.0,2024-06-20
11:00 am,15.8,13.1,57,NE,11 6,17 9,1029.7,0.0,2024-06-20
10:30 am,14.7,12.6,59,ESE,7 4,11 6,1030.2,0.0,2024-06-20
10:00 am,13.5,11.4,64,ESE,7 4,13 7,1030.3,0.0,2024-06-20
9:30 am,12.0,9.5,70,ESE,9 5,13 7,1030.3,0.0,2024-06-20
9:00 am,10.3,10.2,94,CALM,0 0,0 0,1030.2,0.0,2024-06-20
8:30 am,7.6,7.0,99,CALM,0 0,0 0,1030.0,0.0,2024-06-20
8:00 am,5.8,4.8,99,CALM,0 0,0 0,1030.0,0.0,2024-06-20
7:30 am,4.2,2.9,99,CALM,0 0,0 0,1029.7,0.0,2024-06-20
7:00 am,4.3,3.0,99,CALM,0 0,0 0,1029.5,0.0,2024-06-20
6:30 am,4.1,2.8,99,CALM,0 0,0 0,1029.1,0.0,2024-06-20
6:00 am,4.3,3.0,99,CALM,0 0,0 0,1028.9,0.0,2024-06-20
5:30 am,4.4,3.1,99,CALM,0 0,0 0,1028.6,0.0,2024-06-20
5:00 am,4.3,3.0,99,CALM,0 0,0 0,1028.5,0.0,2024-06-20
4:30 am,4.5,3.3,99,CALM,0 0,0 0,1028.6,0.0,2024-06-20
4:00 am,4.9,3.7,99,CALM,0 0,0 0,1028.7,0.0,2024-06-20
3:30 am,4.6,3.3,98,CALM,0 0,0 0,1028.7,0.0,2024-06-20
3:00 am,4.9,3.7,98,CALM,0 0,0 0,1028.7,0.0,2024-06-20
2:30 am,5.1,3.9,98,CALM,0 0,0 0,1028.7,0.0,2024-06-20
2:00 am,5.5,4.4,98,CALM,0 0,0 0,1028.7,0.0,2024-06-20
1:30 am,5.5,4.4,97,CALM,0 0,0 0,1028.5,0.0,2024-06-20
1:00 am,5.9,4.9,97,CALM,0 0,0 0,1028.8,0.0,2024-06-20
12:30 am,6.0,5.0,96,CALM,0 0,0 0,1029.2,0.0,2024-06-20
12:00 am,6.4,5.4,96,CALM,0 0,0 0,1029.2,0.0,2024-06-20
11:30 pm,6.9,6.0,95,CALM,0 0,0 0,1029.4,0.0,2024-06-19
11:00 pm,7.0,6.1,94,CALM,0 0,0 0,1029.2,0.0,2024-06-19
10:30 pm,7.5,6.7,93,CALM,0 0,0 0,1029.1,0.0,2024-06-19
10:00 pm,8.1,7.4,92,CALM,0 0,0 0,1029.0,0.0,2024-06-19
9:30 pm,8.4,7.7,91,CALM,0 0,0 0,1029.0,0.0,2024-06-19
9:00 pm,8.7,8.0,89,CALM,0 0,0 0,1028.8,0.0,2024-06-19
8:30 pm,9.2,8.6,87,CALM,0 0,0 0,1028.7,0.0,2024-06-19
