Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,14.2,12.6,70,SSE,7 4,13 7,1014.5,0.8,2024-11-03
3:30 am,14.6,13.2,69,SSE,6 3,11 6,1014.1,0.8,2024-11-03
3:00 am,14.8,12.8,67,SSE,9 5,17 9,1014.1,0.8,2024-11-03
2:30 am,15.0,12.2,65,SSE,13 7,24 13,1013.9,0.8,2024-11-03
2:00 am,15.2,12.1,66,S,15 8,32 17,1014.0,0.8,2024-11-03
1:30 am,15.6,12.3,67,S,17 9,30 16,1014.0,0.8,2024-11-03
1:00 am,15.8,13.7,67,SSW,11 6,19 10,1014.4,0.8,2024-11-03
12:30 am,16.0,14.4,68,SSW,9 5,17 9,1014.9,0.8,2024-11-03
12:00 am,16.1,14.7,71,SSW,9 5,15 8,1015.1,0.8,2024-11-03
11:30 pm,16.2,14.6,73,S,11 6,17 9,1015.3,0.8,2024-11-02
11:00 pm,16.2,15.1,75,SSW,9 5,13 7,1015.9,0.8,2024-11-02
10:30 pm,15.9,15.0,80,SSW,9 5,13 7,1015.8,0.8,2024-11-02
10:00 pm,15.7,16.0,87,SSW,4 2,7 4,1016.5,0.8,2024-11-02
9:30 pm,16.0,16.3,85,SSW,4 2,7 4,1016.5,0.6,2024-11-02
9:00 pm,16.2,15.3,79,SSW,9 5,13 7,1016.5,0.4,2024-11-02
8:30 pm,17.2,15.8,66,SSW,9 5,19 10,1016.2,0.0,2024-11-02
8:14 pm,17.2,15.3,65,S,11 6,19 10,1015.9,0.0,2024-11-02
8:00 pm,17.2,15.0,66,S,13 7,20 11,1013.9,0.0,2024-11-02
7:30 pm,17.8,15.7,65,SSW,13 7,19 10,1015.8,0.0,2024-11-02
7:00 pm,17.9,16.6,65,SSW,9 5,17 9,1015.5,0.0,2024-11-02
6:30 pm,18.2,16.2,65,SW,13 7,20 11,1015.2,0.0,2024-11-02
6:00 pm,18.4,16.5,65,SSW,13 7,20 11,1015.0,0.0,2024-11-02
5:30 pm,18.7,16.5,66,SW,15 8,22 12,1014.4,0.0,2024-11-02
5:00 pm,19.2,16.9,62,SSW,15 8,24 13,1014.2,0.0,2024-11-02
4:30 pm,19.6,17.3,61,SW,15 8,22 12,1014.3,0.0,2024-11-02
4:00 pm,20.1,17.4,59,SSW,17 9,28 15,1014.5,0.0,2024-11-02
3:30 pm,20.9,19.2,58,SSW,13 7,20 11,1014.7,0.0,2024-11-02
3:00 pm,20.9,19.2,58,SSW,13 7,20 11,1014.5,0.0,2024-11-02
2:30 pm,21.6,19.9,60,SSW,15 8,24 13,1014.7,0.0,2024-11-02
2:00 pm,21.8,20.1,60,SSW,15 8,24 13,1014.8,0.0,2024-11-02
1:30 pm,22.1,20.7,58,SW,13 7,20 11,1015.1,0.0,2024-11-02
1:00 pm,21.6,20.1,58,SSW,13 7,20 11,1015.2,0.0,2024-11-02
12:30 pm,21.6,20.6,60,SW,11 6,20 11,1015.4,0.0,2024-11-02
12:00 pm,21.7,20.7,64,SW,13 7,22 12,1015.6,0.0,2024-11-02
11:30 am,21.0,19.6,66,SW,15 8,22 12,1015.8,0.0,2024-11-02
11:00 am,20.6,19.9,67,SSW,11 6,24 13,1015.9,0.0,2024-11-02
10:30 am,20.6,19.6,69,SW,13 7,20 11,1016.0,0.0,2024-11-02
10:00 am,20.0,19.5,73,SSW,11 6,17 9,1016.2,0.0,2024-11-02
9:30 am,20.5,20.0,70,S,11 6,20 11,1016.0,0.0,2024-11-02
9:00 am,19.6,18.2,72,SSW,15 8,24 13,1016.1,2.0,2024-11-02
8:30 am,19.8,19.4,75,SSW,11 6,19 10,1015.7,2.0,2024-11-02
8:00 am,19.5,19.3,74,SSW,9 5,17 9,1015.4,2.0,2024-11-02
7:30 am,19.2,19.2,77,SSW,9 5,15 8,1015.3,2.0,2024-11-02
7:00 am,18.7,19.1,81,SSW,7 4,15 8,1014.9,2.0,2024-11-02
6:30 am,18.2,18.3,84,SSW,9 5,13 7,1014.6,2.0,2024-11-02
6:00 am,17.9,18.8,92,SW,7 4,13 7,1014.6,2.0,2024-11-02
5:30 am,17.6,18.2,95,SW,9 5,11 6,1014.2,2.0,2024-11-02
5:00 am,17.5,17.0,97,SW,15 8,26 14,1014.1,1.8,2024-11-02
4:30 am,18.3,19.7,97,SW,7 4,13 7,1013.7,0.2,2024-11-02
4:00 am,18.1,19.6,97,SW,6 3,11 6,1013.4,0.2,2024-11-02
3:30 am,18.1,19.6,97,SW,6 3,11 6,1013.1,0.2,2024-11-02
3:00 am,18.1,19.9,95,SW,4 2,9 5,1012.7,0.2,2024-11-02
2:30 am,18.2,19.8,92,SW,4 2,7 4,1012.7,0.0,2024-11-02
2:00 am,18.3,20.0,88,SW,2 1,9 5,1013.0,0.0,2024-11-02
1:30 am,18.2,19.1,88,SW,6 3,11 6,1013.3,0.0,2024-11-02
1:00 am,18.5,18.7,84,SW,9 5,17 9,1013.5,0.0,2024-11-02
12:30 am,19.0,19.5,78,SW,6 3,13 7,1013.7,0.0,2024-11-02
12:00 am,19.1,18.9,75,SW,9 5,17 9,1013.7,0.0,2024-11-02
