Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,15.1,13.5,73,S,9 5,17 9,1013.1,0.0,2025-10-15
3:30 am,15.2,13.7,74,S,9 5,13 7,1013.1,0.0,2025-10-15
3:00 am,15.2,13.3,74,S,11 6,20 11,1012.9,0.0,2025-10-15
2:30 am,15.3,13.9,75,S,9 5,17 9,1013.0,0.0,2025-10-15
2:00 am,15.3,13.6,76,S,11 6,19 10,1013.1,0.0,2025-10-15
1:30 am,15.8,13.3,74,S,15 8,28 15,1013.1,0.0,2025-10-15
1:00 am,16.2,14.3,75,S,13 7,20 11,1013.2,0.0,2025-10-15
12:30 am,16.5,14.8,76,SW,13 7,22 12,1013.3,0.0,2025-10-15
12:00 am,16.5,15.1,76,SW,11 6,19 10,1013.5,0.0,2025-10-15
11:30 pm,16.5,14.8,76,SSW,13 7,24 13,1013.7,0.0,2025-10-14
11:00 pm,16.5,14.8,76,SW,13 7,20 11,1014.0,0.0,2025-10-14
10:30 pm,16.5,14.3,75,SW,15 8,24 13,1014.0,0.0,2025-10-14
10:00 pm,16.4,14.9,75,SW,11 6,19 10,1014.2,0.0,2025-10-14
9:30 pm,16.5,14.6,74,SW,13 7,20 11,1014.4,0.0,2025-10-14
9:00 pm,16.7,14.7,72,SSW,13 7,20 11,1014.6,0.0,2025-10-14
8:30 pm,16.9,15.2,75,SW,13 7,24 13,1014.6,0.0,2025-10-14
8:00 pm,16.8,15.1,76,SW,13 7,19 10,1014.3,0.0,2025-10-14
7:30 pm,16.8,15.1,76,SW,13 7,22 12,1014.2,0.0,2025-10-14
7:00 pm,17.2,15.3,76,SSW,15 8,24 13,1014.2,0.0,2025-10-14
6:30 pm,17.4,15.5,76,SW,15 8,24 13,1013.9,0.0,2025-10-14
6:00 pm,17.8,16.4,75,SW,13 7,24 13,1013.8,0.0,2025-10-14
5:30 pm,18.4,16.5,71,SSW,15 8,28 15,1013.7,0.0,2025-10-14
5:00 pm,19.3,16.7,68,SSW,19 10,30 16,1013.3,0.0,2025-10-14
4:30 pm,20.4,18.2,64,SW,17 9,28 15,1013.3,0.0,2025-10-14
4:00 pm,20.2,18.0,64,SW,17 9,26 14,1013.4,0.0,2025-10-14
3:30 pm,20.6,18.3,62,SW,17 9,26 14,1013.4,0.0,2025-10-14
3:00 pm,21.0,19.6,62,SW,13 7,24 13,1013.3,0.0,2025-10-14
2:30 pm,21.1,19.0,62,WSW,17 9,26 14,1013.3,0.0,2025-10-14
2:00 pm,21.3,19.2,61,WSW,17 9,24 13,1013.3,0.0,2025-10-14
1:30 pm,22.3,20.0,56,WSW,17 9,24 13,1013.3,0.0,2025-10-14
1:00 pm,22.9,21.0,54,SW,15 8,22 12,1013.2,0.0,2025-10-14
12:30 pm,23.0,21.3,52,SW,13 7,22 12,1013.3,0.0,2025-10-14
12:00 pm,23.4,21.7,50,WSW,13 7,19 10,1013.4,0.0,2025-10-14
11:30 am,23.4,21.8,47,WSW,11 6,20 11,1013.4,0.0,2025-10-14
11:00 am,23.6,22.1,48,SW,11 6,19 10,1013.7,0.0,2025-10-14
10:30 am,22.9,21.8,54,SW,11 6,17 9,1014.0,0.0,2025-10-14
10:00 am,21.7,20.1,53,SW,11 6,17 9,1014.4,0.0,2025-10-14
9:30 am,20.7,20.1,56,SSW,6 3,9 5,1014.6,0.0,2025-10-14
9:00 am,20.1,19.4,57,SSE,6 3,9 5,1014.8,0.0,2025-10-14
8:30 am,18.4,17.4,62,S,7 4,11 6,1014.8,0.0,2025-10-14
8:00 am,17.2,16.4,67,SSW,6 3,11 6,1015.1,0.0,2025-10-14
7:30 am,16.0,15.4,75,S,6 3,7 4,1014.9,0.0,2025-10-14
7:00 am,13.7,14.7,97,CALM,0 0,0 0,1015.0,0.0,2025-10-14
6:30 am,11.5,11.9,98,CALM,0 0,0 0,1015.1,0.0,2025-10-14
6:00 am,10.9,11.1,98,CALM,0 0,0 0,1015.0,0.0,2025-10-14
5:30 am,10.7,10.8,97,CALM,0 0,0 0,1015.1,0.0,2025-10-14
5:00 am,11.0,11.2,96,CALM,0 0,0 0,1015.1,0.0,2025-10-14
4:30 am,11.3,11.5,95,CALM,0 0,0 0,1015.2,0.0,2025-10-14
4:00 am,11.7,12.0,95,CALM,0 0,0 0,1015.2,0.0,2025-10-14
3:30 am,12.0,12.3,93,CALM,0 0,0 0,1015.4,0.0,2025-10-14
3:00 am,12.7,13.1,92,CALM,0 0,0 0,1015.6,0.0,2025-10-14
2:30 am,13.1,12.8,90,S,4 2,7 4,1016.0,0.0,2025-10-14
2:00 am,13.5,14.0,88,CALM,0 0,4 2,1016.2,0.0,2025-10-14
1:30 am,14.5,14.4,85,S,4 2,7 4,1016.4,0.0,2025-10-14
1:00 am,14.6,14.1,84,SSE,6 3,7 4,1016.8,0.0,2025-10-14
12:30 am,15.0,14.4,84,S,7 4,9 5,1017.0,0.0,2025-10-14
12:00 am,15.3,14.3,83,SSE,9 5,17 9,1017.4,0.0,2025-10-14
11:30 pm,15.6,14.7,82,S,9 5,13 7,1017.7,0.0,2025-10-13
11:00 pm,15.8,14.8,80,S,9 5,17 9,1017.8,0.0,2025-10-13
10:30 pm,16.1,14.8,79,S,11 6,17 9,1018.0,0.0,2025-10-13
10:00 pm,16.5,14.8,76,S,13 7,24 13,1018.3,0.0,2025-10-13
9:30 pm,16.5,15.5,76,S,9 5,17 9,1018.5,0.0,2025-10-13
9:00 pm,17.0,15.3,74,S,13 7,19 10,1018.7,0.0,2025-10-13
8:30 pm,17.1,15.7,73,S,11 6,22 12,1018.9,0.0,2025-10-13
8:00 pm,17.2,16.3,74,SSW,9 5,19 10,1019.0,0.0,2025-10-13
7:30 pm,17.5,16.3,74,SSW,11 6,17 9,1018.9,0.0,2025-10-13
7:00 pm,17.7,17.0,75,SSW,9 5,19 10,1018.8,0.0,2025-10-13
6:30 pm,18.1,17.0,73,SSW,11 6,17 9,1018.7,0.0,2025-10-13
6:00 pm,18.7,17.8,72,SW,11 6,20 11,1018.6,0.0,2025-10-13
5:30 pm,19.2,17.1,70,SW,17 9,28 15,1018.4,0.0,2025-10-13
5:00 pm,20.0,17.6,68,SW,19 10,28 15,1018.4,0.0,2025-10-13
4:30 pm,20.6,18.6,65,SSW,17 9,30 16,1018.2,0.0,2025-10-13
4:00 pm,21.7,19.7,61,SSW,17 9,30 16,1018.1,0.0,2025-10-13
3:30 pm,22.9,21.0,58,SW,17 9,26 14,1018.2,0.0,2025-10-13
3:00 pm,23.4,21.4,54,SW,17 9,28 15,1018.2,0.0,2025-10-13
