Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,24.8,22.3,31,NE,9 5,15 8,1016.1,0.0,2024-02-09
3:30 am,24.7,22.8,33,ENE,7 4,13 7,1016.1,0.0,2024-02-09
3:00 am,24.7,22.5,31,N,7 4,15 8,1016.1,0.0,2024-02-09
2:30 am,20.0,19.6,51,E,2 1,9 5,1016.2,0.0,2024-02-09
2:00 am,20.9,20.6,45,CALM,0 0,0 0,1016.3,0.0,2024-02-09
1:30 am,21.6,21.0,44,SSE,2 1,15 8,1016.3,0.0,2024-02-09
1:00 am,21.9,22.0,52,SE,2 1,7 4,1016.2,0.0,2024-02-09
12:30 am,22.5,22.6,45,CALM,0 0,0 0,1016.4,0.0,2024-02-09
12:00 am,23.5,23.5,42,CALM,0 0,0 0,1016.6,0.0,2024-02-09
11:30 pm,25.6,24.5,34,SSE,4 2,7 4,1016.7,0.0,2024-02-08
11:00 pm,27.6,24.7,23,SSE,9 5,13 7,1016.9,0.0,2024-02-08
10:30 pm,28.4,25.5,22,SSE,9 5,13 7,1017.0,0.0,2024-02-08
10:00 pm,28.9,26.0,21,SSE,9 5,13 7,1017.2,0.0,2024-02-08
9:30 pm,29.8,26.5,20,SSE,11 6,19 10,1017.1,0.0,2024-02-08
9:00 pm,30.4,27.0,19,SSE,11 6,19 10,1017.0,0.0,2024-02-08
8:30 pm,31.5,27.6,17,SSE,13 7,20 11,1016.8,0.0,2024-02-08
8:00 pm,32.2,27.7,15,SSE,15 8,20 11,1016.5,0.0,2024-02-08
7:30 pm,32.5,28.3,14,SSE,13 7,20 11,1016.2,0.0,2024-02-08
7:00 pm,33.6,29.0,13,SSE,15 8,28 15,1015.8,0.0,2024-02-08
6:30 pm,34.3,30.2,13,SSE,13 7,22 12,1015.4,0.0,2024-02-08
6:00 pm,35.0,29.6,12,S,19 10,35 19,1015.2,0.0,2024-02-08
5:30 pm,36.0,31.9,14,S,15 8,28 15,1015.0,0.0,2024-02-08
5:00 pm,36.7,32.1,13,S,17 9,30 16,1014.6,0.0,2024-02-08
4:30 pm,37.0,32.1,14,S,20 11,35 19,1014.6,0.0,2024-02-08
4:00 pm,36.9,32.0,14,S,20 11,33 18,1014.5,0.0,2024-02-08
3:30 pm,37.8,34.1,13,SSE,13 7,24 13,1014.4,0.0,2024-02-08
3:00 pm,39.0,34.4,8,ESE,13 7,24 13,1014.6,0.0,2024-02-08
2:30 pm,39.0,35.3,7,ENE,7 4,15 8,1014.9,0.0,2024-02-08
2:00 pm,38.5,34.4,9,E,11 6,19 10,1015.1,0.0,2024-02-08
1:30 pm,38.1,34.0,9,NE,11 6,22 12,1015.6,0.0,2024-02-08
1:00 pm,37.9,35.4,13,NE,7 4,28 15,1015.9,0.0,2024-02-08
12:30 pm,37.5,33.7,9,ENE,9 5,20 11,1016.2,0.0,2024-02-08
12:00 pm,36.5,32.4,10,NE,11 6,19 10,1016.6,0.0,2024-02-08
11:30 am,35.6,31.3,13,NE,15 8,22 12,1016.9,0.0,2024-02-08
11:00 am,35.4,31.8,15,NE,13 7,22 12,1017.3,0.0,2024-02-08
10:30 am,34.2,29.6,15,NE,17 9,28 15,1017.6,0.0,2024-02-08
10:00 am,33.5,30.5,20,NE,13 7,30 16,1017.7,0.0,2024-02-08
9:30 am,32.3,28.3,18,NE,15 8,28 15,1017.6,0.0,2024-02-08
9:00 am,31.8,28.4,22,NE,15 8,28 15,1017.5,0.0,2024-02-08
8:30 am,30.1,28.3,24,ENE,6 3,15 8,1017.4,0.0,2024-02-08
8:00 am,27.5,25.0,23,ENE,7 4,13 7,1017.3,0.0,2024-02-08
7:30 am,26.0,24.2,27,ENE,4 2,11 6,1017.0,0.0,2024-02-08
7:00 am,22.8,20.5,31,NNE,6 3,11 6,1016.7,0.0,2024-02-08
6:30 am,19.6,18.2,40,N,2 1,9 5,1016.5,0.0,2024-02-08
6:00 am,19.9,18.5,39,NNE,2 1,7 4,1016.2,0.0,2024-02-08
5:30 am,21.1,18.6,34,NNE,7 4,11 6,1015.8,0.0,2024-02-08
5:00 am,19.7,18.4,46,NNE,4 2,9 5,1015.5,0.0,2024-02-08
4:30 am,22.4,19.4,26,NNE,7 4,15 8,1015.3,0.0,2024-02-08
4:00 am,22.2,19.3,28,NNE,7 4,11 6,1015.3,0.0,2024-02-08
3:30 am,18.4,17.1,49,NNE,4 2,9 5,1015.3,0.0,2024-02-08
3:00 am,17.6,17.4,58,CALM,0 0,0 0,1015.5,0.0,2024-02-08
2:30 am,18.0,17.7,54,CALM,0 0,0 0,1015.5,0.0,2024-02-08
2:00 am,18.7,18.3,51,CALM,0 0,0 0,1015.7,0.0,2024-02-08
1:30 am,20.1,19.5,44,CALM,0 0,0 0,1015.8,0.0,2024-02-08
1:00 am,21.5,19.6,41,SE,7 4,11 6,1016.1,0.0,2024-02-08
12:30 am,22.1,20.9,36,SE,2 1,7 4,1016.2,0.0,2024-02-08
12:00 am,23.8,21.3,33,SSE,9 5,13 7,1016.3,0.0,2024-02-08
11:30 pm,24.3,22.1,31,SSE,7 4,11 6,1016.5,0.0,2024-02-07
11:00 pm,24.8,22.2,30,SSE,9 5,15 8,1016.7,0.0,2024-02-07
10:30 pm,25.5,22.2,29,SSE,13 7,19 10,1017.0,0.0,2024-02-07
10:00 pm,26.2,22.4,27,SSE,15 8,28 15,1017.3,0.0,2024-02-07
9:30 pm,26.6,22.9,27,SSE,15 8,26 14,1017.5,0.0,2024-02-07
9:00 pm,27.2,23.4,26,SSE,15 8,24 13,1017.4,0.0,2024-02-07
