Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,11.2,9.6,72,SSW,4 2,9 5,1012.7,0.0,2024-06-16
5:00 am,11.3,9.3,72,SW,6 3,11 6,1012.4,0.0,2024-06-16
4:30 am,11.0,9.4,73,SW,4 2,7 4,1012.3,0.0,2024-06-16
4:00 am,11.4,9.8,72,SW,4 2,9 5,1012.3,0.0,2024-06-16
3:30 am,11.9,10.2,67,SSW,4 2,6 3,1012.3,0.0,2024-06-16
3:00 am,12.4,10.4,66,SW,6 3,11 6,1012.4,0.0,2024-06-16
2:30 am,12.3,10.6,66,SW,4 2,7 4,1012.4,0.0,2024-06-16
2:00 am,11.9,10.3,68,SW,4 2,6 3,1012.5,0.0,2024-06-16
1:30 am,12.0,10.7,66,SW,2 1,6 3,1012.5,0.0,2024-06-16
1:00 am,12.9,10.8,63,W,6 3,9 5,1012.6,0.0,2024-06-16
12:30 am,12.8,11.1,63,W,4 2,7 4,1012.7,0.0,2024-06-16
12:00 am,12.9,11.6,62,W,2 1,4 2,1012.7,0.0,2024-06-16
11:30 pm,13.5,11.8,60,WSW,4 2,7 4,1012.7,0.0,2024-06-15
11:00 pm,13.9,11.8,58,WSW,6 3,7 4,1012.8,0.0,2024-06-15
10:30 pm,14.1,12.0,57,WSW,6 3,9 5,1012.7,0.0,2024-06-15
10:00 pm,14.5,12.4,55,WSW,6 3,9 5,1012.9,0.0,2024-06-15
9:30 pm,14.8,13.0,53,SW,4 2,9 5,1012.9,0.0,2024-06-15
9:00 pm,15.3,13.1,51,WSW,6 3,11 6,1012.7,0.0,2024-06-15
8:30 pm,15.5,13.6,50,SSW,4 2,6 3,1012.7,0.0,2024-06-15
8:00 pm,16.6,14.3,46,WSW,6 3,13 7,1012.6,0.0,2024-06-15
7:30 pm,17.3,14.8,44,WSW,7 4,19 10,1012.2,0.0,2024-06-15
7:00 pm,17.5,15.2,43,WSW,6 3,13 7,1011.7,0.0,2024-06-15
6:30 pm,18.3,15.8,40,W,7 4,15 8,1011.2,0.0,2024-06-15
6:00 pm,18.7,16.2,39,W,7 4,13 7,1010.7,0.0,2024-06-15
5:30 pm,19.2,16.6,37,W,7 4,17 9,1010.4,0.0,2024-06-15
5:00 pm,19.8,17.3,34,W,6 3,11 6,1010.1,0.0,2024-06-15
4:30 pm,20.7,17.4,30,WNW,9 5,20 11,1009.8,0.0,2024-06-15
4:00 pm,21.9,19.1,27,WNW,6 3,9 5,1009.6,0.0,2024-06-15
3:30 pm,22.3,19.9,27,WNW,4 2,7 4,1009.4,0.0,2024-06-15
3:00 pm,22.1,19.4,28,WNW,6 3,11 6,1009.7,0.0,2024-06-15
2:30 pm,22.1,19.3,29,W,7 4,15 8,1009.8,0.0,2024-06-15
2:00 pm,21.6,19.1,33,WNW,7 4,15 8,1010.0,0.0,2024-06-15
1:30 pm,21.5,19.5,39,W,7 4,13 7,1010.3,0.0,2024-06-15
1:00 pm,20.8,18.5,37,W,7 4,13 7,1010.5,0.0,2024-06-15
12:30 pm,20.4,18.6,42,W,6 3,11 6,1011.1,0.0,2024-06-15
12:00 pm,19.8,17.6,46,WSW,9 5,13 7,1011.7,0.0,2024-06-15
11:30 am,19.7,17.7,44,WSW,7 4,13 7,1012.5,0.0,2024-06-15
11:00 am,19.4,17.4,45,SW,7 4,13 7,1012.9,0.0,2024-06-15
10:30 am,18.7,16.7,47,SW,7 4,13 7,1013.5,0.0,2024-06-15
10:00 am,17.9,16.1,49,WSW,6 3,11 6,1013.7,0.0,2024-06-15
9:30 am,16.7,14.8,54,WSW,7 4,13 7,1014.2,0.0,2024-06-15
9:00 am,15.1,13.7,60,SW,4 2,11 6,1014.4,0.0,2024-06-15
8:30 am,14.0,12.3,65,SSW,6 3,11 6,1014.4,0.0,2024-06-15
8:00 am,13.1,12.3,71,NE,2 1,9 5,1014.1,0.0,2024-06-15
7:30 am,12.3,11.6,77,WSW,2 1,6 3,1014.0,0.0,2024-06-15
7:00 am,12.1,11.0,78,SSW,4 2,9 5,1014.1,0.0,2024-06-15
6:30 am,12.3,11.2,78,SW,4 2,9 5,1013.8,0.0,2024-06-15
6:00 am,12.0,11.3,79,SSW,2 1,6 3,1013.5,0.0,2024-06-15
5:30 am,11.9,11.2,81,WSW,2 1,4 2,1013.1,0.0,2024-06-15
5:00 am,12.3,11.3,79,SW,4 2,7 4,1013.3,0.0,2024-06-15
4:30 am,12.7,11.3,78,SW,6 3,13 7,1013.7,0.0,2024-06-15
4:00 am,12.9,12.5,81,WSW,2 1,6 3,1013.6,0.0,2024-06-15
3:30 am,13.0,12.3,83,SW,4 2,9 5,1013.6,0.0,2024-06-15
3:00 am,12.7,12.4,85,SW,2 1,6 3,1013.6,0.0,2024-06-15
2:30 am,13.1,12.9,83,WSW,2 1,6 3,1013.4,0.0,2024-06-15
2:00 am,13.1,12.9,83,WSW,2 1,6 3,1013.7,0.0,2024-06-15
1:30 am,13.2,13.0,84,W,2 1,4 2,1014.0,0.0,2024-06-15
1:00 am,13.4,13.7,85,CALM,0 0,0 0,1014.3,0.0,2024-06-15
12:30 am,13.9,14.3,83,CALM,0 0,0 0,1014.4,0.0,2024-06-15
12:00 am,13.8,14.1,83,CALM,0 0,0 0,1014.6,0.0,2024-06-15
11:30 pm,14.2,14.6,82,CALM,0 0,0 0,1014.9,0.0,2024-06-14
11:00 pm,14.8,15.2,80,CALM,0 0,0 0,1015.3,0.0,2024-06-14
10:30 pm,15.3,15.3,77,SE,2 1,4 2,1015.8,0.0,2024-06-14
10:00 pm,15.6,16.0,75,CALM,0 0,4 2,1016.0,0.0,2024-06-14
9:30 pm,15.4,15.6,73,CALM,0 0,0 0,1015.9,0.0,2024-06-14
9:00 pm,15.9,16.1,70,CALM,0 0,0 0,1015.7,0.0,2024-06-14
8:30 pm,16.6,16.0,67,NNE,4 2,7 4,1015.1,0.0,2024-06-14
8:00 pm,16.4,15.9,70,ENE,4 2,6 3,1015.7,0.0,2024-06-14
7:30 pm,15.3,15.4,72,CALM,0 0,0 0,1016.8,0.0,2024-06-14
