Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,22.6,24.1,84,ENE,11 6,–,1019.3,0.0,2025-03-12
6:30 pm,22.9,24.8,82,E,9 5,–,1019.2,0.0,2025-03-12
6:00 pm,23.3,25.2,80,ENE,9 5,–,1019.3,0.0,2025-03-12
5:30 pm,23.8,25.3,78,E,11 6,–,1019.3,0.0,2025-03-12
5:00 pm,25.1,26.5,75,E,13 7,–,1019.3,0.0,2025-03-12
4:30 pm,26.2,27.1,69,ESE,15 8,–,1019.5,0.0,2025-03-12
4:00 pm,27.2,28.1,68,ESE,17 9,–,1019.5,0.0,2025-03-12
3:30 pm,26.4,27.3,68,E,15 8,–,1019.8,0.0,2025-03-12
3:00 pm,25.5,26.3,71,ESE,15 8,–,1020.1,0.0,2025-03-12
2:30 pm,25.7,26.8,69,ESE,13 7,–,1020.4,0.0,2025-03-12
2:00 pm,26.6,27.7,66,ESE,13 7,–,1020.8,0.0,2025-03-12
1:30 pm,25.9,27.9,65,SE,6 3,–,1021.1,0.0,2025-03-12
1:00 pm,24.7,26.8,70,SSE,6 3,–,1021.6,0.0,2025-03-12
12:30 pm,24.8,26.8,71,ESE,7 4,–,1022.0,0.0,2025-03-12
12:00 pm,27.2,29.9,66,ENE,6 3,–,1022.2,0.0,2025-03-12
11:30 am,25.1,27.7,74,NE,6 3,–,1022.5,0.0,2025-03-12
11:00 am,24.6,28.4,80,NNE,2 1,–,1022.7,0.0,2025-03-12
10:30 am,23.4,26.5,89,WNW,7 4,–,1022.9,0.0,2025-03-12
10:00 am,22.0,23.9,91,WNW,11 6,–,1023.1,0.0,2025-03-12
9:30 am,21.2,22.9,94,W,11 6,–,1023.1,0.0,2025-03-12
9:00 am,20.6,22.9,96,WNW,7 4,–,1022.7,9.4,2025-03-12
8:30 am,20.3,22.2,97,WNW,9 5,–,1022.6,9.4,2025-03-12
8:00 am,19.7,21.3,97,W,9 5,–,1022.4,9.2,2025-03-12
