Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,17.6,15.3,94,SSW,24 13,–,1017.8,21.4,2025-01-08
6:30 pm,17.6,15.5,91,SSW,22 12,–,1017.6,20.4,2025-01-08
6:00 pm,18.1,15.9,87,SSW,22 12,–,1017.5,19.6,2025-01-08
5:30 pm,18.2,15.5,85,S,24 13,–,1017.4,19.6,2025-01-08
5:00 pm,17.9,15.8,89,S,22 12,–,1017.4,19.6,2025-01-08
4:30 pm,17.4,15.5,95,SSW,22 12,–,1017.7,19.6,2025-01-08
4:00 pm,17.2,15.2,95,SSW,22 12,–,1018.0,19.2,2025-01-08
3:30 pm,17.4,14.6,94,S,26 14,–,1018.2,18.0,2025-01-08
3:00 pm,17.5,15.6,95,S,22 12,–,1018.3,16.6,2025-01-08
2:30 pm,17.7,15.0,93,S,26 14,–,1018.2,12.8,2025-01-08
2:00 pm,17.6,14.8,92,SSW,26 14,–,1018.2,11.0,2025-01-08
1:30 pm,17.9,15.4,95,SSW,26 14,–,1018.4,10.0,2025-01-08
1:00 pm,17.8,15.5,93,SSW,24 13,–,1018.6,6.4,2025-01-08
12:30 pm,17.8,15.1,92,S,26 14,–,1018.9,4.8,2025-01-08
12:00 pm,18.4,16.3,92,S,24 13,–,1018.8,1.6,2025-01-08
11:30 am,18.4,17.0,91,S,20 11,–,1018.9,1.4,2025-01-08
11:00 am,18.7,16.5,89,S,24 13,–,1019.0,0.4,2025-01-08
10:30 am,18.8,15.9,84,S,26 14,–,1019.2,0.4,2025-01-08
10:00 am,19.6,17.0,79,S,24 13,–,1019.3,0.0,2025-01-08
9:30 am,19.7,17.0,77,S,24 13,–,1019.4,0.0,2025-01-08
9:00 am,20.1,17.8,71,S,20 11,–,1019.4,2.0,2025-01-08
8:30 am,20.2,15.5,71,SSE,33 18,–,1019.3,2.0,2025-01-08
8:00 am,19.9,16.6,73,S,26 14,–,1019.1,2.0,2025-01-08
7:30 am,19.7,16.2,72,SSE,26 14,–,1018.7,2.0,2025-01-08
7:00 am,19.6,15.8,74,SSE,28 15,–,1018.4,2.0,2025-01-08
6:30 am,19.3,15.9,75,S,26 14,–,1018.3,2.0,2025-01-08
