Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.9,15.6,88,W,15 8,–,1016.0,0.0,2023-03-10
6:30 am,16.7,16.1,88,WNW,11 6,–,1015.5,0.0,2023-03-10
6:00 am,16.8,15.9,88,WNW,13 7,–,1015.2,0.0,2023-03-10
5:30 am,16.9,16.7,87,WNW,9 5,–,1014.9,0.0,2023-03-10
5:00 am,17.0,16.4,85,WNW,11 6,–,1014.9,0.0,2023-03-10
4:30 am,17.4,16.4,84,WNW,13 7,–,1014.8,0.0,2023-03-10
4:00 am,17.4,16.4,83,W,13 7,–,1014.5,0.0,2023-03-10
3:30 am,17.7,16.7,82,WNW,13 7,–,1014.5,0.0,2023-03-10
3:00 am,17.6,16.3,83,WNW,15 8,–,1014.5,0.0,2023-03-10
2:30 am,17.6,16.1,81,W,15 8,–,1014.5,0.0,2023-03-10
2:00 am,18.0,16.9,79,WNW,13 7,–,1014.7,0.0,2023-03-10
1:30 am,18.2,17.2,79,WNW,13 7,–,1014.6,0.0,2023-03-10
1:00 am,18.3,17.7,79,W,11 6,–,1014.6,0.0,2023-03-10
12:30 am,18.6,18.0,77,W,11 6,–,1014.4,0.0,2023-03-10
12:00 am,19.1,19.3,75,W,7 4,–,1014.3,0.0,2023-03-10
11:30 pm,19.6,20.4,74,SW,4 2,–,1014.4,0.0,2023-03-09
11:00 pm,20.1,20.5,67,SSE,4 2,–,1014.3,0.0,2023-03-09
10:30 pm,20.4,20.8,65,SE,4 2,–,1014.0,0.0,2023-03-09
10:00 pm,20.5,20.4,63,SE,6 3,–,1013.8,0.0,2023-03-09
9:30 pm,20.6,20.4,62,SE,6 3,–,1013.3,0.0,2023-03-09
9:00 pm,20.7,20.0,57,SE,7 4,–,1013.0,0.0,2023-03-09
8:30 pm,20.7,19.5,56,SE,9 5,–,1012.2,0.0,2023-03-09
8:00 pm,21.0,19.7,54,SE,9 5,–,1011.5,0.0,2023-03-09
7:30 pm,21.3,19.2,52,ESE,13 7,–,1010.9,0.0,2023-03-09
