Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,21.2,20.8,57,NE,6 3,–,1009.5,0.0,2023-10-22
6:30 pm,21.6,20.0,57,E,13 7,–,1009.1,0.0,2023-10-22
6:00 pm,22.0,20.9,53,ENE,9 5,–,1008.8,0.0,2023-10-22
5:30 pm,22.4,22.1,61,NE,9 5,–,1008.6,0.0,2023-10-22
5:00 pm,22.5,20.9,58,ENE,15 8,–,1008.3,0.0,2023-10-22
4:30 pm,24.3,22.2,51,ENE,17 9,–,1008.1,0.0,2023-10-22
4:00 pm,25.6,24.3,55,ENE,17 9,–,1007.8,0.0,2023-10-22
3:30 pm,26.2,25.1,54,E,17 9,–,1007.6,0.0,2023-10-22
3:00 pm,27.1,25.3,51,E,20 11,–,1007.6,0.0,2023-10-22
2:30 pm,28.1,25.8,46,E,22 12,–,1007.5,0.0,2023-10-22
2:00 pm,27.3,26.3,49,SE,15 8,–,1007.8,0.0,2023-10-22
1:30 pm,27.2,24.7,42,ESE,19 10,–,1007.9,0.0,2023-10-22
1:00 pm,28.0,25.1,42,ESE,22 12,–,1008.2,0.0,2023-10-22
12:30 pm,27.4,24.9,44,ESE,20 11,–,1008.5,0.0,2023-10-22
12:00 pm,27.3,25.0,44,ESE,19 10,–,1009.0,0.0,2023-10-22
11:30 am,27.8,25.0,40,ESE,20 11,–,1009.4,0.0,2023-10-22
11:00 am,27.2,26.6,42,WNW,9 5,–,1009.6,0.0,2023-10-22
10:30 am,26.2,26.3,47,NW,6 3,–,1009.8,0.0,2023-10-22
10:00 am,25.0,24.0,52,W,13 7,–,1009.8,0.0,2023-10-22
9:30 am,23.1,22.1,59,WSW,13 7,–,1009.6,0.0,2023-10-22
9:00 am,20.9,21.7,73,WSW,6 3,–,1009.7,0.0,2023-10-22
8:30 am,19.0,18.9,88,WNW,13 7,–,1009.7,0.0,2023-10-22
8:00 am,17.8,18.8,100,WNW,9 5,–,1009.6,0.0,2023-10-22
7:30 am,17.4,17.9,100,WNW,11 6,–,1009.1,0.0,2023-10-22
7:00 am,17.0,17.3,100,WNW,11 6,–,1008.9,0.0,2023-10-22
6:30 am,16.9,17.2,100,WNW,11 6,–,1008.7,0.0,2023-10-22
6:00 am,17.0,18.6,100,NW,4 2,–,1008.2,0.0,2023-10-22
5:30 am,17.2,17.6,100,WNW,11 6,–,1008.1,0.0,2023-10-22
5:00 am,17.6,18.8,99,WNW,7 4,–,1007.7,0.0,2023-10-22
4:30 am,17.9,18.1,98,WNW,13 7,–,1007.7,0.0,2023-10-22
4:00 am,18.4,19.5,98,NNE,9 5,–,1007.8,0.0,2023-10-22
3:30 am,18.5,20.1,98,NE,7 4,–,1007.7,0.0,2023-10-22
3:00 am,18.7,20.4,98,NE,7 4,–,1007.8,0.0,2023-10-22
2:30 am,18.8,20.5,98,ENE,7 4,–,1008.3,0.0,2023-10-22
2:00 am,18.8,20.5,98,E,7 4,–,1008.6,0.0,2023-10-22
1:30 am,19.0,20.6,96,NE,7 4,–,1009.0,0.0,2023-10-22
1:00 am,19.3,20.2,95,NNE,11 6,–,1009.3,0.0,2023-10-22
12:30 am,19.4,19.2,95,NNE,17 9,–,1009.8,0.0,2023-10-22
12:00 am,19.4,17.9,95,NE,24 13,–,1009.8,0.0,2023-10-22
11:30 pm,19.4,18.3,95,NE,22 12,–,1010.0,0.0,2023-10-21
11:00 pm,19.5,17.7,95,NE,26 14,–,1010.2,0.0,2023-10-21
10:30 pm,19.7,17.8,93,NNE,26 14,–,1010.7,0.0,2023-10-21
10:00 pm,19.9,18.0,92,NNE,26 14,–,1011.1,0.0,2023-10-21
9:30 pm,20.1,17.1,91,NE,32 17,–,1011.4,0.0,2023-10-21
9:00 pm,20.3,18.5,91,NE,26 14,–,1011.8,0.0,2023-10-21
8:30 pm,20.5,18.3,90,NE,28 15,–,1011.8,0.0,2023-10-21
8:00 pm,20.6,18.6,91,NE,28 15,–,1011.9,0.0,2023-10-21
7:30 pm,20.9,19.5,92,NE,26 14,–,1011.8,0.0,2023-10-21
7:00 pm,21.2,20.2,91,NE,24 13,–,1011.8,0.0,2023-10-21
6:30 pm,21.5,21.3,90,NE,20 11,–,1011.9,0.0,2023-10-21
6:00 pm,21.9,21.2,87,ENE,22 12,–,1011.9,0.0,2023-10-21
5:30 pm,22.1,21.4,85,NE,22 12,–,1011.9,0.0,2023-10-21
5:00 pm,22.4,21.0,80,ENE,24 13,–,1011.8,0.0,2023-10-21
4:30 pm,23.0,21.5,80,NE,26 14,–,1012.0,0.0,2023-10-21
4:00 pm,23.4,22.2,78,NE,24 13,–,1012.5,0.0,2023-10-21
3:30 pm,24.2,23.0,74,NE,24 13,–,1012.7,0.0,2023-10-21
3:00 pm,23.6,20.7,71,NE,30 16,–,1013.0,0.0,2023-10-21
2:30 pm,24.3,21.5,65,NE,28 15,–,1013.5,0.0,2023-10-21
2:00 pm,24.7,21.9,64,ENE,28 15,–,1014.0,0.0,2023-10-21
1:30 pm,25.5,22.9,62,ENE,28 15,–,1014.4,0.0,2023-10-21
1:00 pm,25.6,23.1,59,NE,26 14,–,1014.7,0.0,2023-10-21
12:30 pm,24.0,22.5,64,NE,20 11,–,1015.3,0.0,2023-10-21
12:00 pm,25.1,24.1,63,NE,19 10,–,1015.8,0.0,2023-10-21
11:30 am,24.5,23.5,65,ENE,19 10,–,1016.2,0.0,2023-10-21
11:00 am,22.9,21.9,74,E,20 11,–,1016.6,0.0,2023-10-21
10:30 am,21.9,21.5,79,E,17 9,–,1016.9,0.0,2023-10-21
10:00 am,22.0,21.4,80,E,19 10,–,1017.1,0.0,2023-10-21
9:30 am,20.9,23.5,86,ESE,2 1,–,1017.3,0.0,2023-10-21
9:00 am,18.8,19.9,95,W,9 5,–,1017.3,0.0,2023-10-21
8:30 am,17.4,17.4,99,W,13 7,–,1017.4,0.0,2023-10-21
8:00 am,16.7,16.1,100,W,15 8,–,1017.3,0.0,2023-10-21
7:30 am,16.5,16.6,100,W,11 6,–,1017.2,0.0,2023-10-21
7:00 am,16.3,16.3,100,WNW,11 6,–,1017.1,0.0,2023-10-21
6:30 am,16.2,16.2,100,W,11 6,–,1016.7,0.0,2023-10-21
6:00 am,16.6,18.0,99,NW,4 2,–,1016.5,0.0,2023-10-21
5:30 am,17.4,19.2,100,NE,4 2,–,1016.1,0.0,2023-10-21
5:00 am,17.7,19.6,100,E,4 2,–,1015.9,0.0,2023-10-21
4:30 am,17.7,19.5,99,ENE,4 2,–,1015.8,0.0,2023-10-21
4:00 am,17.8,20.1,99,E,2 1,–,1016.0,0.0,2023-10-21
3:30 am,18.0,19.9,98,E,4 2,–,1016.1,0.0,2023-10-21
3:00 am,18.0,19.5,98,E,6 3,–,1016.2,0.0,2023-10-21
2:30 am,18.1,19.0,97,E,9 5,–,1016.4,0.0,2023-10-21
