Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,9.1,5.4,83,NE,15 8,32 17,1007.4,5.0,2025-07-25
5:00 am,9.2,5.2,83,NE,17 9,26 14,1007.8,4.2,2025-07-25
4:30 am,8.9,4.5,85,NE,19 10,37 20,1008.6,3.4,2025-07-25
4:00 am,9.0,5.0,85,NE,17 9,26 14,1009.6,2.6,2025-07-25
3:30 am,9.4,5.2,79,NNE,17 9,30 16,1010.0,1.2,2025-07-25
3:00 am,12.0,6.8,56,NNE,20 11,35 19,1009.8,0.0,2025-07-25
2:30 am,13.1,7.7,48,NNE,20 11,39 21,1009.2,0.0,2025-07-25
2:00 am,14.2,8.1,39,NNE,22 12,33 18,1009.2,0.0,2025-07-25
1:30 am,14.1,8.6,39,NNE,19 10,35 19,1009.0,0.0,2025-07-25
1:00 am,14.1,8.6,40,NE,19 10,28 15,1009.5,0.0,2025-07-25
12:30 am,14.2,8.7,39,NE,19 10,37 20,1009.8,0.0,2025-07-25
12:00 am,14.2,9.1,39,NE,17 9,28 15,1010.7,0.0,2025-07-25
11:30 pm,14.2,8.5,40,NE,20 11,43 23,1011.3,0.0,2025-07-24
11:00 pm,14.2,8.2,41,NE,22 12,35 19,1012.0,0.0,2025-07-24
10:30 pm,14.2,8.6,42,NE,20 11,43 23,1012.7,0.0,2025-07-24
10:00 pm,14.4,8.5,42,NNE,22 12,39 21,1013.2,0.0,2025-07-24
9:30 pm,14.5,9.5,41,NNE,17 9,28 15,1013.6,0.0,2025-07-24
9:00 pm,14.1,9.6,44,NNE,15 8,22 12,1013.9,0.0,2025-07-24
8:30 pm,14.2,10.0,43,NNE,13 7,24 13,1013.7,0.0,2025-07-24
8:00 pm,14.5,9.9,41,N,15 8,30 16,1013.7,0.0,2025-07-24
7:30 pm,14.1,10.7,44,NNE,9 5,13 7,1013.2,0.0,2025-07-24
7:00 pm,14.6,10.4,42,NNE,13 7,20 11,1013.4,0.0,2025-07-24
6:30 pm,14.5,10.0,44,NE,15 8,22 12,1013.2,0.0,2025-07-24
6:00 pm,14.6,10.5,44,NE,13 7,19 10,1013.2,0.0,2025-07-24
5:30 pm,14.6,11.5,47,NNE,9 5,13 7,1013.6,0.0,2025-07-24
5:00 pm,15.3,11.7,44,NNE,11 6,17 9,1013.8,0.0,2025-07-24
4:30 pm,15.5,11.5,43,NNE,13 7,20 11,1014.2,0.0,2025-07-24
4:00 pm,15.7,11.0,43,N,17 9,28 15,1014.3,0.0,2025-07-24
3:30 pm,16.5,11.2,37,NNE,19 10,33 18,1014.3,0.0,2025-07-24
3:00 pm,16.6,12.5,44,N,15 8,30 16,1014.8,0.0,2025-07-24
2:30 pm,15.8,11.2,44,N,17 9,30 16,1015.4,0.0,2025-07-24
2:00 pm,15.9,11.3,44,N,17 9,26 14,1015.8,0.0,2025-07-24
1:30 pm,16.8,11.8,42,NNW,19 10,30 16,1016.3,0.0,2025-07-24
1:00 pm,16.0,11.5,46,N,17 9,28 15,1016.7,0.0,2025-07-24
12:30 pm,16.0,12.0,47,N,15 8,26 14,1017.3,0.0,2025-07-24
12:00 pm,15.6,11.5,53,N,17 9,30 16,1018.1,0.0,2025-07-24
11:30 am,15.5,11.4,48,N,15 8,26 14,1018.5,0.0,2025-07-24
11:00 am,15.0,10.5,48,NNE,17 9,28 15,1019.0,0.0,2025-07-24
10:30 am,14.5,10.3,49,NNE,15 8,26 14,1019.3,0.0,2025-07-24
10:00 am,12.9,10.0,57,NE,9 5,17 9,1019.3,0.0,2025-07-24
9:30 am,11.3,7.1,59,NE,15 8,22 12,1019.3,0.0,2025-07-24
9:00 am,10.6,6.3,61,NE,15 8,20 11,1019.7,0.0,2025-07-24
8:30 am,10.2,5.8,60,NE,15 8,20 11,1019.8,0.0,2025-07-24
8:00 am,9.7,5.3,61,NE,15 8,20 11,1019.7,0.0,2025-07-24
7:30 am,9.5,5.1,62,NE,15 8,20 11,1019.5,0.0,2025-07-24
7:00 am,9.2,4.8,63,NE,15 8,20 11,1019.2,0.0,2025-07-24
6:30 am,9.3,5.3,64,NE,13 7,17 9,1018.9,0.0,2025-07-24
6:00 am,9.5,5.5,63,NE,13 7,20 11,1018.9,0.0,2025-07-24
5:30 am,9.1,5.1,65,NE,13 7,19 10,1018.9,0.0,2025-07-24
5:00 am,9.5,5.5,63,NE,13 7,19 10,1018.8,0.0,2025-07-24
4:30 am,9.0,5.0,65,NE,13 7,19 10,1018.8,0.0,2025-07-24
4:00 am,9.1,5.0,63,NE,13 7,19 10,1018.8,0.0,2025-07-24
3:30 am,8.9,4.5,64,NE,15 8,20 11,1019.0,0.0,2025-07-24
3:00 am,9.1,4.7,64,NE,15 8,22 12,1018.9,0.0,2025-07-24
2:30 am,8.8,4.5,67,NE,15 8,20 11,1019.0,0.0,2025-07-24
2:00 am,8.9,4.6,68,NE,15 8,20 11,1019.1,0.0,2025-07-24
1:30 am,8.9,5.1,71,NE,13 7,20 11,1019.2,0.0,2025-07-24
1:00 am,8.9,4.8,72,NE,15 8,22 12,1019.4,0.0,2025-07-24
