Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,25.7,26.4,54,NNE,6 3,9 5,1006.7,0.0,2025-02-04
6:00 am,26.1,27.5,52,NE,2 1,6 3,1006.3,0.0,2025-02-04
5:30 am,27.6,28.4,49,NE,6 3,11 6,1005.9,0.0,2025-02-04
5:00 am,29.4,29.4,41,NE,9 5,15 8,1005.7,0.0,2025-02-04
4:30 am,29.1,28.9,44,NE,11 6,17 9,1005.6,0.0,2025-02-04
4:00 am,28.0,28.5,46,ENE,7 4,9 5,1005.9,0.0,2025-02-04
3:30 am,28.2,28.4,47,NE,9 5,13 7,1005.7,0.0,2025-02-04
3:00 am,28.2,28.8,47,NNE,7 4,9 5,1005.8,0.0,2025-02-04
2:30 am,29.4,29.3,44,NNE,11 6,19 10,1005.8,0.0,2025-02-04
2:00 am,29.2,29.2,42,NNE,9 5,17 9,1005.8,0.0,2025-02-04
1:30 am,30.0,29.5,39,NNE,11 6,17 9,1005.9,0.0,2025-02-04
1:00 am,30.0,29.1,39,NNE,13 7,22 12,1006.4,0.0,2025-02-04
12:30 am,31.2,29.5,34,NNE,15 8,24 13,1006.5,0.0,2025-02-04
12:00 am,30.8,30.2,35,NNE,9 5,13 7,1006.3,0.0,2025-02-04
11:30 pm,31.7,30.7,33,NE,11 6,17 9,1006.4,0.0,2025-02-03
11:00 pm,32.1,31.1,31,NE,11 6,17 9,1006.3,0.0,2025-02-03
10:30 pm,32.6,31.6,31,NE,11 6,20 11,1006.0,0.0,2025-02-03
10:00 pm,32.2,31.9,33,NE,9 5,13 7,1005.9,0.0,2025-02-03
9:30 pm,33.0,32.3,30,NE,9 5,13 7,1005.8,0.0,2025-02-03
9:00 pm,33.8,32.8,29,NE,11 6,20 11,1005.6,0.0,2025-02-03
8:30 pm,35.1,33.3,25,ENE,13 7,26 14,1005.5,0.0,2025-02-03
