Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,4.6,2.1,95,NNE,6 3,7 4,1030.1,0.0,2023-08-08
5:00 am,3.9,1.3,94,W,6 3,9 5,1030.2,0.0,2023-08-08
4:30 am,5.3,3.7,95,E,2 1,7 4,1030.1,0.0,2023-08-08
4:00 am,5.2,2.8,95,ESE,6 3,7 4,1030.0,0.0,2023-08-08
3:30 am,4.9,3.6,95,CALM,0 0,0 0,1030.3,0.0,2023-08-08
3:00 am,5.9,4.8,96,CALM,0 0,0 0,1030.5,0.0,2023-08-08
2:30 am,5.0,3.7,94,CALM,0 0,6 3,1030.5,0.0,2023-08-08
2:00 am,5.2,2.7,91,NNE,6 3,7 4,1030.5,0.0,2023-08-08
1:30 am,6.1,4.5,90,NNE,2 1,7 4,1030.5,0.0,2023-08-08
1:00 am,6.8,5.3,87,WSW,2 1,7 4,1030.6,0.0,2023-08-08
12:30 am,7.5,5.6,83,NE,4 2,7 4,1030.7,0.0,2023-08-08
12:00 am,10.0,7.8,73,NE,6 3,9 5,1030.8,0.0,2023-08-08
11:30 pm,10.3,7.6,73,ENE,9 5,13 7,1030.9,0.0,2023-08-07
11:00 pm,9.6,7.3,72,ENE,6 3,7 4,1031.1,0.0,2023-08-07
10:30 pm,10.4,7.9,69,E,7 4,11 6,1031.5,0.0,2023-08-07
10:00 pm,10.8,8.3,67,E,7 4,13 7,1031.5,0.0,2023-08-07
9:30 pm,11.0,8.6,67,ENE,7 4,13 7,1031.3,0.0,2023-08-07
9:00 pm,10.5,8.3,69,E,6 3,11 6,1031.3,0.0,2023-08-07
8:30 pm,11.1,8.8,66,E,6 3,11 6,1031.3,0.0,2023-08-07
8:00 pm,10.3,8.1,72,ENE,6 3,7 4,1031.4,0.0,2023-08-07
7:30 pm,11.1,8.8,69,ENE,7 4,11 6,1031.3,0.0,2023-08-07
7:00 pm,8.8,8.1,87,CALM,0 0,0 0,1031.5,0.0,2023-08-07
6:30 pm,10.0,9.4,84,CALM,0 0,0 0,1031.1,0.0,2023-08-07
6:00 pm,10.4,9.7,80,CALM,0 0,0 0,1031.0,0.0,2023-08-07
5:30 pm,11.6,9.6,74,S,7 4,11 6,1031.0,0.0,2023-08-07
5:00 pm,12.5,10.1,70,SSW,9 5,15 8,1031.1,0.0,2023-08-07
4:30 pm,13.5,11.2,67,SW,9 5,15 8,1031.1,0.0,2023-08-07
4:00 pm,13.9,11.5,64,SW,9 5,13 7,1030.9,0.0,2023-08-07
3:30 pm,14.0,11.5,67,WSW,11 6,15 8,1031.0,0.0,2023-08-07
3:00 pm,13.8,10.8,66,WSW,13 7,17 9,1031.0,0.0,2023-08-07
2:30 pm,14.3,11.4,66,WSW,13 7,20 11,1031.0,0.0,2023-08-07
2:00 pm,14.0,10.9,64,WSW,13 7,20 11,1031.2,0.0,2023-08-07
1:30 pm,14.2,10.8,64,WSW,15 8,20 11,1031.2,0.0,2023-08-07
1:00 pm,14.9,12.0,58,W,11 6,20 11,1031.4,0.0,2023-08-07
12:30 pm,15.3,13.8,57,N,4 2,9 5,1031.9,0.0,2023-08-07
12:00 pm,15.4,13.8,62,N,6 3,11 6,1032.4,0.0,2023-08-07
11:30 am,14.5,12.5,57,NNE,6 3,13 7,1032.8,0.0,2023-08-07
11:00 am,13.8,11.3,62,NE,9 5,13 7,1033.2,0.0,2023-08-07
10:30 am,13.9,12.1,63,S,6 3,7 4,1033.3,0.0,2023-08-07
10:00 am,13.7,12.2,63,ENE,4 2,7 4,1033.5,0.0,2023-08-07
9:30 am,12.3,10.6,65,NE,4 2,9 5,1033.5,0.0,2023-08-07
9:00 am,11.6,9.7,71,NE,6 3,11 6,1033.5,0.0,2023-08-07
8:30 am,9.9,7.2,75,NE,9 5,13 7,1033.5,0.0,2023-08-07
8:00 am,8.8,6.1,79,NE,9 5,15 8,1033.3,0.0,2023-08-07
7:30 am,7.8,4.9,82,NE,9 5,13 7,1033.2,0.0,2023-08-07
7:00 am,7.6,4.7,81,NE,9 5,11 6,1033.2,0.0,2023-08-07
6:30 am,7.7,4.8,82,NE,9 5,11 6,1033.0,0.0,2023-08-07
6:00 am,6.8,4.4,84,NE,6 3,9 5,1032.5,0.0,2023-08-07
5:30 am,7.7,5.2,82,NE,7 4,9 5,1032.4,0.0,2023-08-07
5:00 am,6.9,4.4,87,NE,7 4,11 6,1032.2,0.0,2023-08-07
4:30 am,5.4,3.6,89,NE,2 1,7 4,1032.2,0.0,2023-08-07
4:00 am,6.7,4.6,82,NE,4 2,7 4,1032.2,0.0,2023-08-07
3:30 am,8.3,5.9,80,NE,7 4,11 6,1032.2,0.0,2023-08-07
3:00 am,8.6,5.8,79,NE,9 5,13 7,1032.5,0.0,2023-08-07
2:30 am,8.9,5.8,79,NNE,11 6,13 7,1032.6,0.0,2023-08-07
