Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,7.6,6.7,90,CALM,0 0,0 0,1031.2,–,2025-05-09
5:00 am,7.7,6.8,90,CALM,0 0,0 0,1031.1,–,2025-05-09
4:30 am,8.2,7.3,87,CALM,0 0,0 0,1031.0,–,2025-05-09
4:00 am,8.6,7.8,87,CALM,0 0,0 0,1031.0,–,2025-05-09
3:30 am,8.5,7.8,89,CALM,0 0,0 0,1031.2,–,2025-05-09
3:00 am,8.5,7.7,88,CALM,0 0,0 0,1031.2,0.0,2025-05-09
2:30 am,8.5,7.7,86,CALM,0 0,0 0,1031.2,–,2025-05-09
2:00 am,8.9,8.2,88,CALM,0 0,0 0,1031.4,–,2025-05-09
1:30 am,8.9,8.2,87,CALM,0 0,0 0,1031.4,–,2025-05-09
1:00 am,8.8,8.1,87,CALM,0 0,0 0,1031.4,–,2025-05-09
12:30 am,9.1,8.4,87,CALM,0 0,0 0,1031.4,–,2025-05-09
12:00 am,9.5,8.8,84,CALM,0 0,0 0,1031.5,–,2025-05-09
11:30 pm,9.8,9.1,83,CALM,0 0,0 0,1031.7,–,2025-05-08
11:00 pm,10.4,9.7,79,CALM,0 0,0 0,1031.8,–,2025-05-08
10:30 pm,11.4,10.3,74,ENE,2 1,7 4,1031.8,–,2025-05-08
10:00 pm,11.4,10.3,75,ESE,2 1,6 3,1031.8,–,2025-05-08
9:30 pm,12.0,10.7,75,ESE,4 2,9 5,1031.9,–,2025-05-08
9:00 pm,12.0,10.2,73,SSE,6 3,7 4,1031.7,0.0,2025-05-08
8:30 pm,12.7,10.9,69,SE,6 3,9 5,1031.6,–,2025-05-08
8:00 pm,13.1,11.1,68,SSE,7 4,11 6,1031.6,–,2025-05-08
7:30 pm,13.4,11.4,66,SSE,7 4,11 6,1031.4,–,2025-05-08
7:00 pm,13.5,11.7,66,S,6 3,7 4,1031.4,–,2025-05-08
6:30 pm,14.4,12.5,63,SSE,7 4,11 6,1031.2,–,2025-05-08
6:00 pm,15.0,12.5,63,SSW,11 6,15 8,1030.8,–,2025-05-08
5:30 pm,15.3,13.2,63,SSW,9 5,17 9,1030.7,–,2025-05-08
5:00 pm,16.0,13.5,59,SW,11 6,19 10,1030.6,–,2025-05-08
4:30 pm,16.8,14.2,55,SW,11 6,19 10,1030.4,–,2025-05-08
4:00 pm,17.3,14.3,53,WSW,13 7,19 10,1030.4,–,2025-05-08
3:30 pm,18.0,15.9,53,WSW,9 5,17 9,1030.3,–,2025-05-08
3:00 pm,17.9,15.3,52,SW,11 6,17 9,1030.4,–,2025-05-08
2:30 pm,17.9,15.3,52,WSW,11 6,17 9,1030.4,–,2025-05-08
2:00 pm,18.0,15.5,53,SW,11 6,15 8,1030.5,–,2025-05-08
1:30 pm,18.1,15.5,51,WSW,11 6,20 11,1030.7,–,2025-05-08
1:00 pm,18.3,15.6,49,WNW,11 6,19 10,1031.0,–,2025-05-08
12:30 pm,18.6,16.6,52,W,9 5,15 8,1031.3,–,2025-05-08
12:00 pm,18.8,16.7,50,NNW,9 5,15 8,1031.8,–,2025-05-08
11:30 am,18.0,16.3,50,N,6 3,9 5,1032.2,–,2025-05-08
11:00 am,17.4,15.4,51,NE,7 4,11 6,1032.4,–,2025-05-08
10:30 am,16.7,15.3,53,WSW,4 2,7 4,1032.5,–,2025-05-08
10:00 am,15.9,14.0,55,SE,6 3,13 7,1032.5,–,2025-05-08
9:30 am,15.3,14.2,63,ESE,4 2,9 5,1032.6,–,2025-05-08
