Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,14.0,12.1,61,WSW,6 3,7 4,1016.2,0.0,2023-04-29
5:00 pm,14.7,12.6,58,W,7 4,11 6,1016.0,0.0,2023-04-29
4:30 pm,15.3,12.7,54,WSW,9 5,15 8,1015.8,0.0,2023-04-29
4:00 pm,16.1,13.1,51,WSW,11 6,17 9,1015.6,0.0,2023-04-29
3:30 pm,16.8,13.7,48,WSW,11 6,20 11,1015.5,0.0,2023-04-29
3:00 pm,17.0,14.4,49,WSW,9 5,20 11,1015.4,0.0,2023-04-29
2:30 pm,17.1,14.7,52,SW,9 5,24 13,1015.4,0.0,2023-04-29
2:00 pm,16.7,13.4,51,WSW,13 7,19 10,1015.5,0.0,2023-04-29
1:30 pm,16.1,13.5,52,SW,9 5,19 10,1015.7,0.0,2023-04-29
1:00 pm,15.5,13.1,56,W,9 5,20 11,1015.9,0.0,2023-04-29
12:30 pm,15.5,13.2,58,SSE,9 5,19 10,1016.2,0.0,2023-04-29
12:00 pm,14.5,13.2,70,ESE,6 3,9 5,1016.6,0.0,2023-04-29
11:30 am,13.7,12.0,71,SE,7 4,15 8,1016.9,0.0,2023-04-29
11:00 am,15.0,12.7,68,N,11 6,19 10,1017.0,0.0,2023-04-29
10:30 am,14.0,11.9,69,NNE,9 5,13 7,1017.2,0.0,2023-04-29
10:00 am,13.3,11.5,77,NNE,9 5,15 8,1017.3,0.0,2023-04-29
9:30 am,12.6,11.0,86,NE,9 5,11 6,1017.3,0.0,2023-04-29
9:00 am,11.5,9.8,90,NE,9 5,13 7,1017.2,8.8,2023-04-29
8:34 am,10.5,8.6,91,NE,9 5,15 8,1017.0,8.8,2023-04-29
8:30 am,10.6,9.4,92,NE,6 3,11 6,1017.1,8.4,2023-04-29
8:17 am,10.8,10.3,91,NW,2 1,7 4,1017.2,7.6,2023-04-29
8:00 am,10.9,9.1,90,ENE,9 5,11 6,1016.7,7.0,2023-04-29
7:30 am,10.4,8.6,94,NNE,9 5,13 7,1016.5,6.6,2023-04-29
7:00 am,10.2,8.9,94,NE,6 3,7 4,1016.1,5.4,2023-04-29
6:30 am,10.2,8.7,94,N,7 4,9 5,1015.9,5.0,2023-04-29
6:06 am,10.2,8.9,93,N,6 3,7 4,1015.5,4.8,2023-04-29
6:00 am,10.4,9.5,93,N,4 2,7 4,1015.5,4.8,2023-04-29
5:41 am,10.6,9.4,92,NNE,6 3,9 5,1015.6,3.4,2023-04-29
5:30 am,10.7,9.3,89,NE,6 3,11 6,1015.3,3.0,2023-04-29
5:00 am,10.8,9.6,91,NE,6 3,9 5,1015.3,3.0,2023-04-29
4:30 am,10.9,9.6,89,ENE,6 3,11 6,1015.2,3.0,2023-04-29
4:00 am,11.0,9.8,90,NNE,6 3,11 6,1015.0,2.4,2023-04-29
3:30 am,10.7,9.7,89,NNE,4 2,7 4,1014.9,2.4,2023-04-29
3:00 am,10.8,9.4,92,NNW,7 4,11 6,1015.0,2.4,2023-04-29
2:30 am,10.1,9.4,90,ESE,2 1,7 4,1015.0,2.4,2023-04-29
2:00 am,9.8,9.3,87,CALM,0 0,0 0,1015.2,2.4,2023-04-29
1:30 am,10.5,9.9,89,SE,2 1,7 4,1015.4,2.4,2023-04-29
1:00 am,10.8,9.4,88,SE,6 3,7 4,1015.5,2.4,2023-04-29
12:30 am,10.9,10.0,90,ENE,4 2,7 4,1015.5,2.4,2023-04-29
12:00 am,11.4,11.1,91,NE,2 1,7 4,1015.6,2.4,2023-04-29
11:30 pm,11.6,10.8,87,NE,4 2,7 4,1015.8,2.4,2023-04-28
11:00 pm,12.1,10.8,87,NNE,7 4,9 5,1016.0,2.4,2023-04-28
10:30 pm,12.4,11.1,86,NNE,7 4,9 5,1016.0,2.4,2023-04-28
10:00 pm,12.2,12.3,87,CALM,0 0,0 0,1016.0,2.2,2023-04-28
9:30 pm,12.5,12.7,87,CALM,0 0,0 0,1016.0,2.2,2023-04-28
9:00 pm,12.8,11.8,84,E,6 3,6 3,1016.0,2.2,2023-04-28
8:30 pm,12.6,11.9,85,WSW,4 2,7 4,1016.0,2.2,2023-04-28
8:00 pm,12.7,10.3,83,SW,13 7,22 12,1015.9,2.2,2023-04-28
7:30 pm,13.6,10.3,76,WSW,17 9,32 17,1015.5,1.8,2023-04-28
7:00 pm,14.1,11.7,70,WSW,11 6,24 13,1015.2,1.8,2023-04-28
6:30 pm,13.4,11.5,74,WSW,9 5,19 10,1014.9,1.8,2023-04-28
6:00 pm,13.1,11.6,84,WNW,9 5,22 12,1014.7,1.8,2023-04-28
5:55 pm,13.2,10.7,80,WNW,13 7,24 13,1014.6,1.8,2023-04-28
5:37 pm,13.8,10.8,74,W,15 8,24 13,1014.4,1.6,2023-04-28
5:30 pm,14.6,10.7,67,WSW,19 10,30 16,1014.4,0.0,2023-04-28
5:00 pm,15.9,12.8,56,WSW,13 7,24 13,1014.2,0.0,2023-04-28
4:30 pm,16.1,12.8,52,WSW,13 7,20 11,1014.3,0.0,2023-04-28
4:00 pm,16.4,13.3,55,W,13 7,20 11,1014.4,0.0,2023-04-28
3:30 pm,16.2,13.0,54,WSW,13 7,24 13,1014.2,0.0,2023-04-28
3:00 pm,16.1,13.7,55,SW,9 5,19 10,1014.4,0.0,2023-04-28
2:30 pm,15.7,11.6,60,SW,19 10,32 17,1014.4,0.0,2023-04-28
2:00 pm,17.5,14.5,53,WSW,13 7,22 12,1014.3,0.0,2023-04-28
1:30 pm,17.3,13.3,49,WSW,17 9,28 15,1014.3,0.0,2023-04-28
1:00 pm,17.2,13.4,47,WSW,15 8,30 16,1014.6,0.0,2023-04-28
12:30 pm,17.1,12.9,47,WSW,17 9,26 14,1014.9,0.0,2023-04-28
12:00 pm,17.6,13.5,47,WSW,17 9,26 14,1015.1,0.0,2023-04-28
11:30 am,18.1,14.2,49,SW,17 9,28 15,1015.2,0.0,2023-04-28
11:00 am,17.6,13.3,50,SW,19 10,30 16,1015.3,0.0,2023-04-28
10:30 am,17.2,13.3,51,SW,17 9,30 16,1015.1,0.0,2023-04-28
10:00 am,16.9,13.1,60,SW,19 10,30 16,1015.2,0.0,2023-04-28
9:30 am,17.3,13.7,55,SW,17 9,30 16,1014.9,0.0,2023-04-28
9:00 am,16.2,13.4,67,SW,15 8,30 16,1014.9,3.2,2023-04-28
8:30 am,16.4,14.2,69,SW,13 7,28 15,1014.2,3.2,2023-04-28
8:00 am,15.9,13.8,74,SW,13 7,20 11,1013.7,3.2,2023-04-28
7:30 am,15.7,13.8,78,SW,13 7,24 13,1013.3,3.2,2023-04-28
7:00 am,15.4,13.5,79,SW,13 7,20 11,1013.2,3.2,2023-04-28
6:38 am,15.4,13.1,86,SW,17 9,32 17,1012.8,3.2,2023-04-28
6:30 am,15.5,13.5,90,SW,17 9,32 17,1012.7,3.2,2023-04-28
6:26 am,15.4,14.7,93,WSW,11 6,30 16,1012.6,3.2,2023-04-28
6:17 am,15.1,13.8,92,WSW,13 7,22 12,1012.5,3.2,2023-04-28
6:00 am,15.2,13.3,93,W,17 9,28 15,1012.4,3.0,2023-04-28
5:48 am,15.9,13.3,87,WNW,20 11,37 20,1012.3,1.2,2023-04-28
5:30 am,16.8,15.1,82,NW,15 8,22 12,1011.8,0.0,2023-04-28
5:00 am,16.4,14.6,82,WNW,15 8,24 13,1011.7,0.0,2023-04-28
4:30 am,16.7,14.2,81,WNW,19 10,28 15,1011.7,0.0,2023-04-28
4:00 am,16.7,14.9,80,WNW,15 8,28 15,1011.9,0.0,2023-04-28
3:30 am,16.7,15.2,80,WNW,13 7,20 11,1012.0,0.0,2023-04-28
3:00 am,16.9,15.5,80,WNW,13 7,20 11,1012.3,0.0,2023-04-28
2:30 am,16.7,15.2,80,WNW,13 7,20 11,1012.7,0.0,2023-04-28
2:00 am,16.7,15.2,79,WNW,13 7,20 11,1012.9,0.0,2023-04-28
1:30 am,16.7,15.6,79,WNW,11 6,20 11,1013.3,0.0,2023-04-28
1:00 am,16.8,15.2,77,WNW,13 7,26 14,1013.5,0.0,2023-04-28
12:30 am,16.9,14.9,76,WNW,15 8,20 11,1013.6,0.0,2023-04-28
12:00 am,17.3,15.4,76,WNW,15 8,24 13,1013.8,0.0,2023-04-28
11:30 pm,17.4,15.8,75,WNW,13 7,26 14,1013.8,0.0,2023-04-27
11:00 pm,17.7,16.3,76,WNW,13 7,22 12,1013.9,0.0,2023-04-27
10:30 pm,18.2,16.7,77,WNW,15 8,22 12,1014.0,0.0,2023-04-27
10:00 pm,18.4,18.6,79,WNW,7 4,9 5,1013.9,0.0,2023-04-27
9:30 pm,18.6,18.2,75,W,9 5,15 8,1013.8,0.0,2023-04-27
9:00 pm,18.8,17.9,72,WNW,11 6,17 9,1013.7,0.0,2023-04-27
8:30 pm,18.9,18.1,73,WNW,11 6,17 9,1013.6,0.0,2023-04-27
8:00 pm,19.0,17.7,72,WNW,13 7,17 9,1013.4,0.0,2023-04-27
7:30 pm,19.3,18.5,71,WNW,11 6,15 8,1013.2,0.0,2023-04-27
7:00 pm,19.2,18.3,71,W,11 6,17 9,1013.2,0.0,2023-04-27
6:30 pm,19.2,18.5,68,WNW,9 5,15 8,1013.0,0.0,2023-04-27
6:00 pm,19.8,18.6,64,NW,11 6,19 10,1012.7,0.0,2023-04-27
