Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,16.9,14.4,56,S,11 6,19 10,1027.8,0.0,2024-04-25
5:00 pm,17.6,14.6,58,SW,15 8,26 14,1027.7,0.0,2024-04-25
4:30 pm,17.6,14.7,60,SW,15 8,26 14,1027.7,0.0,2024-04-25
4:00 pm,19.1,16.4,57,SW,15 8,26 14,1027.7,0.0,2024-04-25
3:30 pm,18.6,15.1,58,SW,19 10,30 16,1027.9,0.0,2024-04-25
3:00 pm,18.7,15.7,60,SW,17 9,28 15,1028.0,0.0,2024-04-25
2:30 pm,18.4,15.0,60,SW,19 10,30 16,1028.0,0.0,2024-04-25
2:00 pm,18.5,14.8,56,WSW,19 10,30 16,1028.2,0.0,2024-04-25
1:30 pm,17.4,14.2,61,SW,17 9,30 16,1028.3,0.0,2024-04-25
1:00 pm,17.7,14.4,59,WSW,17 9,26 14,1028.5,0.0,2024-04-25
12:30 pm,18.1,15.1,62,WSW,17 9,26 14,1028.8,0.0,2024-04-25
12:00 pm,18.0,15.9,65,SW,13 7,22 12,1029.2,0.0,2024-04-25
11:30 am,17.2,15.3,65,SSW,11 6,19 10,1029.6,0.0,2024-04-25
11:00 am,16.9,14.6,66,WSW,13 7,20 11,1029.9,0.0,2024-04-25
10:30 am,15.7,14.7,74,NW,7 4,9 5,1030.2,0.0,2024-04-25
10:00 am,14.1,13.1,82,NNW,7 4,11 6,1030.4,0.0,2024-04-25
9:30 am,12.7,11.6,88,N,7 4,11 6,1030.4,0.0,2024-04-25
9:00 am,12.3,10.9,91,NNW,9 5,11 6,1030.4,0.0,2024-04-25
8:30 am,12.0,11.1,91,NNW,6 3,7 4,1030.2,0.0,2024-04-25
8:00 am,10.0,9.8,94,CALM,0 0,6 3,1030.0,0.0,2024-04-25
7:49 am,9.9,9.3,93,N,2 1,6 3,1029.9,0.0,2024-04-25
7:30 am,9.7,8.0,92,NNW,7 4,9 5,1029.7,0.0,2024-04-25
7:21 am,9.7,9.4,92,CALM,0 0,7 4,1029.5,0.0,2024-04-25
7:00 am,8.9,8.4,92,CALM,0 0,0 0,1029.3,0.0,2024-04-25
6:30 am,8.3,7.7,94,CALM,0 0,0 0,1029.1,0.0,2024-04-25
6:00 am,8.0,7.3,94,CALM,0 0,0 0,1028.9,0.0,2024-04-25
5:30 am,7.7,6.9,92,CALM,0 0,0 0,1028.8,0.0,2024-04-25
5:00 am,9.1,7.0,85,ESE,7 4,9 5,1028.7,0.0,2024-04-25
4:30 am,8.2,6.3,90,SE,6 3,9 5,1028.6,0.0,2024-04-25
4:00 am,7.5,5.5,93,ESE,6 3,9 5,1028.2,0.0,2024-04-25
3:30 am,8.2,6.4,92,SE,6 3,7 4,1028.2,0.0,2024-04-25
3:00 am,7.9,7.1,92,CALM,0 0,0 0,1028.4,0.0,2024-04-25
2:30 am,8.5,7.8,89,CALM,0 0,0 0,1028.4,0.0,2024-04-25
2:00 am,9.5,8.8,84,CALM,0 0,0 0,1028.7,0.0,2024-04-25
1:30 am,10.4,9.7,80,CALM,0 0,0 0,1028.9,0.0,2024-04-25
1:00 am,11.4,9.5,74,S,6 3,9 5,1028.9,0.0,2024-04-25
12:30 am,11.0,9.1,76,S,6 3,7 4,1028.9,0.0,2024-04-25
12:00 am,10.4,8.4,76,SSE,6 3,9 5,1028.8,0.0,2024-04-25
11:30 pm,9.9,8.4,81,SE,4 2,7 4,1028.9,0.0,2024-04-24
11:00 pm,8.8,7.5,83,SE,2 1,6 3,1029.2,0.0,2024-04-24
10:30 pm,9.1,7.4,81,SSE,4 2,7 4,1029.4,0.0,2024-04-24
10:00 pm,9.6,8.4,80,SSE,2 1,6 3,1029.4,0.0,2024-04-24
9:30 pm,10.4,8.3,74,SSE,6 3,7 4,1029.5,0.0,2024-04-24
9:00 pm,11.1,9.1,72,SSE,6 3,9 5,1029.3,0.0,2024-04-24
8:30 pm,11.4,9.4,70,SSE,6 3,9 5,1029.2,0.0,2024-04-24
8:00 pm,11.3,9.2,69,SSE,6 3,9 5,1029.2,0.0,2024-04-24
7:30 pm,11.2,9.2,71,S,6 3,7 4,1028.9,0.0,2024-04-24
7:00 pm,11.9,9.8,67,S,6 3,9 5,1028.7,0.0,2024-04-24
6:30 pm,13.0,10.9,62,SSE,6 3,13 7,1028.3,0.0,2024-04-24
6:00 pm,13.9,11.3,60,SSE,9 5,13 7,1028.1,0.0,2024-04-24
5:30 pm,14.6,12.0,57,SSE,9 5,19 10,1027.8,0.0,2024-04-24
