Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,14.8,13.7,89,SSW,11 6,17 9,1025.6,0.0,2024-06-05
5:00 pm,15.2,13.6,85,SW,13 7,20 11,1025.3,0.0,2024-06-05
4:52 pm,15.4,13.8,85,SW,13 7,22 12,1025.2,0.0,2024-06-05
4:30 pm,16.0,14.8,82,SW,11 6,20 11,1025.0,0.0,2024-06-05
4:07 pm,16.0,14.4,82,WSW,13 7,19 10,1024.6,0.0,2024-06-05
4:00 pm,16.2,14.6,80,WSW,13 7,20 11,1024.5,0.0,2024-06-05
3:30 pm,16.6,15.0,79,W,13 7,19 10,1024.2,0.0,2024-06-05
3:00 pm,16.9,15.2,75,WSW,13 7,19 10,1024.0,0.0,2024-06-05
2:30 pm,17.0,15.3,74,WSW,13 7,20 11,1023.9,0.0,2024-06-05
2:00 pm,16.5,14.8,76,WSW,13 7,20 11,1023.9,0.0,2024-06-05
1:30 pm,16.7,15.1,77,SW,13 7,20 11,1024.1,0.0,2024-06-05
1:00 pm,16.7,15.0,75,WSW,13 7,22 12,1024.3,0.0,2024-06-05
12:30 pm,16.0,14.0,75,SW,13 7,19 10,1024.4,0.0,2024-06-05
12:00 pm,16.5,15.1,75,SW,11 6,17 9,1024.6,0.0,2024-06-05
11:30 am,16.4,14.3,72,WSW,13 7,20 11,1024.7,0.0,2024-06-05
11:00 am,15.8,14.6,76,SW,9 5,19 10,1024.9,0.0,2024-06-05
10:30 am,14.6,13.9,74,SW,4 2,7 4,1025.1,0.0,2024-06-05
10:00 am,13.2,13.0,76,CALM,0 0,0 0,1025.2,0.0,2024-06-05
9:30 am,11.0,9.9,84,N,4 2,9 5,1024.9,0.0,2024-06-05
9:00 am,10.4,8.7,83,NNE,6 3,9 5,1024.6,0.4,2024-06-05
8:30 am,8.8,6.7,87,NE,7 4,9 5,1024.1,0.4,2024-06-05
8:00 am,9.1,6.7,88,NNE,9 5,11 6,1023.7,0.4,2024-06-05
7:30 am,6.0,5.0,98,CALM,0 0,0 0,1023.5,0.4,2024-06-05
7:00 am,6.2,5.2,97,CALM,0 0,0 0,1023.1,0.4,2024-06-05
6:30 am,6.3,5.4,98,CALM,0 0,0 0,1022.9,0.4,2024-06-05
6:00 am,6.8,5.9,95,CALM,0 0,0 0,1022.7,0.4,2024-06-05
5:30 am,7.3,6.0,92,NNE,2 1,7 4,1022.3,0.4,2024-06-05
5:00 am,8.5,6.4,89,NE,7 4,9 5,1022.2,0.4,2024-06-05
4:30 am,8.4,6.6,93,NE,6 3,9 5,1022.0,0.4,2024-06-05
4:00 am,8.6,6.9,92,NE,6 3,7 4,1021.8,0.4,2024-06-05
3:30 am,7.1,5.4,93,NNE,4 2,7 4,1021.5,0.4,2024-06-05
3:00 am,7.6,5.4,92,N,7 4,7 4,1021.4,0.4,2024-06-05
2:30 am,7.3,6.3,90,CALM,0 0,0 0,1021.4,0.4,2024-06-05
2:00 am,8.5,6.5,85,NE,6 3,7 4,1021.1,0.4,2024-06-05
1:30 am,8.2,7.5,91,CALM,0 0,0 0,1021.1,0.4,2024-06-05
1:00 am,7.7,6.9,92,CALM,0 0,0 0,1021.1,0.4,2024-06-05
12:30 am,7.9,7.1,91,CALM,0 0,0 0,1021.2,0.4,2024-06-05
12:00 am,6.7,5.7,94,CALM,0 0,0 0,1021.3,0.4,2024-06-05
11:30 pm,7.3,5.6,92,NE,4 2,9 5,1021.2,0.4,2024-06-04
11:00 pm,7.2,6.2,91,CALM,0 0,0 0,1020.8,0.4,2024-06-04
10:30 pm,7.4,6.6,94,CALM,0 0,0 0,1020.6,0.4,2024-06-04
10:00 pm,7.7,7.0,96,CALM,0 0,0 0,1020.5,0.4,2024-06-04
9:30 pm,7.9,7.2,94,CALM,0 0,0 0,1020.4,0.4,2024-06-04
9:00 pm,7.7,7.0,96,CALM,0 0,0 0,1020.3,0.4,2024-06-04
8:30 pm,8.5,7.9,93,CALM,0 0,0 0,1020.0,0.4,2024-06-04
8:00 pm,8.7,8.1,92,CALM,0 0,0 0,1019.7,0.4,2024-06-04
7:30 pm,9.7,9.2,88,CALM,0 0,0 0,1019.3,0.4,2024-06-04
7:00 pm,10.1,9.7,88,CALM,0 0,0 0,1019.0,0.4,2024-06-04
6:30 pm,10.7,10.4,86,CALM,0 0,0 0,1018.7,0.4,2024-06-04
6:00 pm,10.9,9.7,83,SSW,4 2,6 3,1018.1,0.4,2024-06-04
5:30 pm,11.4,9.8,79,SSW,6 3,7 4,1017.8,0.4,2024-06-04
5:00 pm,12.4,10.8,74,SW,6 3,9 5,1017.5,0.4,2024-06-04
4:30 pm,13.2,11.4,71,SW,7 4,11 6,1017.2,0.4,2024-06-04
