Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,14.6,10.7,67,WSW,19 10,30 16,1014.4,0.0,2023-04-28
5:00 pm,15.9,12.8,56,WSW,13 7,24 13,1014.2,0.0,2023-04-28
4:30 pm,16.1,12.8,52,WSW,13 7,20 11,1014.3,0.0,2023-04-28
4:00 pm,16.4,13.3,55,W,13 7,20 11,1014.4,0.0,2023-04-28
3:30 pm,16.2,13.0,54,WSW,13 7,24 13,1014.2,0.0,2023-04-28
3:00 pm,16.1,13.7,55,SW,9 5,19 10,1014.4,0.0,2023-04-28
2:30 pm,15.7,11.6,60,SW,19 10,32 17,1014.4,0.0,2023-04-28
2:00 pm,17.5,14.5,53,WSW,13 7,22 12,1014.3,0.0,2023-04-28
1:30 pm,17.3,13.3,49,WSW,17 9,28 15,1014.3,0.0,2023-04-28
1:00 pm,17.2,13.4,47,WSW,15 8,30 16,1014.6,0.0,2023-04-28
12:30 pm,17.1,12.9,47,WSW,17 9,26 14,1014.9,0.0,2023-04-28
12:00 pm,17.6,13.5,47,WSW,17 9,26 14,1015.1,0.0,2023-04-28
11:30 am,18.1,14.2,49,SW,17 9,28 15,1015.2,0.0,2023-04-28
11:00 am,17.6,13.3,50,SW,19 10,30 16,1015.3,0.0,2023-04-28
10:30 am,17.2,13.3,51,SW,17 9,30 16,1015.1,0.0,2023-04-28
10:00 am,16.9,13.1,60,SW,19 10,30 16,1015.2,0.0,2023-04-28
9:30 am,17.3,13.7,55,SW,17 9,30 16,1014.9,0.0,2023-04-28
9:00 am,16.2,13.4,67,SW,15 8,30 16,1014.9,3.2,2023-04-28
8:30 am,16.4,14.2,69,SW,13 7,28 15,1014.2,3.2,2023-04-28
8:00 am,15.9,13.8,74,SW,13 7,20 11,1013.7,3.2,2023-04-28
7:30 am,15.7,13.8,78,SW,13 7,24 13,1013.3,3.2,2023-04-28
7:00 am,15.4,13.5,79,SW,13 7,20 11,1013.2,3.2,2023-04-28
6:38 am,15.4,13.1,86,SW,17 9,32 17,1012.8,3.2,2023-04-28
6:30 am,15.5,13.5,90,SW,17 9,32 17,1012.7,3.2,2023-04-28
6:26 am,15.4,14.7,93,WSW,11 6,30 16,1012.6,3.2,2023-04-28
6:17 am,15.1,13.8,92,WSW,13 7,22 12,1012.5,3.2,2023-04-28
6:00 am,15.2,13.3,93,W,17 9,28 15,1012.4,3.0,2023-04-28
5:48 am,15.9,13.3,87,WNW,20 11,37 20,1012.3,1.2,2023-04-28
