Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,12.1,11.8,80,CALM,0 0,2 1,1017.6,0.0,2024-12-24
6:00 am,12.3,12.0,79,CALM,0 0,6 3,1017.5,0.0,2024-12-24
5:30 am,13.4,12.0,74,NE,6 3,9 5,1017.4,0.0,2024-12-24
5:00 am,12.9,12.3,76,SSE,2 1,6 3,1017.3,0.0,2024-12-24
4:30 am,13.2,12.9,74,CALM,0 0,0 0,1017.0,0.0,2024-12-24
4:00 am,13.1,12.8,75,CALM,0 0,0 0,1016.9,0.0,2024-12-24
3:30 am,13.9,12.8,70,SSE,4 2,6 3,1016.9,0.0,2024-12-24
3:00 am,14.7,13.2,67,SSE,6 3,9 5,1016.8,0.0,2024-12-24
2:30 am,15.2,13.8,65,SSE,6 3,11 6,1016.9,0.0,2024-12-24
2:00 am,15.9,14.3,63,SSE,7 4,13 7,1017.3,0.0,2024-12-24
1:30 am,16.0,14.0,62,SSE,9 5,13 7,1017.3,0.0,2024-12-24
1:00 am,16.1,14.5,62,SSE,7 4,17 9,1017.7,0.0,2024-12-24
12:30 am,16.0,14.5,63,SSE,7 4,13 7,1018.0,0.0,2024-12-24
12:00 am,16.0,14.5,63,S,7 4,15 8,1018.3,0.0,2024-12-24
11:30 pm,15.3,13.6,63,SSE,7 4,11 6,1018.5,0.0,2024-12-23
11:00 pm,15.1,13.2,61,SSE,7 4,13 7,1018.4,0.0,2024-12-23
10:30 pm,15.3,13.0,60,S,9 5,13 7,1018.4,0.0,2024-12-23
10:00 pm,15.9,13.2,57,S,11 6,19 10,1018.0,0.0,2024-12-23
9:30 pm,16.4,12.9,54,SSE,15 8,28 15,1017.7,0.0,2024-12-23
9:00 pm,17.1,14.9,49,SSE,7 4,13 7,1017.2,0.0,2024-12-23
8:30 pm,17.9,14.9,45,S,11 6,17 9,1017.1,0.0,2024-12-23
8:00 pm,18.7,14.8,46,SW,17 9,26 14,1016.9,0.0,2024-12-23
7:30 pm,19.5,15.3,45,SW,19 10,33 18,1016.7,0.0,2024-12-23
7:00 pm,20.0,15.6,42,SW,19 10,32 17,1016.4,0.0,2024-12-23
6:30 pm,20.6,16.3,42,SW,19 10,35 19,1016.1,0.0,2024-12-23
6:00 pm,20.8,15.9,40,SW,22 12,33 18,1015.9,0.0,2024-12-23
5:30 pm,21.5,17.1,40,SW,20 11,37 20,1015.7,0.0,2024-12-23
5:00 pm,21.3,16.8,39,SW,20 11,41 22,1015.6,0.0,2024-12-23
4:30 pm,21.6,16.9,36,SW,20 11,37 20,1015.8,0.0,2024-12-23
4:00 pm,21.2,16.2,38,SW,22 12,39 21,1015.9,0.0,2024-12-23
3:30 pm,20.8,15.8,39,SW,22 12,39 21,1016.2,0.0,2024-12-23
3:00 pm,20.8,15.8,44,SW,24 13,41 22,1016.3,0.0,2024-12-23
2:30 pm,21.3,17.4,47,SW,20 11,33 18,1016.4,0.0,2024-12-23
2:00 pm,20.1,15.3,48,SW,24 13,41 22,1016.6,0.0,2024-12-23
1:30 pm,20.6,15.7,45,SW,24 13,41 22,1016.5,0.0,2024-12-23
1:00 pm,20.6,16.1,41,WSW,20 11,35 19,1016.5,0.0,2024-12-23
12:30 pm,21.1,17.4,43,SW,17 9,30 16,1016.5,0.0,2024-12-23
12:00 pm,18.7,14.6,49,SW,19 10,32 17,1016.5,0.0,2024-12-23
11:30 am,19.7,16.3,51,SW,17 9,30 16,1016.6,0.0,2024-12-23
11:00 am,19.3,15.6,48,SW,17 9,41 22,1016.4,0.0,2024-12-23
10:30 am,18.7,14.3,45,SW,19 10,33 18,1016.4,0.0,2024-12-23
10:00 am,18.2,14.4,44,SW,15 8,24 13,1016.3,0.0,2024-12-23
9:30 am,18.3,14.1,44,S,17 9,28 15,1016.3,0.0,2024-12-23
9:00 am,17.4,13.4,49,S,17 9,28 15,1016.3,0.0,2024-12-23
8:30 am,17.6,13.9,47,SSW,15 8,24 13,1016.2,0.0,2024-12-23
8:00 am,16.8,12.9,52,S,17 9,30 16,1016.1,0.0,2024-12-23
7:30 am,16.6,14.3,55,S,9 5,17 9,1015.6,0.0,2024-12-23
7:00 am,14.0,12.0,60,SSE,6 3,7 4,1015.2,0.0,2024-12-23
6:30 am,12.9,10.7,63,SSE,7 4,11 6,1014.9,0.0,2024-12-23
6:00 am,12.6,10.5,64,SE,6 3,11 6,1014.5,0.0,2024-12-23
5:30 am,12.0,9.9,65,SE,6 3,7 4,1014.3,0.0,2024-12-23
5:00 am,12.5,10.3,62,SSE,6 3,9 5,1014.0,0.0,2024-12-23
4:30 am,13.2,11.0,58,SE,6 3,7 4,1013.8,0.0,2024-12-23
4:00 am,11.2,10.2,68,CALM,0 0,0 0,1013.9,0.0,2024-12-23
