Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,22.0,20.8,56,S,11 6,19 10,1016.3,0.0,2025-03-29
6:00 pm,23.1,21.2,53,SSE,15 8,33 18,1015.9,0.0,2025-03-29
5:30 pm,23.8,22.2,54,SSE,15 8,26 14,1015.6,0.0,2025-03-29
5:00 pm,24.4,22.5,53,S,17 9,32 17,1015.3,0.0,2025-03-29
4:30 pm,25.5,23.5,49,S,17 9,28 15,1015.0,0.0,2025-03-29
4:00 pm,27.6,26.5,44,S,13 7,24 13,1014.7,0.0,2025-03-29
3:30 pm,28.5,26.5,41,SSW,17 9,28 15,1014.5,0.0,2025-03-29
3:00 pm,28.6,27.4,41,S,13 7,22 12,1014.3,0.0,2025-03-29
2:30 pm,28.6,27.4,41,S,13 7,20 11,1014.4,0.0,2025-03-29
2:00 pm,28.4,27.9,41,SE,9 5,17 9,1014.7,0.0,2025-03-29
1:30 pm,28.9,28.8,39,E,7 4,17 9,1015.1,0.0,2025-03-29
1:00 pm,27.9,27.2,40,S,9 5,15 8,1015.3,0.0,2025-03-29
12:30 pm,28.3,27.2,42,NNW,13 7,30 16,1015.4,0.0,2025-03-29
12:00 pm,27.1,26.8,42,SW,7 4,15 8,1015.7,0.0,2025-03-29
11:30 am,26.8,26.5,43,NNW,7 4,9 5,1015.7,0.0,2025-03-29
11:00 am,25.6,25.1,48,SSE,9 5,13 7,1015.7,0.0,2025-03-29
10:30 am,24.2,23.6,55,SSW,11 6,17 9,1015.9,0.0,2025-03-29
10:00 am,23.9,23.1,54,SSW,11 6,19 10,1015.9,0.0,2025-03-29
9:30 am,22.9,22.1,53,SSE,9 5,17 9,1015.8,0.0,2025-03-29
9:00 am,22.4,22.2,55,SSE,6 3,11 6,1015.6,0.0,2025-03-29
8:30 am,21.0,20.9,62,ESE,6 3,9 5,1015.4,0.0,2025-03-29
8:00 am,17.4,18.1,71,CALM,0 0,7 4,1015.1,0.0,2025-03-29
7:30 am,16.7,17.4,75,CALM,0 0,0 0,1014.6,0.0,2025-03-29
7:00 am,17.5,18.3,72,CALM,0 0,0 0,1014.4,0.0,2025-03-29
6:30 am,17.7,18.5,71,CALM,0 0,0 0,1014.2,0.0,2025-03-29
6:00 am,19.1,20.1,68,CALM,0 0,0 0,1014.0,0.0,2025-03-29
5:30 am,20.1,19.8,62,SE,6 3,7 4,1013.9,0.0,2025-03-29
5:00 am,20.2,20.0,63,SE,6 3,9 5,1013.7,0.0,2025-03-29
4:30 am,20.2,19.3,57,ESE,7 4,11 6,1013.6,0.0,2025-03-29
4:00 am,19.9,19.8,56,NE,2 1,6 3,1013.5,0.0,2025-03-29
3:30 am,21.5,20.5,49,N,6 3,9 5,1013.3,0.0,2025-03-29
3:00 am,22.5,21.3,46,NNW,7 4,19 10,1013.5,0.0,2025-03-29
2:30 am,22.6,21.1,46,ENE,9 5,17 9,1013.4,0.0,2025-03-29
2:00 am,23.0,20.7,45,ENE,13 7,20 11,1013.4,0.0,2025-03-29
1:30 am,22.7,21.3,47,NNE,9 5,15 8,1013.5,0.0,2025-03-29
1:00 am,22.9,21.4,46,NNE,9 5,11 6,1013.7,0.0,2025-03-29
