Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,16.3,14.8,62,ESE,7 4,9 5,1014.9,0.0,2024-10-14
6:00 am,16.0,15.0,69,E,6 3,9 5,1014.8,0.0,2024-10-14
5:30 am,14.8,15.0,75,CALM,0 0,0 0,1014.6,0.0,2024-10-14
5:00 am,15.2,14.8,69,SE,2 1,6 3,1014.3,0.0,2024-10-14
4:30 am,15.1,14.9,67,CALM,0 0,7 4,1014.4,0.0,2024-10-14
4:00 am,15.5,14.8,64,NNW,2 1,9 5,1014.4,0.0,2024-10-14
3:30 am,16.9,15.4,58,SE,6 3,9 5,1013.9,0.0,2024-10-14
3:00 am,17.4,16.1,53,SSW,4 2,9 5,1014.4,0.0,2024-10-14
2:30 am,18.3,16.6,52,ESE,7 4,11 6,1014.1,0.0,2024-10-14
2:00 am,16.3,14.9,61,NNE,6 3,9 5,1014.3,0.0,2024-10-14
1:30 am,16.3,15.8,63,ESE,2 1,7 4,1014.4,0.0,2024-10-14
1:00 am,15.7,15.4,63,CALM,0 0,0 0,1014.9,0.0,2024-10-14
12:30 am,15.9,15.0,64,E,4 2,6 3,1015.2,0.0,2024-10-14
12:00 am,16.0,15.7,62,CALM,0 0,4 2,1015.4,0.0,2024-10-14
11:30 pm,16.1,15.8,61,CALM,0 0,0 0,1015.5,0.0,2024-10-13
11:00 pm,16.9,16.5,56,CALM,0 0,0 0,1015.8,0.0,2024-10-13
10:30 pm,17.6,16.4,54,NNE,4 2,9 5,1015.7,0.0,2024-10-13
10:00 pm,17.4,16.6,49,CALM,0 0,0 0,1015.5,0.0,2024-10-13
9:30 pm,18.7,17.8,43,CALM,0 0,0 0,1015.4,0.0,2024-10-13
9:00 pm,19.0,17.9,40,CALM,0 0,0 0,1015.4,0.0,2024-10-13
8:30 pm,19.7,18.4,36,CALM,0 0,0 0,1015.0,0.0,2024-10-13
8:00 pm,20.5,19.1,33,CALM,0 0,0 0,1014.7,0.0,2024-10-13
7:30 pm,21.2,19.7,30,CALM,0 0,6 3,1014.6,0.0,2024-10-13
7:00 pm,22.3,20.9,33,SW,2 1,6 3,1014.8,0.0,2024-10-13
6:30 pm,24.5,22.2,24,SW,4 2,7 4,1014.8,0.0,2024-10-13
