Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,10.2,8.5,97,NNE,9 5,13 7,1019.3,0.2,2024-09-23
5:00 am,10.3,8.6,96,NNE,9 5,11 6,1018.9,0.2,2024-09-23
4:30 am,10.2,8.5,97,N,9 5,13 7,1018.8,0.2,2024-09-23
4:00 am,10.4,8.7,96,N,9 5,11 6,1018.4,0.2,2024-09-23
3:30 am,10.5,9.1,95,N,7 4,11 6,1018.3,0.2,2024-09-23
3:00 am,10.9,8.8,93,NNE,11 6,15 8,1018.0,0.0,2024-09-23
2:30 am,10.9,9.6,93,NNE,7 4,11 6,1018.1,0.0,2024-09-23
2:00 am,11.4,9.8,92,NNE,9 5,13 7,1018.2,0.0,2024-09-23
1:30 am,11.4,10.1,92,NNE,7 4,11 6,1018.9,0.0,2024-09-23
1:00 am,11.1,9.4,92,NNE,9 5,11 6,1019.3,0.0,2024-09-23
12:30 am,11.2,10.1,93,NNE,6 3,9 5,1019.3,0.0,2024-09-23
12:00 am,11.6,10.7,93,NNE,6 3,9 5,1019.5,0.0,2024-09-23
11:30 pm,10.9,9.8,94,NNE,6 3,9 5,1019.6,0.0,2024-09-22
11:00 pm,11.0,9.8,90,NE,6 3,7 4,1019.5,0.0,2024-09-22
10:30 pm,12.0,11.1,92,NNE,6 3,9 5,1019.4,0.0,2024-09-22
10:00 pm,11.3,11.4,93,CALM,0 0,0 0,1019.5,0.0,2024-09-22
9:30 pm,11.7,11.0,90,SE,4 2,6 3,1019.7,0.0,2024-09-22
9:00 pm,12.2,12.5,91,CALM,0 0,0 0,1019.8,0.0,2024-09-22
8:30 pm,12.1,12.3,91,CALM,0 0,0 0,1019.9,0.0,2024-09-22
8:00 pm,12.8,13.1,88,CALM,0 0,4 2,1019.8,0.0,2024-09-22
7:30 pm,13.3,12.8,85,SSW,4 2,7 4,1019.5,0.0,2024-09-22
7:00 pm,13.9,12.9,82,SSW,7 4,11 6,1019.3,0.0,2024-09-22
6:30 pm,14.4,13.5,81,SW,7 4,15 8,1019.0,0.0,2024-09-22
6:00 pm,15.2,13.6,78,WSW,11 6,15 8,1019.1,0.0,2024-09-22
5:30 pm,16.1,14.4,72,W,11 6,19 10,1018.8,0.0,2024-09-22
5:00 pm,17.2,14.0,63,W,17 9,28 15,1018.5,0.0,2024-09-22
4:30 pm,17.6,14.2,58,WNW,17 9,28 15,1018.4,0.0,2024-09-22
4:00 pm,18.6,15.8,57,WNW,15 8,22 12,1018.4,0.0,2024-09-22
3:30 pm,18.1,14.6,55,W,17 9,28 15,1018.3,0.0,2024-09-22
3:00 pm,18.4,15.1,56,WNW,17 9,28 15,1018.2,0.0,2024-09-22
2:30 pm,17.8,13.9,58,WNW,20 11,32 17,1018.4,0.0,2024-09-22
2:00 pm,17.8,14.0,59,NW,20 11,30 16,1018.6,0.0,2024-09-22
1:30 pm,17.6,13.8,60,WNW,20 11,28 15,1018.8,0.0,2024-09-22
1:00 pm,18.0,15.0,62,WNW,17 9,24 13,1018.9,0.0,2024-09-22
12:30 pm,17.6,13.7,65,W,22 12,33 18,1019.3,0.0,2024-09-22
12:00 pm,16.6,13.2,68,WNW,19 10,26 14,1019.5,0.0,2024-09-22
11:30 am,16.7,13.9,71,WNW,17 9,28 15,1019.5,0.0,2024-09-22
11:00 am,16.5,13.6,76,WNW,19 10,30 16,1019.5,0.0,2024-09-22
10:58 am,16.3,13.3,75,WNW,19 10,30 16,1019.5,0.0,2024-09-22
10:42 am,15.7,13.0,83,W,19 10,37 20,1019.4,0.0,2024-09-22
10:30 am,15.3,12.0,75,WNW,19 10,35 19,1019.3,0.0,2024-09-22
10:00 am,14.9,12.3,82,WNW,17 9,26 14,1019.4,0.0,2024-09-22
9:32 am,14.9,12.6,82,WNW,15 8,20 11,1019.3,0.0,2024-09-22
9:30 am,14.8,12.6,84,WNW,15 8,20 11,1019.3,0.0,2024-09-22
9:20 am,14.2,11.6,87,NW,17 9,20 11,1019.3,0.0,2024-09-22
