Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,10.0,8.0,82,NE,7 4,11 6,1027.0,0.0,2023-09-13
5:30 am,9.9,7.9,82,NE,7 4,11 6,1026.8,0.0,2023-09-13
5:00 am,10.0,7.7,83,NE,9 5,13 7,1026.4,0.0,2023-09-13
4:30 am,9.4,8.9,89,CALM,0 0,0 0,1026.3,0.0,2023-09-13
4:00 am,9.5,9.0,89,CALM,0 0,6 3,1026.3,0.0,2023-09-13
3:30 am,9.5,9.1,93,CALM,0 0,0 0,1026.4,0.0,2023-09-13
3:00 am,9.7,9.4,92,CALM,0 0,0 0,1026.4,0.0,2023-09-13
2:30 am,10.0,9.6,90,CALM,0 0,0 0,1026.4,0.0,2023-09-13
2:00 am,10.1,9.4,89,ENE,2 1,7 4,1026.7,0.0,2023-09-13
1:30 am,10.4,10.2,91,CALM,0 0,6 3,1026.8,0.0,2023-09-13
1:00 am,10.7,10.5,89,CALM,0 0,0 0,1026.7,0.0,2023-09-13
12:30 am,11.4,11.2,85,CALM,0 0,0 0,1026.9,0.0,2023-09-13
12:00 am,12.0,11.8,82,CALM,0 0,0 0,1027.1,0.0,2023-09-13
11:30 pm,12.9,12.2,75,SSW,2 1,7 4,1027.2,0.0,2023-09-12
11:00 pm,14.6,13.1,66,SW,6 3,11 6,1027.3,0.0,2023-09-12
10:30 pm,15.1,13.3,62,SW,7 4,13 7,1027.4,0.0,2023-09-12
10:00 pm,14.8,13.1,62,N,6 3,9 5,1027.3,0.0,2023-09-12
9:30 pm,14.9,12.6,61,N,9 5,13 7,1027.4,0.0,2023-09-12
9:00 pm,13.4,13.1,73,CALM,0 0,0 0,1027.3,0.0,2023-09-12
8:30 pm,13.8,13.5,72,CALM,0 0,0 0,1027.2,0.0,2023-09-12
8:00 pm,14.3,14.1,70,CALM,0 0,0 0,1027.1,0.0,2023-09-12
7:30 pm,15.0,14.7,65,CALM,0 0,0 0,1027.0,0.0,2023-09-12
7:00 pm,16.2,16.0,62,CALM,0 0,0 0,1026.9,0.0,2023-09-12
6:30 pm,17.8,16.8,51,WSW,2 1,11 6,1026.9,0.0,2023-09-12
6:00 pm,18.7,17.1,49,SSW,6 3,11 6,1026.6,0.0,2023-09-12
5:30 pm,19.8,17.3,47,S,11 6,19 10,1026.3,0.0,2023-09-12
5:00 pm,21.1,19.2,39,S,6 3,9 5,1026.0,0.0,2023-09-12
4:30 pm,21.5,20.0,39,S,4 2,9 5,1025.9,0.0,2023-09-12
4:00 pm,21.5,19.3,37,SSW,7 4,13 7,1026.0,0.0,2023-09-12
3:30 pm,22.0,19.3,35,S,9 5,17 9,1026.1,0.0,2023-09-12
3:00 pm,22.3,19.5,33,S,9 5,17 9,1026.2,0.0,2023-09-12
2:30 pm,22.0,19.2,33,SSW,9 5,15 8,1026.5,0.0,2023-09-12
2:00 pm,22.4,19.5,32,SSW,9 5,17 9,1026.7,0.0,2023-09-12
1:30 pm,22.2,18.9,31,S,11 6,19 10,1027.1,0.0,2023-09-12
1:00 pm,22.6,19.7,31,NW,9 5,17 9,1027.5,0.0,2023-09-12
12:30 pm,22.0,18.1,30,W,13 7,26 14,1028.2,0.0,2023-09-12
12:00 pm,22.0,18.9,30,WNW,9 5,17 9,1028.4,0.0,2023-09-12
11:30 am,21.5,17.3,27,WNW,13 7,28 15,1028.7,0.0,2023-09-12
11:00 am,21.2,18.2,33,NW,9 5,19 10,1029.0,0.0,2023-09-12
10:30 am,20.5,18.0,36,WNW,7 4,13 7,1029.1,0.0,2023-09-12
10:00 am,19.1,16.1,42,NNW,11 6,19 10,1029.2,0.0,2023-09-12
9:30 am,17.6,15.2,50,NNE,9 5,15 8,1029.7,0.0,2023-09-12
9:00 am,15.9,13.6,57,NE,9 5,15 8,1029.9,0.0,2023-09-12
8:30 am,14.1,12.3,67,NE,7 4,11 6,1030.0,0.0,2023-09-12
8:00 am,11.9,9.6,75,NNE,9 5,13 7,1029.9,0.0,2023-09-12
7:30 am,10.7,8.7,78,NNE,7 4,11 6,1029.8,0.0,2023-09-12
7:00 am,10.4,8.4,80,NNE,7 4,11 6,1029.8,0.0,2023-09-12
6:30 am,10.2,8.8,81,NNE,4 2,7 4,1029.6,0.0,2023-09-12
6:00 am,10.5,8.8,81,NNE,6 3,7 4,1029.5,0.0,2023-09-12
5:30 am,10.3,8.0,82,NNE,9 5,13 7,1029.2,0.0,2023-09-12
5:00 am,10.5,8.2,82,NNE,9 5,13 7,1029.2,0.0,2023-09-12
4:30 am,10.7,8.8,81,NE,7 4,13 7,1028.9,0.0,2023-09-12
4:00 am,10.8,8.9,80,NE,7 4,11 6,1029.0,0.0,2023-09-12
3:30 am,11.1,8.8,79,N,9 5,15 8,1029.0,0.0,2023-09-12
3:00 am,11.0,8.8,81,NNE,9 5,19 10,1029.1,0.0,2023-09-12
2:30 am,11.1,8.5,80,NNE,11 6,13 7,1030.1,0.0,2023-09-12
2:00 am,11.5,9.7,79,NE,7 4,9 5,1030.5,0.0,2023-09-12
1:30 am,11.2,10.8,81,CALM,0 0,6 3,1030.6,0.0,2023-09-12
1:00 am,11.8,10.0,77,NE,7 4,9 5,1030.8,0.0,2023-09-12
12:30 am,12.0,10.4,77,N,6 3,9 5,1030.8,0.0,2023-09-12
12:00 am,12.2,10.6,75,NE,6 3,9 5,1031.0,0.0,2023-09-12
11:30 pm,11.5,10.8,81,ENE,2 1,7 4,1031.1,0.0,2023-09-11
11:00 pm,11.5,11.0,79,CALM,0 0,0 0,1031.0,0.0,2023-09-11
10:30 pm,11.3,10.8,79,CALM,0 0,0 0,1031.2,0.0,2023-09-11
10:00 pm,11.5,11.0,79,CALM,0 0,0 0,1031.0,0.0,2023-09-11
9:30 pm,11.6,11.2,79,CALM,0 0,0 0,1031.0,0.0,2023-09-11
9:00 pm,11.8,11.3,76,CALM,0 0,0 0,1031.0,0.0,2023-09-11
