Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,18.8,19.1,78,S,7 4,15 8,1009.8,0.2,2023-03-28
6:30 pm,19.1,19.2,74,SSW,7 4,15 8,1009.6,0.2,2023-03-28
6:00 pm,20.2,19.9,69,SSW,9 5,15 8,1009.5,0.2,2023-03-28
5:30 pm,19.9,19.3,72,S,11 6,19 10,1009.7,0.2,2023-03-28
5:00 pm,20.5,20.0,70,SSW,11 6,20 11,1009.6,0.2,2023-03-28
4:30 pm,20.1,19.1,71,SSW,13 7,19 10,1009.6,0.2,2023-03-28
4:00 pm,19.6,18.5,72,SSW,13 7,24 13,1009.9,0.2,2023-03-28
3:30 pm,20.4,19.3,68,SSW,13 7,22 12,1009.9,0.2,2023-03-28
3:00 pm,20.2,19.5,69,S,11 6,17 9,1009.9,0.2,2023-03-28
2:30 pm,19.9,19.3,71,SSW,11 6,17 9,1010.3,0.2,2023-03-28
2:00 pm,19.5,18.9,73,S,11 6,19 10,1010.7,0.0,2023-03-28
1:30 pm,19.4,18.4,74,SSW,13 7,19 10,1011.2,0.0,2023-03-28
1:00 pm,19.2,19.2,78,SSW,9 5,15 8,1011.3,0.0,2023-03-28
12:30 pm,19.0,18.9,77,SSW,9 5,13 7,1011.4,0.0,2023-03-28
12:00 pm,19.3,19.6,76,S,7 4,15 8,1011.8,0.0,2023-03-28
11:30 am,18.8,19.5,76,S,4 2,7 4,1012.3,0.0,2023-03-28
11:00 am,18.5,18.9,79,S,6 3,9 5,1012.5,0.0,2023-03-28
10:30 am,18.2,18.8,78,SSW,4 2,9 5,1012.5,0.0,2023-03-28
10:00 am,17.4,18.6,86,SSW,2 1,6 3,1012.5,0.0,2023-03-28
9:30 am,17.0,18.7,90,CALM,0 0,0 0,1012.4,0.0,2023-03-28
9:00 am,16.7,18.7,95,CALM,0 0,0 0,1012.4,8.0,2023-03-28
8:30 am,16.4,18.4,98,CALM,0 0,6 3,1012.3,8.0,2023-03-28
8:00 am,16.2,18.3,100,CALM,0 0,6 3,1012.3,8.0,2023-03-28
7:30 am,16.2,17.1,100,WSW,6 3,11 6,1012.0,8.0,2023-03-28
7:00 am,16.1,18.1,100,CALM,0 0,0 0,1011.7,8.0,2023-03-28
6:30 am,16.4,18.6,100,CALM,0 0,0 0,1011.6,8.0,2023-03-28
6:00 am,16.3,18.4,100,CALM,0 0,0 0,1011.3,8.0,2023-03-28
5:30 am,16.3,18.4,100,CALM,0 0,0 0,1011.2,8.0,2023-03-28
5:00 am,16.3,18.4,100,CALM,0 0,0 0,1011.1,8.0,2023-03-28
4:30 am,16.4,17.2,100,SW,7 4,11 6,1011.1,8.0,2023-03-28
4:00 am,16.3,18.4,100,CALM,0 0,0 0,1010.9,8.0,2023-03-28
3:30 am,16.3,18.4,100,CALM,0 0,0 0,1011.0,8.0,2023-03-28
