Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date,Time (AEDT)
6:00 am,13.7,11.6,70,WNW,9 5,17 9,1019.4,1.2,2025-04-07,
5:30 am,13.8,12.2,71,WNW,7 4,15 8,1019.0,1.2,2025-04-07,
5:00 am,13.9,12.3,71,WNW,7 4,17 9,1018.7,1.2,2025-04-07,
4:30 am,13.9,12.3,71,WNW,7 4,13 7,1018.4,1.2,2025-04-07,
4:00 am,14.1,12.2,72,WNW,9 5,19 10,1018.3,1.2,2025-04-07,
3:30 am,14.2,12.4,73,NW,9 5,15 8,1018.0,1.2,2025-04-07,
3:00 am,14.2,12.4,74,NW,9 5,15 8,1017.8,1.2,2025-04-07,
2:30 am,13.9,13.2,78,WNW,4 2,13 7,1018.2,1.2,2025-04-07,
2:00 am,13.8,12.9,81,WNW,6 3,9 5,1018.4,1.2,2025-04-07,
1:30 am,13.8,12.8,79,WNW,6 3,11 6,1018.4,1.2,2025-04-07,
1:00 am,14.1,12.9,78,WNW,7 4,13 7,1018.4,1.2,2025-04-07,
12:30 am,14.3,13.2,76,WNW,6 3,15 8,1017.9,1.2,2025-04-07,
12:00 am,14.4,13.2,77,WNW,7 4,13 7,1018.1,1.2,2025-04-07,
11:30 pm,14.5,13.1,79,W,9 5,19 10,1018.1,1.2,2025-04-06,
11:00 pm,14.4,13.5,81,WNW,7 4,15 8,1018.0,1.2,2025-04-06,
10:30 pm,14.5,13.3,82,WNW,9 5,20 11,1017.9,1.2,2025-04-06,
10:00 pm,14.4,13.1,82,WNW,9 5,17 9,1017.7,1.2,2025-04-06,
9:30 pm,14.3,13.8,86,WNW,6 3,13 7,1017.6,1.2,2025-04-06,
9:16 pm,14.4,13.4,87,NW,9 5,17 9,1017.5,1.2,2025-04-06,
9:00 pm,14.5,12.7,85,WNW,13 7,24 13,1017.6,1.0,2025-04-06,
8:54 pm,15.0,13.9,81,WSW,9 5,24 13,1017.7,0.8,2025-04-06,
8:30 pm,15.8,15.7,78,WSW,4 2,13 7,1017.1,0.4,2025-04-06,
8:00 pm,15.8,14.7,77,WNW,9 5,17 9,1016.8,0.4,2025-04-06,
7:30 pm,15.7,13.8,77,NNW,13 7,22 12,1016.5,0.4,2025-04-06,
7:00 pm,16.0,13.7,76,NW,15 8,32 17,1016.5,0.2,2025-04-06,
6:30 pm,17.5,15.6,63,WNW,11 6,19 10,1016.2,0.0,2025-04-06,
6:00 pm,18.3,16.7,59,WSW,9 5,32 17,1015.5,0.0,2025-04-06,
5:30 pm,17.7,17.5,68,WSW,4 2,9 5,1015.0,0.0,2025-04-06,
5:00 pm,18.0,16.6,69,SW,11 6,22 12,1014.9,0.0,2025-04-06,
4:30 pm,18.6,15.9,58,SSW,15 8,33 18,1014.6,0.0,2025-04-06,
4:00 pm,21.4,18.0,36,WNW,13 7,20 11,1013.5,0.0,2025-04-06,
3:30 pm,22.0,19.9,35,WSW,6 3,15 8,1013.7,0.0,2025-04-06,
3:00 pm,21.0,17.6,37,WNW,13 7,35 19,1013.6,0.0,2025-04-06,
2:30 pm,21.3,17.2,37,WNW,17 9,30 16,1013.6,0.0,2025-04-06,
2:00 pm,20.5,16.8,39,NW,15 8,33 18,1014.0,0.0,2025-04-06,
1:30 pm,19.8,16.5,42,NW,13 7,20 11,1014.4,0.0,2025-04-06,
1:00 pm,20.4,17.2,41,NW,13 7,22 12,1014.6,0.0,2025-04-06,
12:47 pm,19.8,15.7,41,NNW,17 9,46 25,1014.6,0.0,2025-04-06,
12:30 pm,19.4,15.8,44,NW,15 8,28 15,1015.2,0.0,2025-04-06,
12:00 pm,18.9,14.8,43,NW,17 9,33 18,1015.6,0.0,2025-04-06,
11:30 am,18.2,15.2,45,NW,11 6,17 9,1016.0,0.0,2025-04-06,
11:00 am,17.3,12.8,47,NNW,19 10,30 16,1016.5,0.0,2025-04-06,
10:30 am,16.0,12.2,50,NNW,15 8,24 13,1017.1,0.0,2025-04-06,
10:00 am,15.4,10.8,52,N,19 10,28 15,1017.2,0.0,2025-04-06,
9:30 am,14.5,11.1,56,N,13 7,22 12,1017.5,0.0,2025-04-06,
9:00 am,11.9,9.1,64,N,9 5,13 7,1018.1,0.0,2025-04-06,
8:30 am,11.4,8.5,62,NNE,9 5,13 7,1018.6,0.0,2025-04-06,
8:00 am,11.4,8.5,64,N,9 5,13 7,1018.9,0.0,2025-04-06,
7:30 am,10.8,9.6,74,WNW,2 1,7 4,1018.3,0.0,2025-04-06,
7:00 am,8.3,7.4,86,CALM,0 0,6 3,1018.2,0.0,2025-04-06,
6:30 am,7.9,7.0,87,CALM,0 0,0 0,1017.6,0.0,2025-04-06,
6:00 am,7.8,6.8,86,CALM,0 0,0 0,1017.3,0.0,2025-04-06,
5:30 am,7.6,6.3,89,SSE,2 1,6 3,1017.3,0.0,2025-04-06,
5:00 am,7.9,6.9,86,CALM,0 0,0 0,1017.1,0.0,2025-04-06,
4:30 am,8.0,6.6,83,SE,2 1,6 3,1016.9,0.0,2025-04-06,
4:00 am,8.1,7.1,84,CALM,0 0,0 0,1017.0,0.0,2025-04-06,
3:30 am,7.9,7.0,89,CALM,0 0,0 0,1017.1,0.0,2025-04-06,
3:00 am,8.1,7.3,89,CALM,0 0,0 0,1017.1,0.0,2025-04-06,
2:30 am,8.2,7.4,89,CALM,0 0,0 0,1017.2,0.0,2025-04-06,
2:00 am,8.3,7.5,87,CALM,0 0,0 0,1017.4,0.0,2025-04-06,
