Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,14.1,11.1,65,S,13 7,24 13,1023.1,0.0,2024-10-10
6:30 pm,14.6,11.2,63,SSW,15 8,28 15,1022.7,0.0,2024-10-10
6:00 pm,15.4,11.3,54,S,17 9,35 19,1022.4,0.0,2024-10-10
5:30 pm,16.0,11.7,49,S,17 9,28 15,1022.2,0.0,2024-10-10
5:00 pm,16.0,11.6,47,SSE,17 9,32 17,1022.1,0.0,2024-10-10
4:30 pm,16.3,12.6,57,S,17 9,30 16,1021.9,0.0,2024-10-10
4:00 pm,16.7,13.3,55,S,15 8,28 15,1021.8,0.0,2024-10-10
3:30 pm,16.9,12.9,51,S,17 9,32 17,1021.7,0.0,2024-10-10
3:00 pm,17.5,13.9,49,S,15 8,28 15,1021.7,0.0,2024-10-10
2:30 pm,17.3,13.4,51,SSW,17 9,26 14,1021.8,0.0,2024-10-10
2:00 pm,17.4,13.6,53,SSE,17 9,24 13,1021.9,0.0,2024-10-10
1:30 pm,17.7,14.8,53,S,13 7,28 15,1021.7,0.0,2024-10-10
1:00 pm,17.6,14.8,55,S,13 7,22 12,1021.6,0.0,2024-10-10
12:30 pm,17.5,14.2,60,SSW,17 9,30 16,1021.5,0.0,2024-10-10
12:00 pm,17.1,13.1,59,SSW,20 11,33 18,1021.4,0.0,2024-10-10
11:30 am,17.5,13.5,54,SSW,19 10,33 18,1021.3,0.0,2024-10-10
11:00 am,19.1,16.2,49,NNW,13 7,17 9,1021.1,0.0,2024-10-10
10:30 am,18.1,15.2,52,NNW,13 7,19 10,1021.1,0.0,2024-10-10
10:00 am,17.3,14.0,54,NW,15 8,28 15,1020.9,0.0,2024-10-10
9:30 am,16.5,12.2,56,N,20 11,33 18,1019.6,0.0,2024-10-10
9:00 am,15.3,10.8,58,N,20 11,33 18,1019.4,0.0,2024-10-10
8:30 am,14.9,9.6,58,N,24 13,41 22,1019.3,0.0,2024-10-10
8:03 am,14.4,8.3,60,N,28 15,50 27,1018.7,0.0,2024-10-10
8:00 am,14.4,9.1,60,N,24 13,44 24,1018.7,0.0,2024-10-10
7:30 am,14.1,9.5,60,N,20 11,33 18,1018.4,0.0,2024-10-10
7:00 am,14.1,7.9,59,N,28 15,44 24,1017.8,0.0,2024-10-10
6:37 am,14.4,8.2,58,N,28 15,46 25,1017.5,0.0,2024-10-10
6:30 am,14.4,9.0,58,N,24 13,43 23,1017.6,0.0,2024-10-10
6:00 am,14.9,8.7,56,N,28 15,48 26,1016.7,0.0,2024-10-10
