Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,13.5,7.8,97,NNW,35 19,48 26,1015.3,2.2,2024-05-31
5:02 am,13.3,7.1,97,NNW,37 20,56 30,1015.5,2.2,2024-05-31
5:00 am,13.4,6.9,96,NNW,39 21,50 27,1015.6,2.0,2024-05-31
4:42 am,13.3,6.4,96,NNW,41 22,61 33,1015.6,1.2,2024-05-31
4:37 am,13.5,6.5,94,NNW,41 22,61 33,1015.6,1.0,2024-05-31
4:30 am,13.6,6.2,92,NNW,43 23,56 30,1015.5,0.8,2024-05-31
4:00 am,13.7,7.2,87,NNW,37 20,54 29,1015.6,0.4,2024-05-31
3:30 am,13.9,8.0,84,NNW,33 18,50 27,1015.7,0.2,2024-05-31
3:00 am,14.2,7.2,83,NNW,39 21,61 33,1016.2,0.2,2024-05-31
2:51 am,14.4,6.9,80,NNW,41 22,61 33,1016.4,0.2,2024-05-31
2:30 am,14.9,7.4,77,NNW,41 22,54 29,1016.5,0.0,2024-05-31
2:01 am,15.8,9.2,68,NW,35 19,54 29,1016.8,0.0,2024-05-31
2:00 am,16.0,9.4,68,NW,35 19,50 27,1016.8,0.0,2024-05-31
1:32 am,14.8,9.3,69,NW,28 15,46 25,1017.1,0.0,2024-05-31
1:30 am,14.6,9.1,69,NW,28 15,37 20,1017.1,0.0,2024-05-31
1:00 am,14.7,10.2,67,NNW,22 12,33 18,1017.1,0.0,2024-05-31
12:30 am,14.5,9.7,68,N,24 13,28 15,1017.7,0.0,2024-05-31
12:00 am,14.0,9.6,72,NNW,22 12,28 15,1018.1,0.0,2024-05-31
11:30 pm,13.8,9.8,73,NNW,20 11,26 14,1018.6,0.0,2024-05-30
11:00 pm,14.6,9.2,71,NNW,28 15,33 18,1019.1,0.0,2024-05-30
10:30 pm,14.6,8.8,71,NNW,30 16,39 21,1019.4,0.0,2024-05-30
10:00 pm,15.0,9.2,70,N,30 16,37 20,1019.5,0.0,2024-05-30
9:30 pm,14.6,9.6,71,N,26 14,33 18,1020.1,0.0,2024-05-30
9:00 pm,14.9,9.5,70,N,28 15,39 21,1020.5,0.0,2024-05-30
8:30 pm,14.7,10.1,71,N,24 13,33 18,1020.8,0.0,2024-05-30
8:00 pm,14.5,10.9,73,N,19 10,24 13,1020.5,0.0,2024-05-30
7:30 pm,14.3,11.8,74,N,13 7,17 9,1020.5,0.0,2024-05-30
7:00 pm,15.4,11.6,69,NNW,20 11,32 17,1020.6,0.0,2024-05-30
6:30 pm,15.7,11.2,69,N,24 13,30 16,1020.8,0.0,2024-05-30
6:00 pm,14.9,11.7,72,N,17 9,28 15,1020.9,0.0,2024-05-30
5:30 pm,14.6,11.6,71,N,15 8,19 10,1020.8,0.0,2024-05-30
5:00 pm,15.9,12.3,67,N,19 10,26 14,1020.7,0.0,2024-05-30
4:30 pm,16.2,12.0,66,N,22 12,28 15,1020.7,0.0,2024-05-30
4:00 pm,16.7,13.0,65,NNW,20 11,33 18,1021.0,0.0,2024-05-30
3:30 pm,16.9,11.7,64,NNW,28 15,37 20,1021.4,0.0,2024-05-30
3:00 pm,16.5,11.9,64,NNW,24 13,32 17,1021.4,0.0,2024-05-30
2:30 pm,16.6,11.7,64,NNW,26 14,35 19,1021.6,0.0,2024-05-30
2:00 pm,17.1,12.2,63,NNW,26 14,35 19,1022.0,0.0,2024-05-30
1:30 pm,17.2,11.0,63,NNW,33 18,48 26,1022.2,0.0,2024-05-30
1:00 pm,17.2,12.6,61,NW,24 13,32 17,1022.8,0.0,2024-05-30
12:30 pm,17.7,11.7,61,NNW,32 17,43 23,1023.4,0.0,2024-05-30
12:00 pm,17.2,11.8,60,NW,28 15,35 19,1024.0,0.0,2024-05-30
11:30 am,16.9,10.5,58,NW,32 17,39 21,1024.6,0.0,2024-05-30
11:00 am,16.9,10.4,57,NNW,32 17,43 23,1024.6,0.0,2024-05-30
10:30 am,16.1,10.6,57,NNW,26 14,37 20,1025.4,0.0,2024-05-30
10:00 am,15.3,13.2,62,WNW,9 5,24 13,1026.2,0.0,2024-05-30
9:30 am,12.7,12.3,75,CALM,0 0,0 0,1026.3,0.0,2024-05-30
9:00 am,9.4,7.9,95,SSW,6 3,7 4,1026.5,0.0,2024-05-30
8:30 am,7.2,6.6,100,CALM,0 0,0 0,1026.5,0.0,2024-05-30
8:00 am,4.5,3.3,99,CALM,0 0,0 0,1026.6,0.0,2024-05-30
7:30 am,2.9,0.2,99,N,6 3,9 5,1026.5,0.0,2024-05-30
7:00 am,4.1,2.8,99,CALM,0 0,0 0,1025.9,0.0,2024-05-30
6:30 am,3.7,2.3,99,CALM,0 0,0 0,1025.6,0.0,2024-05-30
6:00 am,4.5,3.3,99,CALM,0 0,0 0,1025.3,0.0,2024-05-30
5:30 am,5.1,4.0,99,CALM,0 0,0 0,1025.6,0.0,2024-05-30
5:00 am,5.6,4.6,99,CALM,0 0,0 0,1025.9,0.0,2024-05-30
4:30 am,5.8,4.8,99,CALM,0 0,0 0,1026.3,0.0,2024-05-30
4:00 am,5.5,4.5,99,CALM,0 0,0 0,1026.2,0.0,2024-05-30
3:30 am,5.5,4.5,99,CALM,0 0,0 0,1026.3,0.0,2024-05-30
3:00 am,5.0,3.9,99,CALM,0 0,0 0,1026.5,0.0,2024-05-30
2:30 am,4.9,3.7,99,CALM,0 0,0 0,1026.6,0.0,2024-05-30
2:00 am,4.1,2.8,99,CALM,0 0,0 0,1026.7,0.0,2024-05-30
1:30 am,2.9,1.4,99,CALM,0 0,0 0,1026.6,0.0,2024-05-30
1:00 am,2.9,1.4,99,CALM,0 0,0 0,1026.5,0.0,2024-05-30
