Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.8,15.5,88,SSE,15 8,19 10,1017.7,5.0,2025-01-07
6:59 am,16.8,15.6,89,SSE,15 8,19 10,1017.7,5.0,2025-01-07
6:30 am,16.7,15.6,91,SSE,15 8,19 10,1017.3,5.0,2025-01-07
6:00 am,17.3,16.7,90,ESE,13 7,19 10,1016.8,5.0,2025-01-07
5:30 am,17.6,18.4,98,SE,9 5,13 7,1016.2,5.0,2025-01-07
5:00 am,17.6,19.7,97,ESE,2 1,7 4,1016.2,5.0,2025-01-07
4:30 am,17.4,19.4,97,ESE,2 1,6 3,1015.8,5.0,2025-01-07
4:00 am,17.5,18.5,96,ESE,7 4,13 7,1015.8,5.0,2025-01-07
3:30 am,17.5,19.7,94,CALM,0 0,0 0,1015.7,5.0,2025-01-07
3:00 am,17.3,18.9,98,ESE,4 2,9 5,1015.6,5.0,2025-01-07
2:43 am,17.2,18.7,97,E,4 2,9 5,1015.8,5.0,2025-01-07
2:30 am,16.9,19.2,99,CALM,0 0,0 0,1015.8,5.0,2025-01-07
2:00 am,17.5,17.9,93,NE,9 5,11 6,1016.1,4.8,2025-01-07
1:42 am,17.1,16.9,98,E,13 7,15 8,1016.2,4.8,2025-01-07
1:30 am,17.1,17.0,99,E,13 7,19 10,1016.2,4.8,2025-01-07
1:00 am,17.6,18.4,99,SE,9 5,13 7,1016.5,4.8,2025-01-07
12:54 am,17.7,18.6,99,SSE,9 5,15 8,1016.6,4.8,2025-01-07
12:30 am,18.2,18.6,94,WSW,11 6,13 7,1016.8,4.8,2025-01-07
12:00 am,17.6,17.5,96,N,13 7,15 8,1016.1,4.8,2025-01-07
11:30 pm,18.3,19.8,98,NE,7 4,7 4,1015.7,4.8,2025-01-06
11:00 pm,18.4,19.6,99,NNE,9 5,11 6,1016.6,4.8,2025-01-06
10:30 pm,18.6,20.3,99,ENE,7 4,11 6,1017.5,4.6,2025-01-06
10:00 pm,18.7,20.0,99,ENE,9 5,11 6,1017.5,4.4,2025-01-06
9:30 pm,18.8,20.3,96,SSE,7 4,9 5,1017.4,4.2,2025-01-06
9:00 pm,19.1,21.7,90,CALM,0 0,0 0,1017.0,3.6,2025-01-06
8:30 pm,19.1,19.2,90,E,13 7,15 8,1016.5,3.6,2025-01-06
8:00 pm,19.1,20.2,94,SE,9 5,17 9,1016.0,3.6,2025-01-06
7:30 pm,19.8,21.0,91,E,9 5,15 8,1015.7,2.4,2025-01-06
7:00 pm,21.3,21.0,74,SE,13 7,20 11,1014.9,0.8,2025-01-06
6:30 pm,25.0,23.5,51,W,15 8,37 20,1012.9,0.0,2025-01-06
6:00 pm,29.5,27.5,32,W,13 7,15 8,1012.3,0.0,2025-01-06
5:30 pm,29.8,27.3,31,W,15 8,22 12,1012.3,0.0,2025-01-06
5:00 pm,30.3,26.8,30,SW,20 11,26 14,1012.4,0.0,2025-01-06
4:30 pm,32.3,29.9,28,W,15 8,26 14,1012.5,0.0,2025-01-06
4:00 pm,32.1,27.9,25,WNW,22 12,35 19,1012.4,0.0,2025-01-06
3:30 pm,33.8,30.0,25,WNW,22 12,37 20,1012.3,0.0,2025-01-06
3:00 pm,33.8,30.0,25,WNW,22 12,32 17,1012.5,0.0,2025-01-06
2:30 pm,33.2,28.2,26,W,28 15,39 21,1012.9,0.0,2025-01-06
2:00 pm,32.2,26.6,26,W,30 16,37 20,1013.0,0.0,2025-01-06
1:30 pm,32.3,27.4,25,WNW,26 14,41 22,1013.4,0.0,2025-01-06
1:01 pm,34.0,30.8,26,NW,20 11,57 31,1013.4,0.0,2025-01-06
1:00 pm,33.6,30.1,25,NW,20 11,57 31,1013.3,0.0,2025-01-06
12:30 pm,31.3,28.2,30,NNW,19 10,32 17,1014.1,0.0,2025-01-06
12:00 pm,29.7,27.4,33,NNW,15 8,20 11,1014.3,0.0,2025-01-06
11:30 am,28.7,26.2,36,NW,17 9,26 14,1014.6,0.0,2025-01-06
11:00 am,29.5,26.7,32,NW,17 9,26 14,1015.0,0.0,2025-01-06
10:30 am,28.8,27.3,35,WNW,11 6,22 12,1015.0,0.0,2025-01-06
10:00 am,28.5,27.2,37,WNW,11 6,17 9,1015.2,0.0,2025-01-06
9:30 am,26.7,26.5,43,NW,6 3,11 6,1015.4,0.0,2025-01-06
9:00 am,25.1,24.9,47,W,6 3,9 5,1015.6,0.0,2025-01-06
8:30 am,22.7,22.6,58,SSW,7 4,9 5,1015.8,0.0,2025-01-06
8:00 am,21.6,21.4,60,SSE,7 4,9 5,1015.6,0.0,2025-01-06
7:30 am,19.1,19.3,68,ESE,4 2,9 5,1015.7,0.0,2025-01-06
7:00 am,16.5,17.4,80,CALM,0 0,0 0,1015.5,0.0,2025-01-06
6:30 am,15.0,14.6,85,SE,6 3,7 4,1015.3,0.0,2025-01-06
6:00 am,13.7,14.3,89,CALM,0 0,0 0,1015.1,0.0,2025-01-06
5:30 am,14.5,15.1,85,CALM,0 0,0 0,1014.9,0.0,2025-01-06
5:00 am,13.8,13.4,91,SE,6 3,9 5,1014.6,0.0,2025-01-06
4:30 am,15.0,14.4,84,SE,7 4,9 5,1014.5,0.0,2025-01-06
4:00 am,14.6,15.1,83,CALM,0 0,7 4,1014.6,0.0,2025-01-06
3:30 am,14.7,14.0,81,SE,6 3,7 4,1014.8,0.0,2025-01-06
3:00 am,15.2,14.4,80,SE,7 4,9 5,1015.0,0.0,2025-01-06
2:30 am,15.3,15.8,79,CALM,0 0,0 0,1015.1,0.0,2025-01-06
