Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,11.5,8.4,59,W,9 5,19 10,1008.5,0.0,2023-03-09
6:30 am,10.6,4.9,68,NW,24 13,33 18,1008.0,0.0,2023-03-09
6:00 am,10.4,6.6,72,NNE,15 8,19 10,1007.9,0.0,2023-03-09
5:30 am,10.0,6.6,76,N,13 7,19 10,1007.5,0.0,2023-03-09
5:00 am,10.0,6.7,78,NNW,13 7,20 11,1007.4,0.0,2023-03-09
4:30 am,11.3,8.2,76,NNE,13 7,15 8,1007.3,0.0,2023-03-09
4:00 am,11.8,9.2,76,NNE,11 6,15 8,1007.5,0.0,2023-03-09
3:30 am,12.2,9.2,75,NNE,13 7,15 8,1007.5,0.0,2023-03-09
3:00 am,12.3,10.3,78,NE,9 5,15 8,1007.8,0.0,2023-03-09
2:30 am,12.6,9.8,76,NE,13 7,17 9,1007.9,0.0,2023-03-09
2:00 am,12.2,9.4,78,NE,13 7,17 9,1007.9,0.0,2023-03-09
1:30 am,12.1,9.7,79,NNE,11 6,17 9,1008.0,0.0,2023-03-09
1:00 am,11.8,8.1,78,NW,17 9,19 10,1008.0,0.0,2023-03-09
12:30 am,12.2,8.6,77,NW,17 9,19 10,1008.1,0.0,2023-03-09
12:00 am,11.9,8.2,76,NNW,17 9,20 11,1008.1,0.0,2023-03-09
11:30 pm,13.1,9.7,70,NW,15 8,24 13,1008.3,0.0,2023-03-08
11:00 pm,13.7,9.9,66,WNW,17 9,24 13,1008.5,0.0,2023-03-08
10:30 pm,14.5,11.1,64,WNW,15 8,26 14,1008.5,0.0,2023-03-08
10:00 pm,14.9,12.4,64,WNW,11 6,17 9,1008.4,0.0,2023-03-08
9:30 pm,15.4,12.2,64,WNW,15 8,22 12,1008.3,0.0,2023-03-08
9:00 pm,15.5,12.0,64,WNW,17 9,24 13,1008.0,0.0,2023-03-08
8:30 pm,15.9,12.7,62,W,15 8,22 12,1007.4,0.0,2023-03-08
8:00 pm,15.9,11.7,60,WNW,20 11,28 15,1006.9,0.0,2023-03-08
7:30 pm,16.3,12.6,58,W,17 9,26 14,1006.6,0.0,2023-03-08
7:00 pm,16.7,12.4,56,WNW,20 11,30 16,1006.3,0.0,2023-03-08
6:30 pm,16.7,12.4,56,NW,20 11,30 16,1006.1,0.0,2023-03-08
6:00 pm,16.7,10.9,57,WNW,28 15,39 21,1005.9,0.0,2023-03-08
5:30 pm,17.7,12.1,50,WNW,26 14,35 19,1005.6,0.0,2023-03-08
5:00 pm,18.3,14.2,51,WNW,19 10,28 15,1005.4,0.0,2023-03-08
4:30 pm,18.2,13.6,52,W,22 12,33 18,1005.5,0.0,2023-03-08
4:00 pm,18.1,12.5,49,WNW,26 14,35 19,1005.3,0.0,2023-03-08
3:30 pm,20.0,13.4,45,WNW,32 17,44 24,1005.2,0.0,2023-03-08
3:00 pm,19.1,12.0,43,WNW,33 18,43 23,1005.4,0.0,2023-03-08
2:30 pm,21.0,14.6,45,WNW,32 17,43 23,1005.1,0.0,2023-03-08
2:00 pm,19.7,13.3,44,WNW,30 16,39 21,1005.1,0.0,2023-03-08
1:30 pm,19.7,13.3,39,WNW,28 15,41 22,1005.1,0.0,2023-03-08
1:00 pm,19.0,13.2,48,NNW,28 15,39 21,1005.2,0.0,2023-03-08
12:30 pm,18.5,12.4,45,NW,28 15,41 22,1005.1,0.0,2023-03-08
12:00 pm,19.2,13.1,44,WNW,28 15,37 20,1005.4,0.0,2023-03-08
11:30 am,18.3,11.5,42,WNW,30 16,39 21,1005.7,0.0,2023-03-08
11:00 am,18.5,12.1,42,WNW,28 15,44 24,1005.5,0.0,2023-03-08
10:30 am,19.0,12.5,39,WNW,28 15,39 21,1005.4,0.0,2023-03-08
10:07 am,18.3,11.6,38,WNW,28 15,46 25,1005.2,0.0,2023-03-08
10:00 am,18.8,12.6,43,WNW,28 15,43 23,1005.0,0.0,2023-03-08
9:31 am,18.1,12.0,47,WNW,28 15,46 25,1005.0,0.0,2023-03-08
9:30 am,18.0,12.3,47,WNW,26 14,46 25,1005.1,0.0,2023-03-08
9:00 am,16.5,12.1,52,NW,19 10,28 15,1005.2,0.0,2023-03-08
8:30 am,15.6,11.0,54,NNW,20 11,28 15,1005.3,0.0,2023-03-08
8:00 am,14.4,10.3,58,NNW,17 9,24 13,1005.2,0.0,2023-03-08
7:30 am,13.1,9.3,61,N,15 8,19 10,1004.8,0.0,2023-03-08
7:00 am,12.7,8.7,60,N,15 8,19 10,1004.5,0.0,2023-03-08
6:30 am,13.6,9.5,54,NW,15 8,30 16,1004.2,0.0,2023-03-08
6:00 am,15.7,10.9,48,WNW,19 10,28 15,1004.2,0.0,2023-03-08
5:30 am,16.2,10.9,47,WNW,22 12,39 21,1004.0,0.0,2023-03-08
5:00 am,16.3,11.6,47,WNW,19 10,39 21,1003.7,0.0,2023-03-08
4:30 am,15.2,9.8,48,WNW,22 12,33 18,1003.7,0.0,2023-03-08
4:00 am,16.1,11.1,47,WNW,20 11,33 18,1003.8,0.0,2023-03-08
3:30 am,16.1,11.7,46,WNW,17 9,30 16,1003.8,0.0,2023-03-08
3:00 am,15.4,11.8,49,NNW,13 7,19 10,1004.1,0.0,2023-03-08
2:30 am,15.8,11.4,47,NNW,17 9,24 13,1004.4,0.0,2023-03-08
2:00 am,15.9,11.4,46,NNW,17 9,22 12,1004.7,0.0,2023-03-08
1:30 am,15.5,10.9,46,N,17 9,22 12,1005.1,0.0,2023-03-08
1:00 am,15.5,10.4,44,N,19 10,24 13,1005.3,0.0,2023-03-08
12:30 am,16.2,11.5,41,N,17 9,22 12,1005.4,0.0,2023-03-08
12:00 am,16.5,11.6,38,N,17 9,24 13,1005.6,0.0,2023-03-08
11:30 pm,16.2,11.8,40,NNW,15 8,19 10,1005.7,0.0,2023-03-07
11:00 pm,16.8,12.3,38,NNW,15 8,19 10,1005.7,0.0,2023-03-07
10:30 pm,15.5,11.4,41,NNW,13 7,17 9,1006.0,0.0,2023-03-07
10:00 pm,16.3,11.8,39,NNW,15 8,20 11,1006.0,0.0,2023-03-07
9:30 pm,16.8,12.0,38,NW,17 9,22 12,1006.0,0.0,2023-03-07
9:00 pm,18.1,13.2,34,NW,17 9,26 14,1005.7,0.0,2023-03-07
8:30 pm,18.6,13.3,33,NW,19 10,28 15,1005.7,0.0,2023-03-07
