Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,11.0,8.2,94,N,15 8,19 10,1006.7,16.0,2023-10-04
6:30 pm,11.4,9.7,98,NNE,11 6,17 9,1006.8,14.2,2023-10-04
6:00 pm,11.6,9.2,99,N,15 8,19 10,1006.9,12.6,2023-10-04
5:46 pm,11.5,9.1,99,N,15 8,20 11,1006.6,11.8,2023-10-04
5:30 pm,11.6,8.4,99,N,19 10,24 13,1006.6,10.2,2023-10-04
5:21 pm,11.7,8.9,99,N,17 9,19 10,1006.2,9.4,2023-10-04
5:00 pm,12.2,10.6,97,N,11 6,15 8,1005.5,7.6,2023-10-04
4:30 pm,12.4,9.4,96,NNW,19 10,28 15,1005.8,6.0,2023-10-04
4:28 pm,12.4,9.4,96,NW,19 10,28 15,1005.7,5.8,2023-10-04
4:19 pm,12.4,8.3,95,NW,24 13,37 20,1005.5,5.2,2023-10-04
4:13 pm,12.5,6.8,92,NW,32 17,50 27,1006.0,4.8,2023-10-04
4:12 pm,12.5,6.6,91,NW,33 18,56 30,1006.0,4.8,2023-10-04
4:02 pm,12.6,5.4,88,NNW,39 21,72 39,1005.8,4.2,2023-10-04
4:01 pm,12.7,6.3,87,N,35 19,72 39,1005.8,4.2,2023-10-04
4:00 pm,12.9,6.8,85,N,33 18,72 39,1005.7,4.0,2023-10-04
3:59 pm,13.2,7.7,85,N,30 16,72 39,1005.7,3.8,2023-10-04
3:58 pm,13.9,9.1,87,N,28 15,70 38,1005.5,3.6,2023-10-04
3:32 pm,16.3,12.5,84,N,26 14,37 20,1004.8,0.8,2023-10-04
3:30 pm,16.4,12.9,83,N,24 13,37 20,1004.8,0.8,2023-10-04
3:00 pm,16.4,10.2,79,N,37 20,56 30,1005.2,0.6,2023-10-04
2:56 pm,16.8,11.5,76,N,32 17,56 30,1005.2,0.6,2023-10-04
2:54 pm,16.6,12.1,77,N,28 15,44 24,1005.2,0.6,2023-10-04
2:30 pm,17.7,15.2,70,N,17 9,24 13,1005.7,0.0,2023-10-04
2:00 pm,17.4,12.0,71,N,32 17,39 21,1006.8,0.0,2023-10-04
1:30 pm,18.2,10.9,65,N,41 22,56 30,1007.1,0.0,2023-10-04
1:12 pm,18.6,12.9,64,N,33 18,52 28,1007.1,0.0,2023-10-04
1:00 pm,18.9,11.1,64,N,44 24,59 32,1007.3,0.0,2023-10-04
12:57 pm,18.8,10.9,63,N,44 24,65 35,1007.5,0.0,2023-10-04
12:55 pm,18.8,10.6,63,N,46 25,65 35,1007.6,0.0,2023-10-04
12:44 pm,18.7,9.3,63,N,52 28,74 40,1007.8,0.0,2023-10-04
12:42 pm,18.8,10.2,63,N,48 26,74 40,1007.9,0.0,2023-10-04
12:34 pm,19.1,13.6,62,N,32 17,56 30,1007.7,0.0,2023-10-04
12:30 pm,18.8,12.7,63,N,35 19,44 24,1007.7,0.0,2023-10-04
12:00 pm,19.4,13.8,60,N,32 17,44 24,1008.1,0.0,2023-10-04
11:30 am,19.6,16.0,54,N,19 10,30 16,1008.4,0.0,2023-10-04
11:00 am,19.4,17.3,53,N,11 6,17 9,1008.5,0.0,2023-10-04
10:30 am,18.9,15.0,54,N,20 11,30 16,1009.5,0.0,2023-10-04
10:00 am,18.7,15.1,51,N,17 9,26 14,1010.0,0.0,2023-10-04
9:30 am,18.3,14.4,53,NNE,19 10,30 16,1010.1,0.0,2023-10-04
9:00 am,16.4,16.0,71,N,4 2,11 6,1011.0,0.0,2023-10-04
8:30 am,15.9,15.7,70,NNW,2 1,7 4,1011.1,0.0,2023-10-04
8:00 am,16.1,14.8,67,NE,7 4,15 8,1010.9,0.0,2023-10-04
7:30 am,15.5,13.8,69,NNE,9 5,11 6,1010.7,0.0,2023-10-04
7:00 am,14.9,13.5,71,ENE,7 4,9 5,1009.9,0.0,2023-10-04
6:30 am,15.8,14.5,68,NNW,7 4,9 5,1010.0,0.0,2023-10-04
6:00 am,15.2,12.7,69,N,13 7,15 8,1010.1,0.0,2023-10-04
5:30 am,16.8,14.2,62,N,13 7,15 8,1009.8,0.0,2023-10-04
5:00 am,17.2,14.2,60,NNW,15 8,19 10,1010.0,0.0,2023-10-04
4:30 am,17.9,13.1,55,NNW,24 13,37 20,1010.9,0.0,2023-10-04
4:00 am,18.5,12.8,52,NNW,28 15,39 21,1011.4,0.0,2023-10-04
3:47 am,18.6,12.4,50,NNW,30 16,48 26,1011.5,0.0,2023-10-04
3:45 am,18.7,12.6,50,NNW,30 16,48 26,1011.5,0.0,2023-10-04
3:30 am,19.1,12.4,47,NW,32 17,41 22,1011.5,0.0,2023-10-04
3:00 am,20.2,13.1,40,NW,33 18,43 23,1011.1,0.0,2023-10-04
2:54 am,20.7,12.7,37,NW,37 20,56 30,1011.1,0.0,2023-10-04
2:30 am,21.4,13.6,34,NW,35 19,43 23,1011.4,0.0,2023-10-04
2:03 am,21.8,14.0,33,NW,35 19,56 30,1011.1,0.0,2023-10-04
2:00 am,21.6,14.2,34,NW,33 18,48 26,1011.6,0.0,2023-10-04
1:30 am,21.5,12.5,33,WNW,41 22,69 37,1012.1,0.0,2023-10-04
1:24 am,22.4,14.1,30,NW,37 20,69 37,1011.9,0.0,2023-10-04
1:17 am,22.7,15.0,28,NNW,33 18,52 28,1011.8,0.0,2023-10-04
1:00 am,22.8,15.2,27,NNW,32 17,41 22,1011.3,0.0,2023-10-04
12:43 am,23.0,15.4,27,NNW,32 17,54 29,1011.6,0.0,2023-10-04
12:30 am,23.0,15.3,26,NNW,32 17,41 22,1011.6,0.0,2023-10-04
12:00 am,23.1,16.4,28,N,28 15,41 22,1012.1,0.0,2023-10-04
11:45 pm,22.3,14.5,32,NNW,35 19,54 29,1012.7,0.0,2023-10-03
11:39 pm,22.2,15.8,33,NNW,28 15,43 23,1012.6,0.0,2023-10-03
11:30 pm,20.3,16.5,43,N,17 9,24 13,1012.2,0.0,2023-10-03
11:00 pm,20.5,17.1,44,NNE,15 8,19 10,1012.1,0.0,2023-10-03
10:30 pm,20.6,17.6,43,N,13 7,17 9,1012.2,0.0,2023-10-03
10:00 pm,21.1,18.1,42,N,13 7,17 9,1012.6,0.0,2023-10-03
9:30 pm,21.1,17.7,42,N,15 8,17 9,1012.8,0.0,2023-10-03
9:00 pm,20.9,17.6,43,N,15 8,17 9,1012.6,0.0,2023-10-03
8:30 pm,21.8,18.1,41,NNW,17 9,19 10,1012.6,0.0,2023-10-03
8:00 pm,21.6,18.6,41,N,13 7,17 9,1012.6,0.0,2023-10-03
7:30 pm,22.0,18.2,39,N,17 9,20 11,1012.6,0.0,2023-10-03
7:00 pm,21.3,18.6,41,N,11 6,13 7,1012.7,0.0,2023-10-03
6:30 pm,22.8,18.9,36,N,17 9,22 12,1012.7,0.0,2023-10-03
6:00 pm,23.4,19.4,34,NNW,17 9,22 12,1012.6,0.0,2023-10-03
5:30 pm,23.9,19.3,33,NW,20 11,30 16,1012.7,0.0,2023-10-03
5:00 pm,24.4,17.9,32,NW,30 16,37 20,1012.9,0.0,2023-10-03
4:30 pm,25.8,18.9,29,NW,32 17,39 21,1013.0,0.0,2023-10-03
4:00 pm,25.3,17.7,29,NNW,35 19,48 26,1013.3,0.0,2023-10-03
3:32 pm,25.5,17.0,27,NW,39 21,57 31,1013.6,0.0,2023-10-03
3:30 pm,25.6,16.7,27,NW,41 22,57 31,1013.7,0.0,2023-10-03
3:00 pm,25.3,17.5,27,NW,35 19,56 30,1014.1,0.0,2023-10-03
2:58 pm,25.5,17.9,28,NW,35 19,56 30,1014.1,0.0,2023-10-03
2:30 pm,25.4,16.8,30,NW,41 22,54 29,1014.4,0.0,2023-10-03
2:01 pm,25.6,18.1,29,NW,35 19,56 30,1014.7,0.0,2023-10-03
2:00 pm,25.9,18.6,30,NW,35 19,52 28,1014.7,0.0,2023-10-03
1:32 pm,25.0,16.3,30,NNW,41 22,59 32,1014.9,0.0,2023-10-03
1:30 pm,24.7,16.4,30,NNW,39 21,56 30,1014.9,0.0,2023-10-03
1:10 pm,26.0,17.7,28,NNW,39 21,57 31,1015.2,0.0,2023-10-03
1:00 pm,25.8,16.8,29,NNW,43 23,54 29,1015.3,0.0,2023-10-03
12:51 pm,24.8,16.0,29,NNW,41 22,59 32,1015.5,0.0,2023-10-03
12:30 pm,25.8,18.2,31,NNW,37 20,54 29,1015.9,0.0,2023-10-03
12:00 pm,26.0,17.2,32,NW,44 24,63 34,1016.1,0.0,2023-10-03
11:30 am,24.7,16.1,31,NW,41 22,61 33,1016.8,0.0,2023-10-03
11:10 am,24.6,17.2,32,NW,35 19,61 33,1016.8,0.0,2023-10-03
11:00 am,23.7,16.6,37,NW,35 19,48 26,1016.9,0.0,2023-10-03
