Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,15.0,13.1,57,S,6 3,11 6,1027.4,0.2,2023-10-17
6:30 pm,15.0,12.0,54,ESE,11 6,20 11,1027.0,0.2,2023-10-17
6:00 pm,15.8,10.4,54,ESE,24 13,30 16,1026.8,0.2,2023-10-17
5:30 pm,18.7,15.7,48,E,13 7,19 10,1026.5,0.2,2023-10-17
5:00 pm,20.0,15.7,38,ESE,17 9,20 11,1026.3,0.2,2023-10-17
4:30 pm,20.1,17.3,37,ESE,9 5,13 7,1026.3,0.2,2023-10-17
4:00 pm,20.0,16.7,36,S,11 6,17 9,1026.3,0.2,2023-10-17
3:30 pm,21.8,17.0,33,NNW,19 10,30 16,1026.0,0.2,2023-10-17
3:00 pm,21.0,16.6,35,NNE,17 9,24 13,1026.1,0.2,2023-10-17
2:30 pm,20.4,16.1,37,NE,17 9,24 13,1026.6,0.2,2023-10-17
2:00 pm,19.5,14.5,37,NE,20 11,28 15,1027.0,0.2,2023-10-17
1:30 pm,19.2,15.1,37,N,15 8,22 12,1027.3,0.2,2023-10-17
1:00 pm,18.3,13.2,39,N,20 11,28 15,1027.3,0.2,2023-10-17
12:30 pm,17.2,11.7,41,NNW,22 12,33 18,1027.5,0.2,2023-10-17
12:00 pm,16.5,11.4,43,NNW,20 11,33 18,1027.6,0.2,2023-10-17
11:30 am,15.5,9.9,44,N,22 12,32 17,1028.0,0.0,2023-10-17
11:00 am,14.8,10.1,45,N,17 9,26 14,1028.2,0.0,2023-10-17
10:30 am,14.0,8.9,47,NNW,19 10,30 16,1028.6,0.0,2023-10-17
10:00 am,12.7,7.3,49,NNW,20 11,32 17,1028.6,0.0,2023-10-17
9:30 am,11.5,6.1,53,NNW,20 11,35 19,1028.6,0.0,2023-10-17
9:00 am,10.5,5.7,57,N,17 9,28 15,1028.6,2.0,2023-10-17
8:30 am,9.2,4.4,63,NNW,17 9,26 14,1028.7,2.0,2023-10-17
8:00 am,7.4,1.9,68,NNW,20 11,30 16,1028.5,2.0,2023-10-17
7:30 am,6.2,1.7,74,NNW,15 8,22 12,1028.4,2.0,2023-10-17
7:00 am,4.6,1.2,81,WNW,9 5,13 7,1028.2,2.0,2023-10-17
6:30 am,3.9,0.8,82,WNW,7 4,13 7,1028.2,2.0,2023-10-17
6:00 am,3.8,0.3,84,NNW,9 5,15 8,1028.0,2.0,2023-10-17
5:30 am,3.6,0.1,83,WNW,9 5,15 8,1027.8,2.0,2023-10-17
5:00 am,3.8,0.6,81,WNW,7 4,11 6,1027.8,2.0,2023-10-17
4:30 am,4.7,1.2,79,NNW,9 5,13 7,1027.8,2.0,2023-10-17
4:00 am,4.9,1.4,78,NNW,9 5,13 7,1027.6,2.0,2023-10-17
3:30 am,5.5,1.6,73,NW,11 6,17 9,1027.5,2.0,2023-10-17
3:00 am,6.2,1.4,67,NW,15 8,24 13,1027.4,2.0,2023-10-17
2:30 am,6.0,1.7,69,WNW,13 7,19 10,1027.3,2.0,2023-10-17
2:00 am,5.2,1.2,72,WSW,11 6,15 8,1027.2,2.0,2023-10-17
1:30 am,5.8,2.5,68,W,7 4,13 7,1027.2,2.0,2023-10-17
1:00 am,6.6,1.6,68,NNW,17 9,22 12,1027.2,2.0,2023-10-17
12:30 am,6.8,3.5,63,W,7 4,15 8,1027.2,2.0,2023-10-17
12:00 am,6.7,3.1,64,SW,9 5,15 8,1027.0,2.0,2023-10-17
11:30 pm,6.8,2.8,64,WSW,11 6,17 9,1026.5,2.0,2023-10-16
11:00 pm,6.3,3.1,68,SW,7 4,9 5,1026.2,2.0,2023-10-16
10:30 pm,7.2,2.8,63,WSW,13 7,19 10,1025.8,2.0,2023-10-16
10:00 pm,7.6,4.0,61,W,9 5,13 7,1025.5,2.0,2023-10-16
9:30 pm,7.5,5.2,61,WSW,2 1,13 7,1025.0,2.0,2023-10-16
9:00 pm,7.4,4.4,62,SW,6 3,13 7,1024.7,2.0,2023-10-16
8:30 pm,7.7,4.7,61,S,6 3,19 10,1024.1,2.0,2023-10-16
8:00 pm,8.1,3.1,62,SSW,17 9,26 14,1023.4,2.0,2023-10-16
7:30 pm,9.3,3.4,49,S,20 11,32 17,1022.7,2.0,2023-10-16
7:00 pm,9.3,3.3,47,SSW,20 11,32 17,1021.8,2.0,2023-10-16
6:30 pm,9.8,3.3,52,SSW,24 13,41 22,1021.0,2.0,2023-10-16
6:08 pm,10.2,3.0,52,SSW,28 15,46 25,1020.3,2.0,2023-10-16
6:00 pm,10.1,3.8,56,S,24 13,37 20,1020.3,2.0,2023-10-16
5:30 pm,9.1,1.3,66,S,33 18,52 28,1019.7,2.0,2023-10-16
5:18 pm,10.5,3.7,60,S,28 15,46 25,1019.2,2.0,2023-10-16
5:00 pm,10.2,5.2,68,S,20 11,39 21,1018.8,2.0,2023-10-16
4:30 pm,9.1,2.3,76,SSW,30 16,50 27,1017.8,2.0,2023-10-16
4:00 pm,10.6,2.2,72,SSW,39 21,69 37,1016.7,2.0,2023-10-16
3:30 pm,9.3,-0.5,76,S,46 25,74 40,1015.7,2.0,2023-10-16
3:26 pm,9.3,-0.1,73,S,43 23,74 40,1015.5,2.0,2023-10-16
3:00 pm,10.9,4.0,75,SSW,32 17,54 29,1015.1,1.8,2023-10-16
2:30 pm,10.0,2.4,76,S,35 19,63 34,1014.4,0.8,2023-10-16
2:19 pm,11.4,3.6,64,S,35 19,70 38,1013.8,0.4,2023-10-16
2:00 pm,11.0,4.2,68,SSW,30 16,48 26,1013.5,0.4,2023-10-16
1:45 pm,14.7,8.0,47,SW,28 15,46 25,1012.7,0.0,2023-10-16
1:30 pm,14.6,9.2,50,SW,22 12,44 24,1012.6,0.0,2023-10-16
1:00 pm,15.0,10.0,46,SW,19 10,39 21,1011.7,0.0,2023-10-16
12:30 pm,13.5,6.6,48,SSW,28 15,43 23,1011.3,0.0,2023-10-16
12:06 pm,14.1,7.2,45,SW,28 15,52 28,1010.8,0.0,2023-10-16
12:00 pm,14.0,8.0,48,SW,24 13,39 21,1010.8,0.0,2023-10-16
11:49 am,13.7,7.8,45,SSW,22 12,57 31,1010.5,0.0,2023-10-16
11:30 am,13.2,7.3,46,WSW,22 12,37 20,1010.4,0.0,2023-10-16
11:00 am,12.4,8.2,47,WSW,13 7,28 15,1009.9,0.0,2023-10-16
10:30 am,12.3,7.7,48,SW,15 8,35 19,1009.5,0.0,2023-10-16
10:00 am,12.7,7.3,46,SW,19 10,35 19,1009.0,0.0,2023-10-16
9:30 am,12.1,6.2,50,W,22 12,37 20,1008.7,0.0,2023-10-16
9:00 am,11.7,7.5,51,W,13 7,22 12,1008.2,1.6,2023-10-16
8:30 am,11.3,8.1,56,NNW,9 5,19 10,1007.6,1.6,2023-10-16
8:00 am,9.1,5.1,64,NNW,13 7,20 11,1007.4,1.6,2023-10-16
7:30 am,7.8,4.5,70,NNW,9 5,17 9,1006.9,1.6,2023-10-16
7:00 am,7.7,2.9,71,NW,17 9,22 12,1006.2,1.6,2023-10-16
6:30 am,7.8,4.2,70,NW,11 6,20 11,1005.8,1.6,2023-10-16
6:00 am,7.6,4.9,71,NNW,6 3,13 7,1005.2,1.6,2023-10-16
5:30 am,7.7,4.8,70,SW,7 4,19 10,1004.8,1.6,2023-10-16
5:00 am,8.0,1.1,68,NW,28 15,41 22,1004.1,1.6,2023-10-16
4:30 am,7.9,1.4,68,NW,26 14,39 21,1003.9,1.6,2023-10-16
4:00 am,7.8,0.1,69,NW,32 17,44 24,1003.8,1.6,2023-10-16
3:30 am,7.7,1.2,70,NW,26 14,37 20,1003.7,1.6,2023-10-16
3:00 am,7.7,0.4,70,NW,30 16,41 22,1004.1,1.6,2023-10-16
2:30 am,8.0,1.1,67,NW,28 15,43 23,1004.0,1.6,2023-10-16
2:00 am,8.0,1.1,67,NW,28 15,35 19,1004.8,1.6,2023-10-16
1:30 am,8.0,2.8,67,WNW,19 10,28 15,1005.4,1.6,2023-10-16
1:00 am,8.2,3.3,66,NW,17 9,24 13,1005.4,1.6,2023-10-16
12:30 am,8.2,3.7,67,NW,15 8,22 12,1005.9,1.6,2023-10-16
12:00 am,8.2,3.1,69,WNW,19 10,24 13,1006.5,1.6,2023-10-16
11:30 pm,8.2,3.1,69,WNW,19 10,24 13,1006.2,1.6,2023-10-15
