Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,14.7,14.9,77,CALM,0 0,0 0,1019.9,0.0,2023-11-21
6:30 am,14.0,12.5,79,WSW,9 5,13 7,1019.7,0.0,2023-11-21
6:00 am,12.8,10.8,84,WSW,11 6,13 7,1019.6,0.0,2023-11-21
5:30 am,12.6,10.9,84,W,9 5,11 6,1019.2,0.0,2023-11-21
5:00 am,13.2,11.5,81,SW,9 5,13 7,1019.2,0.0,2023-11-21
4:30 am,14.0,12.4,78,SW,9 5,15 8,1019.0,0.0,2023-11-21
4:00 am,14.5,13.8,75,SSW,4 2,7 4,1018.9,0.0,2023-11-21
3:30 am,15.0,13.8,74,NNW,7 4,11 6,1019.4,0.0,2023-11-21
3:00 am,15.1,13.9,73,NW,7 4,11 6,1019.7,0.0,2023-11-21
2:30 am,15.1,13.9,73,NW,7 4,11 6,1020.0,0.0,2023-11-21
2:00 am,15.0,14.7,73,NNW,2 1,7 4,1020.2,0.0,2023-11-21
1:30 am,14.9,13.3,74,NNE,9 5,13 7,1020.5,0.0,2023-11-21
1:00 am,15.0,13.4,73,N,9 5,13 7,1020.9,0.0,2023-11-21
12:30 am,15.0,13.3,72,N,9 5,15 8,1021.3,0.0,2023-11-21
12:00 am,14.9,13.8,73,NW,6 3,9 5,1021.5,0.0,2023-11-21
11:30 pm,14.8,13.6,74,SW,7 4,9 5,1021.7,0.0,2023-11-20
11:00 pm,14.8,13.6,74,SSW,7 4,11 6,1021.9,0.0,2023-11-20
10:30 pm,14.7,13.1,75,SW,9 5,13 7,1022.0,0.0,2023-11-20
10:00 pm,14.7,12.4,75,SW,13 7,17 9,1022.0,0.0,2023-11-20
9:30 pm,14.8,12.8,74,SSW,11 6,17 9,1021.9,0.0,2023-11-20
9:00 pm,15.0,12.9,71,S,11 6,19 10,1021.7,0.0,2023-11-20
8:30 pm,15.1,13.0,71,SE,11 6,20 11,1021.5,0.0,2023-11-20
8:00 pm,15.1,13.7,70,SSW,7 4,13 7,1021.4,0.0,2023-11-20
7:30 pm,15.1,12.6,70,SSW,13 7,20 11,1021.3,0.0,2023-11-20
7:00 pm,15.1,10.8,68,S,22 12,32 17,1021.0,0.0,2023-11-20
6:30 pm,15.3,11.3,67,S,20 11,28 15,1020.8,0.0,2023-11-20
6:00 pm,15.8,11.0,64,S,24 13,32 17,1020.5,0.0,2023-11-20
5:30 pm,16.6,12.7,62,S,20 11,28 15,1020.5,0.0,2023-11-20
5:00 pm,16.4,12.0,62,S,22 12,30 16,1020.4,0.0,2023-11-20
4:30 pm,16.6,11.7,59,S,24 13,35 19,1020.5,0.0,2023-11-20
4:00 pm,17.5,13.0,56,S,22 12,30 16,1020.6,0.0,2023-11-20
3:30 pm,18.4,13.7,50,SSE,22 12,30 16,1020.4,0.0,2023-11-20
3:00 pm,19.0,14.5,51,SE,22 12,32 17,1020.6,0.0,2023-11-20
2:30 pm,18.9,13.9,49,SE,24 13,35 19,1020.5,0.0,2023-11-20
2:00 pm,19.3,15.0,44,SE,19 10,26 14,1020.3,0.0,2023-11-20
1:30 pm,20.1,15.7,41,SE,19 10,26 14,1020.3,0.0,2023-11-20
1:00 pm,19.5,15.9,44,SE,15 8,19 10,1020.5,0.0,2023-11-20
12:30 pm,18.8,14.7,43,SE,17 9,20 11,1020.5,0.0,2023-11-20
12:00 pm,18.6,13.9,36,SE,17 9,20 11,1020.5,0.0,2023-11-20
11:30 am,18.3,14.1,44,SE,17 9,22 12,1020.7,0.0,2023-11-20
11:00 am,18.3,15.5,47,E,11 6,17 9,1020.7,0.0,2023-11-20
10:30 am,18.3,15.5,53,ESE,13 7,15 8,1020.6,0.0,2023-11-20
10:00 am,18.2,15.5,55,NE,13 7,15 8,1020.8,0.0,2023-11-20
9:30 am,17.5,15.4,60,NE,11 6,15 8,1020.7,0.0,2023-11-20
9:00 am,16.9,16.1,63,ENE,4 2,9 5,1020.8,0.0,2023-11-20
8:30 am,15.6,14.4,70,ENE,7 4,11 6,1020.6,0.0,2023-11-20
8:00 am,15.2,15.3,72,CALM,0 0,0 0,1020.5,0.0,2023-11-20
7:30 am,13.8,13.7,75,CALM,0 0,0 0,1020.3,0.0,2023-11-20
7:00 am,13.5,13.1,78,NNE,2 1,7 4,1019.9,0.0,2023-11-20
6:30 am,11.5,11.3,85,CALM,0 0,6 3,1019.7,0.0,2023-11-20
6:00 am,9.9,8.2,90,WNW,7 4,9 5,1019.4,0.0,2023-11-20
5:30 am,9.7,8.5,89,WSW,4 2,9 5,1019.1,0.0,2023-11-20
5:00 am,10.0,7.9,89,W,9 5,17 9,1018.6,0.0,2023-11-20
4:30 am,10.1,8.9,88,W,4 2,9 5,1018.5,0.0,2023-11-20
4:00 am,10.2,7.3,88,WSW,13 7,17 9,1018.2,0.0,2023-11-20
3:30 am,10.5,9.8,88,W,2 1,7 4,1018.1,0.0,2023-11-20
3:00 am,10.5,8.5,88,WSW,9 5,11 6,1017.9,0.0,2023-11-20
2:30 am,10.4,8.3,87,WSW,9 5,11 6,1017.9,0.0,2023-11-20
2:00 am,10.6,8.9,87,WSW,7 4,9 5,1017.9,0.0,2023-11-20
1:30 am,10.8,8.8,86,WSW,9 5,13 7,1017.7,0.0,2023-11-20
1:00 am,11.1,10.5,86,W,2 1,7 4,1017.9,0.0,2023-11-20
12:30 am,11.6,11.1,85,WSW,2 1,7 4,1018.0,0.0,2023-11-20
12:00 am,11.4,9.4,84,W,9 5,11 6,1017.9,0.0,2023-11-20
11:30 pm,11.4,9.4,84,WSW,9 5,9 5,1017.8,0.0,2023-11-19
11:00 pm,11.6,9.7,84,W,9 5,11 6,1017.9,0.0,2023-11-19
10:30 pm,11.9,10.3,82,WNW,7 4,11 6,1017.7,0.0,2023-11-19
10:00 pm,12.3,10.4,80,W,9 5,13 7,1017.7,0.0,2023-11-19
9:30 pm,13.0,11.8,80,SW,6 3,9 5,1017.5,0.0,2023-11-19
9:00 pm,13.1,11.7,78,SSW,7 4,13 7,1017.4,0.0,2023-11-19
8:30 pm,13.5,11.5,73,SSW,9 5,15 8,1017.2,0.0,2023-11-19
8:00 pm,13.7,12.0,70,SW,7 4,17 9,1016.8,0.0,2023-11-19
7:30 pm,13.9,11.1,71,SE,13 7,22 12,1016.5,0.0,2023-11-19
7:00 pm,14.1,10.3,72,SSE,19 10,30 16,1016.1,0.0,2023-11-19
6:30 pm,14.5,10.4,75,SSE,22 12,33 18,1015.8,0.0,2023-11-19
6:00 pm,15.1,10.5,77,SE,26 14,35 19,1015.5,0.0,2023-11-19
5:30 pm,16.5,11.4,74,SE,30 16,37 20,1014.9,0.0,2023-11-19
5:00 pm,18.8,15.1,62,ESE,22 12,30 16,1014.4,0.0,2023-11-19
4:30 pm,19.9,17.0,57,SE,17 9,24 13,1014.0,0.0,2023-11-19
4:00 pm,20.2,16.4,49,ESE,19 10,24 13,1014.0,0.0,2023-11-19
3:30 pm,21.6,19.4,46,ESE,11 6,19 10,1014.1,0.0,2023-11-19
