Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,6.7,3.3,82,NNW,11 6,15 8,1025.4,0.0,2025-05-13
5:30 am,7.2,4.6,82,W,7 4,11 6,1025.4,0.0,2025-05-13
5:00 am,7.3,3.6,82,NW,13 7,19 10,1025.4,0.0,2025-05-13
4:30 am,6.8,3.0,82,NNW,13 7,15 8,1025.5,0.0,2025-05-13
4:00 am,7.0,3.6,81,WSW,11 6,15 8,1025.5,0.0,2025-05-13
3:30 am,7.4,4.0,80,NNW,11 6,13 7,1025.8,0.0,2025-05-13
3:00 am,7.5,3.8,80,WSW,13 7,19 10,1026.0,0.0,2025-05-13
2:30 am,7.2,3.9,82,NW,11 6,15 8,1026.0,0.0,2025-05-13
2:00 am,7.4,4.8,81,NW,7 4,11 6,1026.0,0.0,2025-05-13
1:30 am,7.6,5.0,79,W,7 4,9 5,1026.0,0.0,2025-05-13
1:00 am,8.0,5.4,78,WNW,7 4,9 5,1026.2,0.0,2025-05-13
12:30 am,7.8,4.1,78,WNW,13 7,17 9,1026.2,0.0,2025-05-13
12:00 am,8.1,5.2,78,W,9 5,13 7,1026.3,0.0,2025-05-13
11:30 pm,8.3,5.8,77,NW,7 4,11 6,1026.2,0.0,2025-05-12
11:00 pm,9.0,5.3,74,WSW,13 7,15 8,1026.1,0.0,2025-05-12
10:30 pm,9.0,5.7,75,WSW,11 6,13 7,1026.0,0.0,2025-05-12
10:00 pm,9.2,6.7,74,W,7 4,11 6,1025.9,0.0,2025-05-12
9:30 pm,9.7,6.5,73,WSW,11 6,15 8,1025.8,0.0,2025-05-12
9:00 pm,9.9,6.3,72,W,13 7,17 9,1025.5,0.0,2025-05-12
8:30 pm,10.0,7.2,71,WSW,9 5,13 7,1025.2,0.0,2025-05-12
8:00 pm,11.5,8.0,67,NE,13 7,17 9,1024.9,0.0,2025-05-12
7:30 pm,11.7,8.9,64,E,9 5,11 6,1025.0,0.0,2025-05-12
7:00 pm,12.3,10.1,62,W,6 3,11 6,1024.7,0.0,2025-05-12
6:30 pm,12.9,8.2,59,SW,19 10,24 13,1024.3,0.0,2025-05-12
6:00 pm,13.1,8.8,59,WSW,17 9,24 13,1024.0,0.0,2025-05-12
5:30 pm,13.7,10.9,56,WSW,9 5,17 9,1023.4,0.0,2025-05-12
5:00 pm,14.6,11.4,52,SW,11 6,20 11,1022.9,0.0,2025-05-12
4:30 pm,16.0,11.5,45,NW,17 9,24 13,1022.2,0.0,2025-05-12
4:00 pm,17.0,14.5,44,WSW,7 4,17 9,1021.8,0.0,2025-05-12
3:30 pm,18.2,13.7,40,NNW,17 9,26 14,1021.6,0.0,2025-05-12
3:00 pm,19.1,14.7,38,NNW,17 9,26 14,1021.5,0.0,2025-05-12
2:30 pm,19.6,15.3,39,NNW,17 9,30 16,1021.4,0.0,2025-05-12
2:00 pm,20.1,15.9,39,WNW,17 9,28 15,1021.3,0.0,2025-05-12
1:30 pm,19.4,15.1,47,NNW,20 11,32 17,1021.1,0.0,2025-05-12
1:00 pm,18.9,13.9,49,NNW,24 13,37 20,1021.1,0.0,2025-05-12
12:30 pm,17.5,12.1,54,NNW,26 14,37 20,1021.0,0.0,2025-05-12
12:00 pm,16.4,10.5,56,NNW,28 15,39 21,1021.5,0.0,2025-05-12
11:30 am,16.7,10.7,53,NNW,28 15,46 25,1021.7,0.0,2025-05-12
11:11 am,17.2,11.3,52,NW,28 15,46 25,1021.6,0.0,2025-05-12
11:00 am,17.2,11.3,52,NNW,28 15,37 20,1021.7,0.0,2025-05-12
10:30 am,16.9,10.1,52,NNW,32 17,43 23,1021.5,0.0,2025-05-12
10:00 am,15.7,7.5,55,NNW,39 21,52 28,1021.1,0.0,2025-05-12
9:48 am,14.6,8.6,60,N,28 15,48 26,1021.0,0.0,2025-05-12
9:30 am,13.0,6.3,61,N,30 16,44 24,1021.1,0.0,2025-05-12
9:00 am,12.5,5.5,64,N,32 17,43 23,1021.2,0.0,2025-05-12
8:30 am,9.7,4.2,77,NNW,24 13,33 18,1021.3,0.0,2025-05-12
8:00 am,9.6,4.8,76,NNW,20 11,30 16,1021.5,0.0,2025-05-12
7:30 am,8.9,4.6,78,NNW,17 9,26 14,1021.2,0.0,2025-05-12
7:00 am,9.8,3.0,72,NNW,30 16,37 20,1021.0,0.0,2025-05-12
6:30 am,12.0,4.7,61,NNW,32 17,43 23,1020.6,0.0,2025-05-12
6:00 am,12.2,8.2,62,NW,15 8,32 17,1020.6,0.0,2025-05-12
5:30 am,12.0,5.2,63,NNW,30 16,39 21,1020.6,0.0,2025-05-12
5:16 am,11.7,5.4,66,NNW,28 15,39 21,1020.5,0.0,2025-05-12
5:00 am,9.8,6.8,78,NE,11 6,19 10,1020.7,0.0,2025-05-12
4:30 am,8.6,5.2,84,NNW,13 7,19 10,1020.4,0.0,2025-05-12
4:00 am,9.0,4.9,83,NNW,17 9,26 14,1020.8,0.0,2025-05-12
3:30 am,9.3,5.7,83,NNW,15 8,24 13,1021.0,0.0,2025-05-12
3:00 am,9.8,6.2,81,NNW,15 8,20 11,1021.2,0.0,2025-05-12
2:30 am,9.9,5.9,80,NNW,17 9,20 11,1021.5,0.0,2025-05-12
2:00 am,9.9,5.5,83,NNW,20 11,28 15,1021.6,0.0,2025-05-12
1:30 am,9.9,5.6,83,N,19 10,26 14,1021.8,0.0,2025-05-12
1:00 am,10.3,6.8,80,NNW,15 8,20 11,1022.0,0.0,2025-05-12
12:30 am,10.5,6.6,79,NW,17 9,22 12,1022.2,0.0,2025-05-12
12:00 am,10.4,7.6,79,NW,11 6,17 9,1022.3,0.0,2025-05-12
11:30 pm,11.1,7.1,75,NW,17 9,22 12,1022.4,0.0,2025-05-11
11:00 pm,11.6,8.0,72,NW,15 8,20 11,1022.6,0.0,2025-05-11
10:30 pm,11.9,8.3,71,NW,15 8,22 12,1022.7,0.0,2025-05-11
10:00 pm,11.8,8.7,73,NW,13 7,17 9,1022.9,0.0,2025-05-11
9:30 pm,11.8,9.1,74,NNW,11 6,17 9,1023.0,0.0,2025-05-11
9:00 pm,11.5,9.1,74,NNW,9 5,13 7,1023.1,0.0,2025-05-11
8:30 pm,12.0,9.6,72,NNW,9 5,17 9,1022.9,0.0,2025-05-11
8:00 pm,12.4,9.0,72,NNW,15 8,19 10,1023.0,0.0,2025-05-11
7:30 pm,11.9,9.1,72,NNW,11 6,15 8,1023.1,0.0,2025-05-11
7:00 pm,12.0,9.5,70,NW,9 5,11 6,1023.1,0.0,2025-05-11
6:30 pm,12.3,9.8,68,WNW,9 5,11 6,1023.2,0.0,2025-05-11
6:00 pm,12.9,10.5,68,NW,9 5,11 6,1023.1,0.0,2025-05-11
5:30 pm,13.4,11.4,66,NW,7 4,9 5,1023.0,0.0,2025-05-11
5:00 pm,15.2,12.7,57,N,9 5,13 7,1022.9,0.0,2025-05-11
4:30 pm,15.8,13.0,56,N,11 6,15 8,1022.8,0.0,2025-05-11
4:00 pm,16.1,12.6,56,N,15 8,20 11,1022.8,0.0,2025-05-11
3:30 pm,16.7,13.2,53,NNW,15 8,24 13,1022.9,0.0,2025-05-11
3:00 pm,17.0,14.6,52,N,9 5,19 10,1022.9,0.0,2025-05-11
