Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,10.3,8.1,84,SSE,9 5,19 10,1021.7,0.0,2024-06-03
5:00 am,10.2,7.5,82,SSW,11 6,15 8,1022.1,0.0,2024-06-03
4:30 am,9.8,6.4,87,SSW,15 8,20 11,1022.2,0.0,2024-06-03
4:00 am,9.5,6.0,87,S,15 8,24 13,1022.4,0.0,2024-06-03
3:30 am,10.1,6.4,78,S,15 8,24 13,1022.4,0.0,2024-06-03
3:00 am,9.9,5.4,77,SSW,19 10,24 13,1022.6,0.0,2024-06-03
2:30 am,9.9,6.1,76,SSW,15 8,24 13,1022.9,0.0,2024-06-03
2:00 am,9.3,5.5,79,SSW,15 8,19 10,1023.3,0.0,2024-06-03
1:30 am,9.4,5.3,80,SW,17 9,22 12,1023.6,0.0,2024-06-03
1:00 am,9.3,5.7,83,SSW,15 8,22 12,1024.1,0.0,2024-06-03
12:30 am,10.1,5.4,72,SSW,19 10,26 14,1024.5,0.0,2024-06-03
12:00 am,10.0,5.7,73,SSW,17 9,26 14,1024.6,0.0,2024-06-03
11:30 pm,9.7,5.9,77,SSW,15 8,22 12,1024.8,0.0,2024-06-02
11:00 pm,9.5,5.6,76,SSW,15 8,20 11,1025.1,0.0,2024-06-02
10:30 pm,9.5,5.3,77,SSW,17 9,24 13,1025.2,0.0,2024-06-02
10:00 pm,9.0,4.2,80,SW,20 11,28 15,1025.6,0.0,2024-06-02
9:30 pm,9.2,6.1,78,SSW,11 6,15 8,1025.9,0.0,2024-06-02
9:00 pm,10.0,6.0,71,SSW,15 8,20 11,1026.3,0.0,2024-06-02
8:30 pm,9.9,5.6,72,SSW,17 9,22 12,1026.4,0.0,2024-06-02
8:00 pm,9.9,5.5,71,SSW,17 9,20 11,1026.3,0.0,2024-06-02
7:30 pm,9.9,6.2,70,SSW,13 7,19 10,1026.1,0.0,2024-06-02
7:00 pm,9.7,5.6,70,SSW,15 8,17 9,1026.0,0.0,2024-06-02
6:30 pm,9.9,7.0,69,S,9 5,11 6,1025.7,0.0,2024-06-02
6:00 pm,9.7,6.8,70,SW,9 5,11 6,1025.7,0.0,2024-06-02
5:30 pm,9.6,6.3,70,WSW,11 6,15 8,1025.8,0.0,2024-06-02
5:00 pm,10.0,7.6,67,SSW,6 3,9 5,1025.9,0.0,2024-06-02
4:30 pm,10.5,7.9,64,SSE,7 4,11 6,1026.1,0.0,2024-06-02
4:00 pm,10.8,8.1,62,SSE,7 4,11 6,1026.4,0.0,2024-06-02
