Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.6,15.4,85,NW,6 3,–,1023.7,0.0,2025-10-04
11:00 pm,16.1,16.4,84,N,4 2,–,1023.7,0.0,2025-10-04
10:30 pm,16.5,16.6,78,N,4 2,–,1023.7,0.0,2025-10-04
10:00 pm,16.6,17.0,77,NNE,2 1,–,1023.9,0.0,2025-10-04
9:30 pm,16.8,17.2,76,NE,2 1,–,1024.0,0.0,2025-10-04
9:00 pm,17.2,16.9,75,NE,6 3,–,1023.9,0.0,2025-10-04
8:30 pm,17.1,16.6,75,ENE,7 4,–,1023.9,0.0,2025-10-04
8:00 pm,17.3,16.3,73,E,9 5,–,1023.9,0.0,2025-10-04
7:30 pm,17.5,15.8,73,E,13 7,–,1023.8,0.0,2025-10-04
7:00 pm,17.5,15.8,73,E,13 7,–,1023.5,0.0,2025-10-04
6:30 pm,17.6,15.9,72,E,13 7,–,1023.1,0.0,2025-10-04
