Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,20.8,18.1,37,W,9 5,17 9,1011.4,0.0,2024-06-12
5:00 pm,21.4,18.0,36,W,13 7,22 12,1010.9,0.0,2024-06-12
4:30 pm,22.0,19.3,35,WSW,9 5,17 9,1010.9,0.0,2024-06-12
4:00 pm,23.6,20.6,32,W,11 6,24 13,1010.7,0.0,2024-06-12
3:30 pm,24.1,20.5,33,W,15 8,28 15,1010.4,0.0,2024-06-12
3:00 pm,24.1,20.4,32,WNW,15 8,35 19,1010.0,0.0,2024-06-12
2:30 pm,24.3,21.9,33,W,9 5,22 12,1010.0,0.0,2024-06-12
2:00 pm,23.6,20.6,36,W,13 7,20 11,1010.6,0.0,2024-06-12
1:30 pm,22.9,20.3,38,WNW,11 6,22 12,1010.6,0.0,2024-06-12
1:00 pm,22.6,20.5,40,W,9 5,19 10,1011.4,0.0,2024-06-12
12:30 pm,21.8,18.6,42,W,15 8,30 16,1012.1,0.0,2024-06-12
12:00 pm,21.6,18.3,42,W,15 8,30 16,1012.7,0.0,2024-06-12
11:30 am,21.5,19.0,42,WSW,11 6,20 11,1013.3,0.0,2024-06-12
11:00 am,21.7,19.5,41,WSW,9 5,17 9,1013.9,0.0,2024-06-12
10:30 am,20.9,18.5,45,W,11 6,20 11,1014.2,0.0,2024-06-12
10:00 am,20.3,16.8,43,WSW,15 8,26 14,1014.8,0.0,2024-06-12
9:30 am,19.8,17.5,45,WSW,9 5,22 12,1015.3,0.0,2024-06-12
9:00 am,19.2,16.9,46,WSW,9 5,20 11,1015.1,0.0,2024-06-12
8:30 am,18.0,16.3,51,SW,6 3,13 7,1015.1,0.0,2024-06-12
8:00 am,16.6,14.6,54,SW,7 4,13 7,1015.6,0.0,2024-06-12
7:30 am,15.0,13.4,62,WSW,6 3,9 5,1014.9,0.0,2024-06-12
7:25 am,14.0,12.4,66,WSW,6 3,9 5,1015.0,0.0,2024-06-12
7:00 am,9.0,8.4,90,CALM,0 0,4 2,1014.7,0.0,2024-06-12
6:30 am,8.6,7.9,90,CALM,0 0,0 0,1014.8,0.0,2024-06-12
6:00 am,9.3,8.7,88,CALM,0 0,0 0,1014.5,0.0,2024-06-12
5:30 am,9.6,9.0,86,CALM,0 0,2 1,1014.2,0.0,2024-06-12
5:00 am,10.2,9.6,83,CALM,0 0,0 0,1014.2,0.0,2024-06-12
4:30 am,10.9,10.3,80,CALM,0 0,0 0,1014.1,0.0,2024-06-12
4:00 am,11.4,10.8,77,CALM,0 0,0 0,1014.4,0.0,2024-06-12
3:30 am,12.2,11.5,71,CALM,0 0,4 2,1014.9,0.0,2024-06-12
3:00 am,11.4,10.4,77,WSW,2 1,6 3,1015.2,0.0,2024-06-12
2:30 am,11.5,11.0,78,CALM,0 0,0 0,1015.3,0.0,2024-06-12
2:00 am,11.8,11.2,75,CALM,0 0,0 0,1015.6,0.0,2024-06-12
1:30 am,12.3,11.7,73,CALM,0 0,2 1,1015.8,0.0,2024-06-12
1:00 am,12.9,12.4,71,CALM,0 0,0 0,1016.3,0.0,2024-06-12
12:30 am,13.8,12.6,69,W,4 2,6 3,1016.8,0.0,2024-06-12
12:00 am,12.2,12.3,87,CALM,0 0,7 4,1016.9,0.0,2024-06-12
