Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.4,21.9,75,NNE,2 1,6 3,1017.7,0.0,2025-10-06
11:00 pm,20.6,22.5,79,NNE,2 1,6 3,1017.6,0.0,2025-10-06
10:30 pm,21.1,22.8,78,NNE,4 2,9 5,1017.6,0.0,2025-10-06
10:00 pm,21.4,23.2,78,NNE,4 2,9 5,1017.3,0.0,2025-10-06
9:30 pm,21.8,23.3,77,NNE,6 3,13 7,1017.3,0.0,2025-10-06
9:00 pm,22.0,23.3,76,NNE,7 4,15 8,1017.1,0.0,2025-10-06
8:30 pm,22.2,23.9,77,N,6 3,11 6,1017.1,0.0,2025-10-06
8:00 pm,22.4,24.1,76,NNE,6 3,15 8,1017.0,0.0,2025-10-06
7:30 pm,22.7,24.2,73,N,6 3,15 8,1016.9,0.0,2025-10-06
7:00 pm,22.9,24.0,70,NNE,7 4,19 10,1016.6,0.0,2025-10-06
6:30 pm,23.2,24.3,69,NNE,7 4,17 9,1016.3,0.0,2025-10-06
